Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.938244,[1 6] ; [91 11],[5.90825688 1.09174312] ; [86.09174312 15.90825688],1
r3,1,6e-06,20.426568,[3 4] ; [95  6],[6.35185185 0.64814815] ; [91.64814815  9.35185185],1
s1,1,1.8e-05,18.440089,[2 5] ; [  1 100],[0.19444444 6.80555556] ; [ 2.80555556 98.19444444],1
r1,1,0.000298,13.085565,[2 5] ; [86 16],[5.65137615 1.34862385] ; [82.34862385 19.65137615],1
v2,1,0.000572,11.86572,[2 5] ; [83 17],[5.56074766 1.43925234] ; [79.43925234 20.56074766],1
p2,1,0.000572,11.86572,[2 5] ; [83 17],[5.56074766 1.43925234] ; [79.43925234 20.56074766],1
p11,1,0.001109,10.636061,[2 5] ; [83 19],[5.4587156 1.5412844] ; [79.5412844 22.4587156],0
r2,1,0.001942,9.603325,[5 2] ; [97  3],[6.6728972 0.3271028] ; [95.3271028  4.6728972],0
p10,1,0.00798,7.03794,[2 4] ; [80 20],[4.64150943 1.35849057] ; [77.35849057 22.64150943],0
a1,1,0.013467,6.106656,[2 5] ; [ 5 97],[0.44954128 6.55045872] ; [ 6.55045872 95.44954128],0
n6,1,0.020429,5.374867,[3 4] ; [82 20],[5.4587156 1.5412844] ; [79.5412844 22.4587156],0
p1,1,0.020889,5.335991,[3 4] ; [12 90],[0.96330275 6.03669725] ; [14.03669725 87.96330275],0
p3,1,0.047646,3.922425,[1 6] ; [53 47],[3.53271028 3.46728972] ; [50.46728972 49.53271028],0
d1,1,0.083358,2.998189,[2 5] ; [63 39],[4.17431193 2.82568807] ; [60.82568807 41.17431193],0
d4,1,0.126629,2.333356,[4 3] ; [82 19],[5.57407407 1.42592593] ; [80.42592593 20.57407407],0
n1,1,0.154229,2.029915,[2 1] ; [ 4 12],[0.94736842 2.05263158] ; [ 5.05263158 10.94736842],0
p8,1,0.166401,1.915071,[2 5] ; [55 44],[3.76415094 3.23584906] ; [53.23584906 45.76415094],0
p4,1,0.191695,1.704545,[2 5] ; [53 45],[3.66666667 3.33333333] ; [51.33333333 46.66666667],0
d5,1,0.194983,1.679562,[4 3] ; [80 22],[5.39449541 1.60550459] ; [78.60550459 23.39449541],0
b5,1,0.212066,1.557266,[2 5] ; [54 48],[3.59633028 3.40366972] ; [52.40366972 49.59633028],0
s4,1,0.292323,1.108892,[1 6] ; [ 5 97],[0.3853211 6.6146789] ; [ 5.6146789 96.3853211],0
b1,1,0.322111,0.980355,[4 3] ; [39 63],[2.76146789 4.23853211] ; [40.23853211 61.76146789],0
a5,1,0.347719,0.881763,[4 3] ; [75 27],[5.0733945 1.9266055] ; [73.9266055 28.0733945],0
a7,1,0.392013,0.732689,[4 3] ; [73 28],[4.99074074 2.00925926] ; [72.00925926 28.99074074],0
b4,1,0.480052,0.498746,[5 2] ; [59 43],[4.11009174 2.88990826] ; [59.88990826 42.11009174],0
p9,1,0.509873,0.434328,[4 2] ; [79 22],[4.65420561 1.34579439] ; [78.34579439 22.65420561],0
a2,1,0.518723,0.416431,[2 5] ; [19 83],[1.34862385 5.65137615] ; [19.65137615 82.34862385],0
d2,1,0.586664,0.295585,[3 4] ; [54 47],[3.69444444 3.30555556] ; [53.30555556 47.69444444],0
a6,1,0.60672,0.264979,[4 3] ; [68 34],[4.62385321 2.37614679] ; [67.37614679 34.62385321],0
s3,1,0.618999,0.247276,[1 5] ; [26 75],[1.51401869 4.48598131] ; [25.48598131 75.51401869],0
s7,1,0.673002,0.17811,[1 4] ; [27 67],[1.41414141 3.58585859] ; [26.58585859 67.41414141],0
n2,1,0.675706,0.175,[2 1] ; [14  4],[2.28571429 0.71428571] ; [13.71428571  4.28571429],0
d3,1,0.726678,0.122184,[4 3] ; [65 37],[4.43119266 2.56880734] ; [64.56880734 37.43119266],0
s2,1,0.736255,0.113445,[1 5] ; [23 79],[1.33333333 4.66666667] ; [22.66666667 79.33333333],0
a3,1,0.773502,0.082828,[5 2] ; [77 24],[5.31481481 1.68518519] ; [76.68518519 24.31481481],0
s8,1,0.795529,0.067152,[2 5] ; [34 68],[2.31192661 4.68807339] ; [33.68807339 68.31192661],0
n5,1,0.809703,0.057989,[5 2] ; [77 25],[5.26605505 1.73394495] ; [76.73394495 25.26605505],0
n4,1,0.869638,0.026935,[6 1] ; [85 17],[5.8440367 1.1559633] ; [85.1559633 16.8440367],0
b3,1,0.890759,0.018863,[2 2] ; [33 38],[1.86666667 2.13333333] ; [33.13333333 37.86666667],0
b2,1,0.890759,0.018863,[2 2] ; [33 38],[1.86666667 2.13333333] ; [33.13333333 37.86666667],0
v1,1,0.906192,0.013887,[4 3] ; [60 41],[4.14814815 2.85185185] ; [59.85185185 41.14814815],0
a4,1,0.908211,0.013293,[3 4] ; [46 56],[3.14678899 3.85321101] ; [45.85321101 56.14678899],0
