Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,45.713875,[11 48] ; [207 107],[34.48257373 24.51742627] ; [183.51742627 130.48257373],1
p7,1,0.0,38.794001,[21 37] ; [239  72],[40.86720867 17.13279133] ; [219.13279133  91.86720867],1
p4,1,1.1e-05,19.389258,[25 34] ; [228  90],[39.59416446 19.40583554] ; [213.40583554 104.59416446],1
p3,1,0.000271,13.26144,[22 37] ; [200 119],[34.65079365 24.34920635] ; [187.34920635 131.65079365],1
p10,1,0.002822,8.918974,[44 14] ; [284  32],[50.86631016  7.13368984] ; [277.13368984  38.86631016],0
b1,1,0.004717,7.984684,[34 25] ; [121 198],[24.19312169 34.80687831] ; [130.80687831 188.19312169],0
a7,1,0.005177,7.81661,[33 26] ; [235  83],[41.94164456 17.05835544] ; [226.05835544  91.94164456],0
p9,1,0.006093,7.52255,[47 11] ; [293  24],[52.58666667  5.41333333] ; [287.41333333  29.58666667],0
p6,1,0.017219,5.673914,[19 40] ; [155 161],[27.376 31.624] ; [146.624 169.376],0
d3,1,0.037807,4.313694,[35 24] ; [232  87],[41.67460317 17.32539683] ; [225.32539683  93.67460317],0
p11,1,0.044163,4.050311,[42 17] ; [263  56],[47.60582011 11.39417989] ; [257.39417989  61.60582011],0
a3,1,0.049621,3.854222,[41 18] ; [257  61],[46.63660477 12.36339523] ; [251.36339523  66.63660477],0
p5,1,0.066573,3.365548,[ 4 51] ; [ 54 264],[ 8.55227882 46.44772118] ; [ 49.44772118 268.55227882],0
u2,1,0.119951,2.417966,[15  3] ; [39 22],[12.30379747  5.69620253] ; [41.69620253 19.30379747],0
b3,1,0.130131,2.290941,[17 32] ; [ 97 111],[21.73540856 27.26459144] ; [ 92.26459144 115.73540856],0
b2,1,0.130131,2.290941,[17 32] ; [ 97 111],[21.73540856 27.26459144] ; [ 92.26459144 115.73540856],0
v1,1,0.1433,2.142163,[30 26] ; [198 112],[34.8852459 21.1147541] ; [193.1147541 116.8852459],0
n4,1,0.154139,2.030801,[45 14] ; [266  51],[48.80053191 10.19946809] ; [262.19946809  54.80053191],0
d4,1,0.197097,1.663753,[47 12] ; [274  44],[50.23607427  8.76392573] ; [270.76392573  47.23607427],0
r1,1,0.19923,1.648013,[49 10] ; [282  35],[51.93882979  7.06117021] ; [279.06117021  37.93882979],0
s4,1,0.203791,1.614996,[15 44] ; [ 58 259],[11.45478723 47.54521277] ; [ 61.54521277 255.45478723],0
s3,1,0.231353,1.432524,[40 19] ; [237  78],[43.69786096 15.30213904] ; [233.30213904  81.69786096],0
a6,1,0.256797,1.285944,[36 23] ; [218 100],[39.75066313 19.24933687] ; [214.24933687 103.75066313],0
a8,1,0.262523,1.255402,[ 7 49] ; [ 54 234],[ 9.93023256 46.06976744] ; [ 51.06976744 236.93023256],0
n5,1,0.277702,1.178304,[44 15] ; [256  61],[47.07446809 11.92553191] ; [252.92553191  64.07446809],0
u4,1,0.290197,1.118709,[ 4 55] ; [ 12 307],[ 2.4973545 56.5026455] ; [ 13.5026455 305.4973545],0
a5,1,0.294129,1.100626,[44 15] ; [257  62],[46.98148148 12.01851852] ; [254.01851852  64.98148148],0
b5,1,0.32288,0.977243,[39 20] ; [189 130],[35.58730159 23.41269841] ; [192.41269841 126.58730159],0
n1,1,0.329885,0.949351,[9 7] ; [26 35],[7.27272727 8.72727273] ; [27.72727273 33.27272727],0
v4,1,0.340157,0.909841,[57  2] ; [314   5],[57.90740741  1.09259259] ; [313.09259259   5.90740741],0
d1,1,0.344203,0.894713,[37 22] ; [220  99],[40.11375661 18.88624339] ; [216.88624339 102.11375661],0
n6,1,0.355268,0.854552,[50  9] ; [282  35],[52.09574468  6.90425532] ; [279.90425532  37.09574468],0
d2,1,0.418617,0.654195,[37 22] ; [182 137],[34.18253968 24.81746032] ; [184.81746032 134.18253968],0
a4,1,0.462134,0.540722,[31 28] ; [151 168],[28.40740741 30.59259259] ; [153.59259259 165.40740741],0
u3,1,0.487001,0.483146,[14  4] ; [43 19],[12.825  5.175] ; [44.175 17.825],0
s6,1,0.531604,0.391325,[51  7] ; [267  48],[49.44772118  8.55227882] ; [268.55227882  46.44772118],0
n2,1,0.567232,0.327336,[13  4] ; [43 19],[12.05063291  4.94936709] ; [43.94936709 18.05063291],0
b4,1,0.571342,0.320443,[36 23] ; [182 137],[34.02645503 24.97354497] ; [183.97354497 135.02645503],0
v3,1,0.599622,0.275566,[24 29] ; [151 156],[25.76388889 27.23611111] ; [149.23611111 157.76388889],0
v2,1,0.603118,0.270318,[32 23] ; [190 117],[33.72928177 21.27071823] ; [188.27071823 118.72928177],0
p1,1,0.607524,0.263796,[ 5 54] ; [ 34 284],[ 6.10344828 52.89655172] ; [ 32.89655172 285.10344828],0
a1,1,0.654997,0.199658,[ 4 55] ; [ 17 302],[ 3.27777778 55.72222222] ; [ 17.72222222 301.27777778],0
a2,1,0.660337,0.193115,[15 44] ; [ 90 229],[16.38888889 42.61111111] ; [ 88.61111111 230.38888889],0
s2,1,0.676985,0.173539,[41 18] ; [228  88],[42.32266667 16.67733333] ; [226.67733333  89.32266667],0
s5,1,0.74062,0.109583,[24 31] ; [140 164],[25.12534819 29.87465181] ; [138.87465181 165.12534819],0
n3,1,0.749305,0.102116,[12  4] ; [44 18],[11.48717949  4.51282051] ; [44.51282051 17.48717949],0
s7,1,0.75539,0.097057,[42 12] ; [232  74],[41.1 12.9] ; [232.9  73.1],0
u1,1,0.765863,0.088679,[13 46] ; [ 76 243],[13.89153439 45.10846561] ; [ 75.10846561 243.89153439],0
d5,1,0.773545,0.082795,[50  9] ; [274  44],[50.70557029  8.29442971] ; [273.29442971  44.70557029],0
r3,1,0.80657,0.059953,[58  1] ; [312   7],[57.75132275  1.24867725] ; [312.24867725   6.75132275],0
