Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,54.659584,[42 21] ; [ 26 135],[19.125 43.875] ; [ 48.875 112.125],1
s2,1,0.0,46.291002,[52 16] ; [ 47 120],[28.64680851 39.35319149] ; [70.35319149 96.64680851],1
s6,1,0.0,32.243057,[57 10] ; [74 93],[37.50854701 29.49145299] ; [93.49145299 73.50854701],1
s3,1,0.0,29.208417,[51 17] ; [ 60 106],[32.25641026 35.74358974] ; [78.74358974 87.25641026],1
s5,1,1.5e-05,18.775474,[31 34] ; [ 32 133],[17.80434783 47.19565217] ; [ 45.19565217 119.80434783],1
p10,1,0.000988,10.849046,[54 12] ; [98 68],[43.24137931 22.75862069] ; [108.75862069  57.24137931],1
p3,1,0.002085,9.473411,[32 36] ; [ 44 123],[21.99148936 46.00851064] ; [ 54.00851064 112.99148936],0
p1,1,0.002338,9.263168,[ 9 58] ; [  5 162],[ 4.00854701 62.99145299] ; [  9.99145299 157.00854701],0
p4,1,0.003708,8.421576,[38 30] ; [ 59 108],[28.06808511 39.93191489] ; [68.93191489 98.06808511],0
p8,1,0.004135,8.223379,[38 30] ; [ 59 107],[28.18803419 39.81196581] ; [68.81196581 97.18803419],0
p9,1,0.005093,7.846011,[56 10] ; [109  55],[47.34782609 18.65217391] ; [117.65217391  46.34782609],0
p6,1,0.005437,7.727972,[23 45] ; [ 28 135],[15.01298701 52.98701299] ; [ 35.98701299 127.01298701],0
b3,1,0.006778,7.330909,[16 19] ; [16 61],[10. 25.] ; [22. 55.],0
b2,1,0.006778,7.330909,[16 19] ; [16 61],[10. 25.] ; [22. 55.],0
v4,1,0.018241,5.572811,[66  2] ; [144  22],[61.02564103  6.97435897] ; [148.97435897  17.02564103],0
r4,1,0.024812,5.036984,[59  9] ; [123  45],[52.44067797 15.55932203] ; [129.55932203  38.44067797],0
a2,1,0.031056,4.649868,[14 54] ; [ 17 151],[ 8.93220339 59.06779661] ; [ 22.06779661 145.93220339],0
v1,1,0.040069,4.214967,[33 33] ; [ 58 106],[26.11304348 39.88695652] ; [64.88695652 99.11304348],0
u3,1,0.055085,3.679525,[19  6] ; [39 33],[14.94845361 10.05154639] ; [43.05154639 28.94845361],0
r3,1,0.06094,3.511626,[65  3] ; [146  21],[61.05531915  6.94468085] ; [149.94468085  17.05531915],0
p7,1,0.06228,3.47561,[40 24] ; [80 84],[33.68421053 30.31578947] ; [86.31578947 77.68421053],0
u1,1,0.062552,3.468384,[ 9 59] ; [ 10 158],[ 5.47457627 62.52542373] ; [ 13.52542373 154.47457627],0
n5,1,0.062568,3.467974,[30 38] ; [ 52 114],[23.82905983 44.17094017] ; [ 58.17094017 107.82905983],0
a6,1,0.066235,3.373934,[48 20] ; [97 71],[41.77966102 26.22033898] ; [103.22033898  64.77966102],0
p2,1,0.071735,3.242864,[54 14] ; [113  54],[48.32340426 19.67659574] ; [118.67659574  48.32340426],0
n1,1,0.083645,2.992608,[ 9 14] ; [14 53],[ 5.87777778 17.12222222] ; [17.12222222 49.87777778],0
s4,1,0.096985,2.754435,[22 46] ; [ 37 131],[17. 51.] ; [ 42. 126.],0
a5,1,0.11905,2.429769,[42 26] ; [85 83],[36.59322034 31.40677966] ; [90.40677966 77.59322034],0
d2,1,0.125884,2.342539,[29 39] ; [ 54 114],[23.91525424 44.08474576] ; [ 59.08474576 108.91525424],0
a8,1,0.126114,2.339693,[ 5 58] ; [  5 152],[ 2.86363636 60.13636364] ; [  7.13636364 149.86363636],0
r2,1,0.137978,2.200361,[63  5] ; [143  24],[59.60851064  8.39148936] ; [146.39148936  20.60851064],0
u2,1,0.172471,1.861338,[16  8] ; [37 36],[13.11340206 10.88659794] ; [39.88659794 33.11340206],0
d1,1,0.197723,1.659113,[35 33] ; [71 97],[30.54237288 37.45762712] ; [75.45762712 92.54237288],0
s1,1,0.229168,1.44602,[ 1 67] ; [  8 159],[ 2.60425532 65.39574468] ; [  6.39574468 160.60425532],0
a7,1,0.23153,1.431436,[51 17] ; [112  55],[47.16595745 20.83404255] ; [115.83404255  51.16595745],0
p11,1,0.244593,1.353924,[46 22] ; [100  68],[42.06779661 25.93220339] ; [103.93220339  64.06779661],0
a3,1,0.32731,0.959511,[43 25] ; [94 73],[39.64255319 28.35744681] ; [97.35744681 69.64255319],0
v3,1,0.339012,0.914162,[18 47] ; [ 35 126],[15.24336283 49.75663717] ; [ 37.75663717 123.24336283],0
r1,1,0.432357,0.616484,[48 20] ; [109  58],[45.42978723 22.57021277] ; [111.57021277  55.42978723],0
b1,1,0.507262,0.43971,[27 41] ; [ 59 109],[24.77966102 43.22033898] ; [ 61.22033898 106.77966102],0
b5,1,0.512048,0.42988,[44 24] ; [101  67],[41.77966102 26.22033898] ; [103.22033898  64.77966102],0
n2,1,0.525173,0.403723,[17  7] ; [42 24],[15.73333333  8.26666667] ; [43.26666667 22.73333333],0
d5,1,0.534606,0.385629,[50 18] ; [116  51],[48.03404255 19.96595745] ; [117.96595745  49.03404255],0
d4,1,0.638363,0.22089,[51 17] ; [130  37],[52.37446809 15.62553191] ; [128.62553191  38.37446809],0
v2,1,0.69531,0.153397,[30 33] ; [72 89],[28.6875 34.3125] ; [73.3125 87.6875],0
a4,1,0.695415,0.153285,[22 46] ; [ 50 118],[20.74576271 47.25423729] ; [ 51.25423729 116.74576271],0
d3,1,0.704858,0.143468,[46 22] ; [108  58],[44.75213675 23.24786325] ; [109.24786325  56.75213675],0
a1,1,0.808542,0.058713,[ 2 66] ; [  6 162],[ 2.30508475 65.69491525] ; [  5.69491525 162.30508475],0
b4,1,0.81294,0.055996,[40 28] ; [96 72],[39.18644068 28.81355932] ; [96.81355932 71.18644068],0
n6,1,0.851545,0.035024,[43 24] ; [105  62],[42.37606838 24.62393162] ; [105.62393162  61.37606838],0
n3,1,0.921195,0.009787,[15  9] ; [42 24],[15.2  8.8] ; [41.8 24.2],0
