Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000477,12.201731,[94 11] ; [113  45],[82.64258555 22.35741445] ; [124.35741445  33.64258555],1
p8,1,0.001167,10.541161,[76 27] ; [85 73],[63.53639847 39.46360153] ; [97.46360153 60.53639847],0
p7,1,0.00126,10.39986,[87 16] ; [105  53],[75.77011494 27.22988506] ; [116.22988506  41.77011494],0
p12,1,0.008809,6.861164,[15 89] ; [  8 150],[ 9.12977099 94.87022901] ; [ 13.87022901 144.12977099],0
n4,1,0.019541,5.452447,[93 12] ; [122  36],[85.8365019 19.1634981] ; [129.1634981  28.8365019],0
p5,1,0.019552,5.451493,[15 90] ; [  9 147],[ 9.65517241 95.34482759] ; [ 14.34482759 141.65517241],0
s7,1,0.022151,5.233924,[56 44] ; [61 87],[47.17741935 52.82258065] ; [69.82258065 78.17741935],0
d1,1,0.023685,5.117584,[68 37] ; [80 78],[59.08745247 45.91254753] ; [88.91254753 69.08745247],0
p2,1,0.025746,4.973029,[96  9] ; [128  29],[89.77099237 15.22900763] ; [134.22900763  22.77099237],0
b1,1,0.031732,4.612935,[56 49] ; [63 95],[47.5095057 57.4904943] ; [71.4904943 86.5095057],0
n6,1,0.034535,4.468004,[95 10] ; [127  30],[88.96946565 16.03053435] ; [133.03053435  23.96946565],0
d2,1,0.041394,4.159811,[60 45] ; [70 88],[51.90114068 53.09885932] ; [78.09885932 79.90114068],0
p9,1,0.048443,3.894554,[93 11] ; [126  31],[87.26436782 16.73563218] ; [131.73563218  25.26436782],0
r3,1,0.074338,3.184548,[102   3] ; [145  13],[98.6121673  6.3878327] ; [148.3878327   9.6121673],0
a2,1,0.077433,3.117965,[32 73] ; [ 33 125],[25.95057034 79.04942966] ; [ 39.04942966 118.95057034],0
r1,1,0.094174,2.801536,[88 17] ; [118  39],[82.55725191 22.44274809] ; [123.44274809  33.55725191],0
b2,1,0.096937,2.755222,[35 41] ; [33 65],[29.70114943 46.29885057] ; [38.29885057 59.70114943],0
b3,1,0.096937,2.755222,[35 41] ; [33 65],[29.70114943 46.29885057] ; [38.29885057 59.70114943],0
s8,1,0.098403,2.731238,[53 52] ; [63 94],[46.48854962 58.51145038] ; [69.51145038 87.48854962],0
a4,1,0.098403,2.731238,[53 52] ; [63 94],[46.48854962 58.51145038] ; [69.51145038 87.48854962],0
v4,1,0.10468,2.632761,[102   3] ; [146  12],[99.01140684  5.98859316] ; [148.98859316   9.01140684],0
d4,1,0.146061,2.112914,[87 18] ; [119  39],[82.24334601 22.75665399] ; [123.75665399  34.24334601],0
s6,1,0.173065,1.85619,[69 36] ; [90 67],[63.72137405 41.27862595] ; [95.27862595 61.72137405],0
v2,1,0.181737,1.783366,[65 39] ; [80 68],[59.84126984 44.15873016] ; [85.15873016 62.84126984],0
a3,1,0.192269,1.700143,[77 27] ; [105  53],[72.24427481 31.75572519] ; [109.75572519  48.24427481],0
u1,1,0.211094,1.563911,[23 82] ; [ 25 133],[19.1634981 85.8365019] ; [ 28.8365019 129.1634981],0
d3,1,0.234141,1.415528,[72 33] ; [97 61],[67.47148289 37.52851711] ; [101.52851711  56.47148289],0
a7,1,0.236363,1.402154,[83 21] ; [116  42],[78.99236641 25.00763359] ; [120.00763359  37.99236641],0
r4,1,0.248905,1.329439,[97  8] ; [139  19],[94.22053232 10.77946768] ; [141.77946768  16.22053232],0
s4,1,0.270375,1.214843,[11 94] ; [ 24 134],[13.97338403 91.02661597] ; [ 21.02661597 136.97338403],0
p1,1,0.276616,1.183642,[13 92] ; [ 13 144],[10.41984733 94.58015267] ; [ 15.58015267 141.41984733],0
n2,1,0.290269,1.118373,[7 7] ; [20 10],[8.59090909 5.40909091] ; [18.40909091 11.59090909],0
n5,1,0.320149,0.988336,[83 20] ; [119  39],[79.7164751 23.2835249] ; [122.2835249  35.7164751],0
s2,1,0.341035,0.906538,[47 58] ; [61 96],[43.28244275 61.71755725] ; [64.71755725 92.28244275],0
u4,1,0.345755,0.888976,[  4 101] ; [  3 155],[  2.79467681 102.20532319] ; [  4.20532319 153.79467681],0
a5,1,0.426975,0.631037,[81 24] ; [115  43],[78.25095057 26.74904943] ; [117.74904943  40.25095057],0
a1,1,0.465666,0.532241,[ 6 99] ; [  6 152],[  4.79087452 100.20912548] ; [  7.20912548 150.79087452],0
r2,1,0.499738,0.455494,[97  5] ; [147  11],[95.72307692  6.27692308] ; [148.27692308   9.72307692],0
p10,1,0.510114,0.433832,[86 17] ; [126  31],[83.98461538 19.01538462] ; [128.01538462  28.98461538],0
b4,1,0.561956,0.336328,[56 49] ; [90 68],[58.28897338 46.71102662] ; [87.71102662 70.28897338],0
s3,1,0.592652,0.286222,[52 53] ; [82 73],[54.11538462 50.88461538] ; [79.88461538 75.11538462],0
n1,1,0.597751,0.278402,[ 4 10] ; [11 19],[4.77272727 9.22727273] ; [10.22727273 19.77272727],0
u2,1,0.599543,0.275685,[16 12] ; [26 25],[14.88607595 13.11392405] ; [27.11392405 23.88607595],0
v3,1,0.618776,0.247592,[46 57] ; [61 86],[44.084 58.916] ; [62.916 84.084],0
v1,1,0.645402,0.211747,[60 43] ; [83 67],[58.2173913 44.7826087] ; [84.7826087 65.2173913],0
n3,1,0.647141,0.209524,[12  2] ; [24  6],[11.45454545  2.54545455] ; [24.54545455  5.45454545],0
p11,1,0.664655,0.187918,[86 19] ; [126  32],[84.63878327 20.36121673] ; [127.36121673  30.63878327],0
a8,1,0.682663,0.167144,[12 80] ; [ 16 126],[11.00854701 80.99145299] ; [ 16.99145299 125.00854701],0
u3,1,0.698567,0.149967,[16 11] ; [29 24],[15.1875 11.8125] ; [29.8125 23.1875],0
a6,1,0.753184,0.098875,[75 30] ; [110  48],[73.85931559 31.14068441] ; [111.14068441  46.85931559],0
b5,1,0.853866,0.033925,[63 42] ; [93 65],[62.28136882 42.71863118] ; [93.71863118 64.28136882],0
s1,1,0.872399,0.025796,[  3 102] ; [  4 154],[  2.79467681 102.20532319] ; [  4.20532319 153.79467681],0
d5,1,0.938244,0.006003,[86 19] ; [130  28],[86.23574144 18.76425856] ; [129.76425856  28.23574144],0
