Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,26.956553,[61 36] ; [17 57],[44.24561404 52.75438596] ; [33.75438596 40.24561404],1
p3,1,7e-06,20.182144,[51 46] ; [14 60],[36.87134503 60.12865497] ; [28.12865497 45.87134503],1
p8,1,0.000102,15.093186,[57 40] ; [21 52],[44.50588235 52.49411765] ; [33.49411765 39.50588235],1
p2,1,0.000164,14.201665,[87  9] ; [50 24],[77.36470588 18.63529412] ; [59.63529412 14.36470588],1
p6,1,0.000193,13.897203,[34 61] ; [ 8 66],[23.60946746 71.39053254] ; [18.39053254 55.60946746],1
s7,1,0.007302,7.197099,[39 52] ; [17 57],[30.88484848 60.11515152] ; [25.11515152 48.88484848],0
a5,1,0.007463,7.158006,[68 29] ; [37 37],[59.56140351 37.43859649] ; [45.43859649 28.56140351],0
n3,1,0.008806,6.86183,[24  4] ; [18 15],[19.27868852  8.72131148] ; [22.72131148 10.27868852],0
s6,1,0.030477,4.682159,[65 31] ; [38 36],[58.16470588 37.83529412] ; [44.83529412 29.16470588],0
p11,1,0.033926,4.498423,[77 20] ; [48 26],[70.90643275 26.09356725] ; [54.09356725 19.90643275],0
r1,1,0.039159,4.253973,[74 23] ; [45 28],[67.9 29.1] ; [51.1 21.9],0
s8,1,0.046755,3.954165,[39 58] ; [19 55],[32.9005848 64.0994152] ; [25.0994152 48.9005848],0
a3,1,0.064709,3.412379,[64 32] ; [39 35],[58.16470588 37.83529412] ; [44.83529412 29.16470588],0
u1,1,0.083362,2.998105,[13 84] ; [ 4 70],[ 9.64327485 87.35672515] ; [ 7.35672515 66.64327485],0
p10,1,0.107108,2.596375,[86 11] ; [59 15],[82.25146199 14.74853801] ; [62.74853801 11.25146199],0
n6,1,0.10922,2.565474,[70 25] ; [46 28],[65.20710059 29.79289941] ; [50.79289941 23.20710059],0
a1,1,0.113942,2.498675,[ 6 91] ; [ 1 73],[ 3.97076023 93.02923977] ; [ 3.02923977 70.97076023],0
b1,1,0.126525,2.334634,[37 60] ; [20 54],[32.33333333 64.66666667] ; [24.66666667 49.33333333],0
v2,1,0.139016,2.188815,[51 40] ; [31 39],[46.34782609 44.65217391] ; [35.65217391 34.34782609],0
r4,1,0.155877,2.013772,[84 13] ; [58 16],[80.5497076 16.4502924] ; [61.4502924 12.5497076],0
a4,1,0.163774,1.939027,[36 61] ; [20 54],[31.76608187 65.23391813] ; [24.23391813 49.76608187],0
v3,1,0.206572,1.59529,[29 62] ; [16 54],[25.43478261 65.56521739] ; [19.56521739 50.43478261],0
u3,1,0.237163,1.397378,[15 16] ; [22 13],[17.37878788 13.62121212] ; [19.62121212 15.37878788],0
n1,1,0.260644,1.265332,[ 5 23] ; [10 23],[ 6.8852459 21.1147541] ; [ 8.1147541 24.8852459],0
d2,1,0.263361,1.251002,[34 63] ; [20 54],[30.63157895 66.36842105] ; [23.36842105 50.63157895],0
d3,1,0.277773,1.177952,[69 26] ; [48 26],[65.76923077 29.23076923] ; [51.23076923 22.76923077],0
s3,1,0.281853,1.158134,[49 46] ; [32 42],[45.53254438 49.46745562] ; [35.46745562 38.53254438],0
p12,1,0.28527,1.141813,[ 6 91] ; [ 2 72],[ 4.5380117 92.4619883] ; [ 3.4619883 70.5380117],0
u2,1,0.306507,1.045666,[20 12] ; [17 17],[17.93939394 14.06060606] ; [19.06060606 14.93939394],0
s2,1,0.36954,0.80521,[46 51] ; [30 44],[43.11111111 53.88888889] ; [32.88888889 41.11111111],0
s4,1,0.399662,0.709342,[25 72] ; [15 59],[22.69005848 74.30994152] ; [17.30994152 56.69005848],0
s1,1,0.409363,0.680651,[ 1 96] ; [ 2 72],[ 1.70175439 95.29824561] ; [ 1.29824561 72.70175439],0
s5,1,0.414317,0.66638,[32 63] ; [20 52],[29.58083832 65.41916168] ; [22.41916168 49.58083832],0
a2,1,0.426887,0.631278,[16 81] ; [ 9 65],[14.18128655 82.81871345] ; [10.81871345 63.18128655],0
d4,1,0.434874,0.609772,[77 20] ; [55 19],[74.87719298 22.12280702] ; [57.12280702 16.87719298],0
v4,1,0.44607,0.580618,[91  5] ; [68  6],[89.78823529  6.21176471] ; [69.21176471  4.78823529],0
p1,1,0.448877,0.573485,[ 8 87] ; [ 4 70],[ 6.74556213 88.25443787] ; [ 5.25443787 68.74556213],0
n5,1,0.465222,0.533301,[39 57] ; [26 48],[36.70588235 59.29411765] ; [28.29411765 45.70588235],0
p5,1,0.48552,0.486439,[ 8 89] ; [ 4 69],[ 6.84705882 90.15294118] ; [ 5.15294118 67.84705882],0
a6,1,0.556756,0.345353,[60 37] ; [49 25],[61.83040936 35.16959064] ; [47.16959064 26.83040936],0
r3,1,0.625815,0.237778,[91  6] ; [68  6],[90.19298246  6.80701754] ; [68.80701754  5.19298246],0
a7,1,0.648142,0.208251,[73 23] ; [54 20],[71.71764706 24.28235294] ; [55.28235294 18.71764706],0
d1,1,0.681798,0.168109,[45 52] ; [32 42],[43.67836257 53.32163743] ; [33.32163743 40.67836257],0
b3,1,0.682045,0.167833,[16 32] ; [11 18],[16.83116883 31.16883117] ; [10.16883117 18.83116883],0
b2,1,0.682045,0.167833,[16 32] ; [11 18],[16.83116883 31.16883117] ; [10.16883117 18.83116883],0
b4,1,0.684981,0.164573,[56 41] ; [45 29],[57.29239766 39.70760234] ; [43.70760234 30.29239766],0
n2,1,0.701704,0.146705,[20  8] ; [25  8],[20.6557377  7.3442623] ; [24.3442623  8.6557377],0
v1,1,0.756456,0.096185,[43 50] ; [36 38],[43.99401198 49.00598802] ; [35.00598802 38.99401198],0
a8,1,0.757318,0.095484,[ 5 86] ; [ 3 65],[ 4.57861635 86.42138365] ; [ 3.42138365 64.57861635],0
r2,1,0.836589,0.042543,[86 10] ; [67  7],[86.4  9.6] ; [66.6  7.4],0
u4,1,0.846886,0.037285,[ 1 96] ; [ 1 73],[ 1.13450292 95.86549708] ; [ 0.86549708 73.13450292],0
d5,1,0.910423,0.012657,[68 28] ; [53 21],[68.32941176 27.67058824] ; [52.67058824 21.32941176],0
b5,1,0.922736,0.009407,[61 36] ; [46 28],[60.69590643 36.30409357] ; [46.30409357 27.69590643],0
