Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.006296,7.463664,[ 1 36] ; [2 4],[ 2.58139535 34.41860465] ; [0.41860465 5.58139535],0
u1,1,0.012774,6.200082,[ 1 36] ; [2 5],[ 2.52272727 34.47727273] ; [0.47727273 6.52272727],0
s8,1,0.014142,6.020371,[ 9 28] ; [5 2],[11.77272727 25.22727273] ; [2.22727273 4.77272727],0
v1,1,0.092348,2.832953,[19 18] ; [6 1],[21.02272727 15.97727273] ; [3.97727273 3.02272727],0
a2,1,0.117734,2.447203,[ 3 34] ; [2 5],[ 4.20454545 32.79545455] ; [0.79545455 6.20454545],0
n5,1,0.118215,2.440814,[17 20] ; [1 6],[15.13636364 21.86363636] ; [2.86363636 4.13636364],0
p12,1,0.139135,2.1875,[ 1 35] ; [1 5],[ 1.71428571 34.28571429] ; [0.28571429 5.71428571],0
b3,1,0.143583,2.139137,[ 5 15] ; [2 1],[ 6.08695652 13.91304348] ; [0.91304348 2.08695652],0
b2,1,0.143583,2.139137,[ 5 15] ; [2 1],[ 6.08695652 13.91304348] ; [0.91304348 2.08695652],0
s6,1,0.170977,1.874354,[16 21] ; [5 2],[17.65909091 19.34090909] ; [3.34090909 3.65909091],0
p4,1,0.254674,1.297483,[15 21] ; [4 2],[16.28571429 19.71428571] ; [2.71428571 3.28571429],0
a3,1,0.27282,1.202513,[24 13] ; [3 4],[22.70454545 14.29545455] ; [4.29545455 2.70454545],0
v2,1,0.296078,1.091777,[23 12] ; [6 1],[24.16666667 10.83333333] ; [4.83333333 2.16666667],0
s7,1,0.320864,0.98542,[10 24] ; [3 3],[11.05 22.95] ; [1.95 4.05],0
p6,1,0.335782,0.926471,[ 6 30] ; [2 4],[ 6.85714286 29.14285714] ; [1.14285714 4.85714286],0
u3,1,0.382733,0.761905,[6 6] ; [3 1],[6.75 5.25] ; [2.25 1.75],0
a1,1,0.392676,0.73064,[ 2 35] ; [1 6],[ 2.52272727 34.47727273] ; [0.47727273 6.52272727],0
d5,1,0.400158,0.707851,[26 11] ; [6 1],[26.90909091 10.09090909] ; [5.09090909 1.90909091],0
n4,1,0.416103,0.661296,[22 15] ; [3 4],[21.02272727 15.97727273] ; [3.97727273 3.02272727],0
d4,1,0.475289,0.509653,[27 10] ; [6 1],[27.75  9.25] ; [5.25 1.75],0
n3,1,0.477267,0.505102,[5 2] ; [2 2],[4.45454545 2.54545455] ; [2.54545455 1.45454545],0
a7,1,0.4941,0.467586,[26 11] ; [4 3],[25.22727273 11.77272727] ; [4.77272727 2.22727273],0
n2,1,0.55368,0.350765,[4 3] ; [3 1],[4.45454545 2.54545455] ; [2.54545455 1.45454545],0
r4,1,0.561119,0.33777,[28  9] ; [6 1],[28.59090909  8.40909091] ; [5.40909091 1.59090909],0
b5,1,0.586526,0.295802,[20 17] ; [3 4],[19.34090909 17.65909091] ; [3.65909091 3.34090909],0
d2,1,0.593636,0.284702,[12 25] ; [3 4],[12.61363636 24.38636364] ; [2.38636364 4.61363636],0
p3,1,0.607706,0.263529,[14 22] ; [3 3],[14.57142857 21.42857143] ; [2.42857143 3.57142857],0
a4,1,0.640245,0.218423,[14 23] ; [2 5],[13.45454545 23.54545455] ; [2.54545455 4.45454545],0
b4,1,0.640245,0.218423,[23 14] ; [5 2],[23.54545455 13.45454545] ; [4.45454545 2.54545455],0
a5,1,0.687423,0.16189,[29  8] ; [5 2],[28.59090909  8.40909091] ; [5.40909091 1.59090909],0
d3,1,0.736905,0.112866,[24 13] ; [5 2],[24.38636364 12.61363636] ; [4.61363636 2.38636364],0
r1,1,0.770709,0.084942,[30  7] ; [6 1],[30.27272727  6.72727273] ; [5.72727273 1.27272727],0
b1,1,0.778468,0.079139,[19 18] ; [4 3],[19.34090909 17.65909091] ; [3.65909091 3.34090909],0
p1,1,0.790513,0.070567,[ 4 33] ; [1 6],[ 4.20454545 32.79545455] ; [0.79545455 6.20454545],0
r2,1,0.790513,0.070567,[33  4] ; [6 1],[32.79545455  4.20454545] ; [6.20454545 0.79545455],0
a6,1,0.80251,0.06255,[23 14] ; [4 3],[22.70454545 14.29545455] ; [4.29545455 2.70454545],0
s3,1,0.832217,0.044884,[17 19] ; [3 4],[16.74418605 19.25581395] ; [3.25581395 3.74418605],0
p7,1,0.85348,0.034107,[17 20] ; [3 3],[17.20930233 19.79069767] ; [2.79069767 3.20930233],0
p9,1,0.858499,0.031786,[26 11] ; [4 2],[25.81395349 11.18604651] ; [4.18604651 1.81395349],0
d1,1,0.880368,0.022651,[17 20] ; [3 4],[16.81818182 20.18181818] ; [3.18181818 3.81818182],0
p11,1,0.880368,0.022651,[20 17] ; [4 3],[20.18181818 16.81818182] ; [3.81818182 3.18181818],0
p2,1,0.895405,0.017284,[23 13] ; [4 2],[23.14285714 12.85714286] ; [3.85714286 2.14285714],0
p10,1,0.895405,0.017284,[23 13] ; [4 2],[23.14285714 12.85714286] ; [3.85714286 2.14285714],0
r3,1,0.898105,0.016398,[31  6] ; [6 1],[31.11363636  5.88636364] ; [5.88636364 1.11363636],0
n1,1,0.898195,0.016369,[2 5] ; [1 3],[1.90909091 5.09090909] ; [1.09090909 2.90909091],0
p8,1,0.899628,0.015909,[17 19] ; [3 3],[17.14285714 18.85714286] ; [2.85714286 3.14285714],0
u2,1,0.936802,0.006287,[10  3] ; [3 1],[9.94117647 3.05882353] ; [3.05882353 0.94117647],0
s4,1,0.956463,0.00298,[ 5 32] ; [1 6],[ 5.04545455 31.95454545] ; [0.95454545 6.04545455],0
