Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.533986,[ 3 15] ; [86 23],[12.61417323  5.38582677] ; [76.38582677 32.61417323],1
r2,1,3.6e-05,17.068378,[ 8 10] ; [94 15],[14.45669291  3.54330709] ; [87.54330709 21.45669291],1
r3,1,0.001031,10.771498,[10  8] ; [95 14],[14.88188976  3.11811024] ; [90.11811024 18.88188976],0
u3,1,0.009341,6.756498,[1 6] ; [36 19],[4.17741935 2.82258065] ; [32.82258065 22.17741935],0
d5,1,0.011487,6.388421,[ 6 12] ; [70 38],[10.85714286  7.14285714] ; [65.14285714 42.85714286],0
p9,1,0.022199,5.230109,[ 8 10] ; [76 30],[12.19354839  5.80645161] ; [71.80645161 34.19354839],0
s1,1,0.02519,5.010785,[ 3 15] ; [  4 105],[ 0.99212598 17.00787402] ; [  6.00787402 102.99212598],0
p10,1,0.029863,4.717147,[ 7 11] ; [71 37],[11.14285714  6.85714286] ; [66.85714286 41.14285714],0
s5,1,0.035192,4.43582,[ 1 17] ; [31 76],[ 4.608 13.392] ; [27.392 79.608],0
p2,1,0.055465,3.668045,[9 9] ; [79 30],[12.47244094  5.52755906] ; [75.52755906 33.47244094],0
r1,1,0.063493,3.443719,[ 6 12] ; [62 47],[9.63779528 8.36220472] ; [58.36220472 50.63779528],0
d1,1,0.07237,3.228442,[ 3 15] ; [42 67],[ 6.37795276 11.62204724] ; [38.62204724 70.37795276],0
n2,1,0.072448,3.226658,[2 4] ; [33 14],[3.96226415 2.03773585] ; [31.03773585 15.96226415],0
s6,1,0.080244,3.059954,[ 5 13] ; [54 54],[8.42857143 9.57142857] ; [50.57142857 57.42857143],0
n6,1,0.093459,2.813769,[ 8 10] ; [71 38],[11.19685039  6.80314961] ; [67.80314961 41.19685039],0
u2,1,0.114209,2.494996,[2 5] ; [33 22],[3.9516129 3.0483871] ; [31.0483871 23.9516129],0
s8,1,0.116024,2.470186,[ 2 16] ; [31 77],[ 4.71428571 13.28571429] ; [28.28571429 79.71428571],0
s2,1,0.17391,1.848913,[ 4 14] ; [42 66],[ 6.57142857 11.42857143] ; [39.42857143 68.57142857],0
a7,1,0.261269,1.262019,[9 9] ; [69 39],[11.14285714  6.85714286] ; [66.85714286 41.14285714],0
d4,1,0.28405,1.147612,[11  7] ; [80 29],[12.8976378  5.1023622] ; [78.1023622 30.8976378],0
b2,1,0.290605,1.116818,[1 8] ; [16 42],[2.28358209 6.71641791] ; [14.71641791 43.28358209],0
b3,1,0.290605,1.116818,[1 8] ; [16 42],[2.28358209 6.71641791] ; [14.71641791 43.28358209],0
a3,1,0.344286,0.894405,[11  7] ; [53 55],[9.14285714 8.85714286] ; [54.85714286 53.14285714],0
a6,1,0.363396,0.826123,[ 8 10] ; [61 48],[9.77952756 8.22047244] ; [59.22047244 49.77952756],0
d2,1,0.421149,0.647108,[ 5 13] ; [41 68],[ 6.51968504 11.48031496] ; [39.48031496 69.51968504],0
d3,1,0.434512,0.610733,[9 9] ; [64 43],[10.512  7.488] ; [62.488 44.512],0
s3,1,0.435385,0.608415,[ 6 12] ; [47 62],[ 7.51181102 10.48818898] ; [45.48818898 63.51181102],0
s7,1,0.441773,0.591674,[ 3 13] ; [29 75],[ 4.26666667 11.73333333] ; [27.73333333 76.26666667],0
p11,1,0.442593,0.58955,[9 9] ; [65 44],[10.48818898  7.51181102] ; [63.51181102 45.48818898],0
p1,1,0.472601,0.515889,[ 2 16] ; [  7 102],[ 1.27559055 16.72440945] ; [  7.72440945 101.27559055],0
a4,1,0.497343,0.460602,[ 6 12] ; [28 81],[ 4.81889764 13.18110236] ; [29.18110236 79.81889764],0
n1,1,0.501674,0.451394,[1 5] ; [14 33],[1.69811321 4.30188679] ; [13.30188679 33.69811321],0
p6,1,0.528304,0.397652,[ 3 15] ; [25 82],[ 4.032 13.968] ; [23.968 83.032],0
b1,1,0.536193,0.382642,[9 9] ; [46 63],[ 7.79527559 10.20472441] ; [47.20472441 61.79527559],0
a5,1,0.581081,0.30449,[ 7 11] ; [50 59],[8.07874016 9.92125984] ; [48.92125984 60.07874016],0
p4,1,0.601508,0.272727,[ 6 12] ; [43 65],[ 7. 11.] ; [42. 66.],0
a2,1,0.693421,0.155407,[ 1 17] ; [  9 100],[ 1.41732283 16.58267717] ; [  8.58267717 100.41732283],0
s4,1,0.694428,0.154333,[ 4 14] ; [29 80],[ 4.67716535 13.32283465] ; [28.32283465 80.67716535],0
n5,1,0.702864,0.14551,[ 7 11] ; [37 71],[ 6.28571429 11.71428571] ; [37.71428571 70.28571429],0
u1,1,0.703096,0.145271,[ 1 17] ; [  4 105],[ 0.70866142 17.29133858] ; [  4.29133858 104.70866142],0
p3,1,0.771072,0.084666,[ 5 13] ; [34 75],[ 5.52755906 12.47244094] ; [33.47244094 75.52755906],0
b4,1,0.797322,0.065954,[10  8] ; [57 52],[9.49606299 8.50393701] ; [57.50393701 51.49606299],0
v3,1,0.804291,0.061404,[ 2 16] ; [10 98],[ 1.71428571 16.28571429] ; [10.28571429 97.71428571],0
p8,1,0.835215,0.043271,[ 7 10] ; [42 67],[ 6.61111111 10.38888889] ; [42.38888889 66.61111111],0
n3,1,0.891462,0.01862,[4 2] ; [30 17],[3.8490566 2.1509434] ; [30.1509434 16.8490566],0
v1,1,0.917553,0.010716,[ 5 13] ; [31 76],[ 5.184 12.816] ; [30.816 76.184],0
b5,1,0.917733,0.010669,[11  7] ; [68 41],[11.19685039  6.80314961] ; [67.80314961 41.19685039],0
p7,1,0.939944,0.005676,[9 9] ; [53 51],[9.14754098 8.85245902] ; [52.85245902 51.14754098],0
a8,1,0.977947,0.000764,[ 1 16] ; [ 6 99],[ 0.97540984 16.02459016] ; [ 6.02459016 98.97540984],0
