Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,27.748533,[101  10] ; [ 7 10],[93.65625 17.34375] ; [14.34375  2.65625],1
p9,1,2e-06,22.509561,[101  10] ; [8 9],[94.5234375 16.4765625] ; [14.4765625  2.5234375],1
p11,1,0.000105,15.04317,[96 15] ; [8 9],[90.1875 20.8125] ; [13.8125  3.1875],1
r1,1,0.00122,10.45937,[87 24] ; [ 7 10],[81.515625 29.484375] ; [12.484375  4.515625],0
s7,1,0.004114,8.232932,[65 42] ; [ 4 13],[59.54032258 47.45967742] ; [9.45967742 7.54032258],0
n4,1,0.015631,5.843898,[93 18] ; [10  7],[89.3203125 21.6796875] ; [13.6796875  3.3203125],0
v4,1,0.018482,5.549903,[106   4] ; [14  3],[103.93700787   6.06299213] ; [16.06299213  0.93700787],0
s1,1,0.02791,4.833615,[  2 109] ; [ 2 15],[  3.46875 107.53125] ; [ 0.53125 16.46875],0
a3,1,0.0347,4.459899,[75 36] ; [ 7 10],[71.109375 39.890625] ; [10.890625  6.109375],0
s3,1,0.039018,4.260081,[68 42] ; [ 6 11],[64.09448819 45.90551181] ; [9.90551181 7.09448819],0
r4,1,0.05059,3.821781,[98 13] ; [12  5],[95.390625 15.609375] ; [14.609375  2.390625],0
s8,1,0.061435,3.498221,[66 45] ; [ 6 11],[62.4375 48.5625] ; [9.5625 7.4375],0
r3,1,0.066006,3.379656,[105   6] ; [14  3],[103.1953125   7.8046875] ; [15.8046875  1.1953125],0
n5,1,0.099203,2.718315,[91 20] ; [11  6],[88.453125 22.546875] ; [13.546875  3.453125],0
p3,1,0.116638,2.461897,[74 37] ; [8 9],[71.109375 39.890625] ; [10.890625  6.109375],0
v1,1,0.121246,2.401147,[61 49] ; [ 6 11],[58.03149606 51.96850394] ; [8.96850394 8.03149606],0
p7,1,0.144329,2.13119,[93 18] ; [11  5],[90.8976378 20.1023622] ; [13.1023622  2.8976378],0
a6,1,0.157894,1.994277,[39 72] ; [9 8],[41.625 69.375] ; [ 6.375 10.625],0
