Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,23.799637,[18 83] ; [27 20],[30.70945946 70.29054054] ; [14.29054054 32.70945946],1
p4,1,1e-05,19.485991,[38 63] ; [36 11],[50.5 50.5] ; [23.5 23.5],1
v2,1,0.000214,13.706365,[30 68] ; [28 16],[40.02816901 57.97183099] ; [17.97183099 26.02816901],1
p8,1,0.000412,12.47618,[31 69] ; [29 18],[40.81632653 59.18367347] ; [19.18367347 27.81632653],1
v3,1,0.000643,11.647957,[20 79] ; [22 24],[28.67586207 70.32413793] ; [13.32413793 32.67586207],1
p3,1,0.002937,8.846318,[34 67] ; [28 19],[42.31081081 58.68918919] ; [19.68918919 27.31081081],0
p7,1,0.004758,7.969329,[41 59] ; [31 16],[48.97959184 51.02040816] ; [23.02040816 23.97959184],0
p12,1,0.00588,7.586571,[ 1 99] ; [ 5 42],[ 4.08163265 95.91836735] ; [ 1.91836735 45.08163265],0
d1,1,0.006105,7.518959,[32 69] ; [26 21],[39.58108108 61.41891892] ; [18.41891892 28.58108108],0
p2,1,0.007065,7.256311,[64 37] ; [40  7],[70.97297297 30.02702703] ; [33.02702703 13.97297297],0
s7,1,0.008747,6.873838,[29 67] ; [23 20],[35.91366906 60.08633094] ; [16.08633094 26.91366906],0
s5,1,0.012671,6.214496,[15 83] ; [14 27],[20.44604317 77.55395683] ; [ 8.55395683 32.44604317],0
p11,1,0.017536,5.641963,[67 34] ; [40  7],[73.02027027 27.97972973] ; [33.97972973 13.02027027],0
r2,1,0.033012,4.545146,[72 26] ; [41  5],[76.90277778 21.09722222] ; [36.09722222  9.90277778],0
d5,1,0.036939,4.353223,[62 39] ; [37 10],[67.56081081 33.43918919] ; [31.43918919 15.56081081],0
s2,1,0.043521,4.075042,[34 67] ; [24 23],[39.58108108 61.41891892] ; [18.41891892 28.58108108],0
v4,1,0.057619,3.604614,[76 24] ; [42  5],[80.27210884 19.72789116] ; [37.72789116  9.27210884],0
p9,1,0.066944,3.356411,[75 23] ; [42  5],[79.07586207 18.92413793] ; [37.92413793  9.07586207],0
s6,1,0.0795,3.0751,[46 53] ; [28 17],[50.875 48.125] ; [23.125 21.875],0
d3,1,0.11176,2.529153,[45 56] ; [27 19],[49.46938776 51.53061224] ; [22.53061224 23.46938776],0
n6,1,0.114997,2.484164,[76 24] ; [41  6],[79.59183673 20.40816327] ; [37.40816327  9.59183673],0
u2,1,0.121291,2.400568,[15 29] ; [9 7],[17.6 26.4] ; [6.4 9.6],0
r4,1,0.152471,2.047351,[54 47] ; [31 16],[58.00675676 42.99324324] ; [26.99324324 20.00675676],0
s3,1,0.182402,1.777945,[44 57] ; [26 21],[47.77027027 53.22972973] ; [22.22972973 24.77027027],0
d4,1,0.193761,1.688786,[62 39] ; [34 13],[65.51351351 35.48648649] ; [30.48648649 16.51351351],0
r3,1,0.206861,1.593262,[76 24] ; [40  7],[78.91156463 21.08843537] ; [37.08843537  9.91156463],0
n4,1,0.217082,1.523558,[77 24] ; [40  7],[79.84459459 21.15540541] ; [37.15540541  9.84459459],0
v1,1,0.221487,1.49471,[38 59] ; [23 23],[41.37762238 55.62237762] ; [19.62237762 26.37762238],0
b4,1,0.22648,1.462832,[56 45] ; [31 16],[59.37162162 41.62837838] ; [27.62837838 19.37162162],0
a3,1,0.22648,1.462832,[56 45] ; [31 16],[59.37162162 41.62837838] ; [27.62837838 19.37162162],0
a6,1,0.27205,1.206384,[57 44] ; [31 16],[60.05405405 40.94594595] ; [27.94594595 19.05405405],0
b3,1,0.273968,1.196769,[19 40] ; [14 18],[21.3956044 37.6043956] ; [11.6043956 20.3956044],0
b2,1,0.273968,1.196769,[19 40] ; [14 18],[21.3956044 37.6043956] ; [11.6043956 20.3956044],0
p5,1,0.294327,1.099725,[ 9 90] ; [ 7 40],[10.84931507 88.15068493] ; [ 5.15068493 41.84931507],0
p10,1,0.322579,0.978463,[71 29] ; [37 10],[73.46938776 26.53061224] ; [34.53061224 12.46938776],0
s4,1,0.325671,0.966035,[22 79] ; [ 7 40],[19.79054054 81.20945946] ; [ 9.20945946 37.79054054],0
a7,1,0.419241,0.652443,[53 48] ; [28 19],[55.27702703 45.72297297] ; [25.72297297 21.27702703],0
p1,1,0.469411,0.523361,[ 9 92] ; [ 6 41],[10.23648649 90.76351351] ; [ 4.76351351 42.23648649],0
n2,1,0.472918,0.51515,[29 10] ; [9 5],[27.96226415 11.03773585] ; [10.03773585  3.96226415],0
