Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.001918,9.626006,[37 84] ; [27 21],[45.82248521 75.17751479] ; [18.17751479 29.82248521],0
b3,1,0.511457,0.431085,[27 50] ; [ 9 12],[28.28571429 48.71428571] ; [ 7.71428571 13.28571429],0
b2,1,0.511457,0.431085,[27 50] ; [ 9 12],[28.28571429 48.71428571] ; [ 7.71428571 13.28571429],0
n3,1,0.555794,0.347039,[16 10] ; [16  7],[16.97959184  9.02040816] ; [15.02040816  7.97959184],0
a1,1,0.5588,0.341786,[  5 116] ; [ 3 45],[  5.72781065 115.27218935] ; [ 2.27218935 45.72781065],0
s8,1,0.559448,0.340661,[64 57] ; [23 25],[62.28994083 58.71005917] ; [24.71005917 23.28994083],0
r2,1,0.57225,0.318933,[116   3] ; [46  2],[115.43712575   3.56287425] ; [46.56287425  1.43712575],0
n2,1,0.616193,0.251255,[20  5] ; [17  6],[19.27083333  5.72916667] ; [17.72916667  5.27083333],0
p3,1,0.662829,0.190106,[29 92] ; [10 38],[27.92307692 93.07692308] ; [11.07692308 36.92307692],0
d1,1,0.69682,0.151802,[62 59] ; [23 25],[60.85798817 60.14201183] ; [24.14201183 23.85798817],0
n1,1,0.709147,0.13913,[10 15] ; [ 8 15],[ 9.375 15.625] ; [ 8.625 14.375],0
p1,1,0.715298,0.133043,[  8 111] ; [ 4 44],[  8.5508982 110.4491018] ; [ 3.4491018 44.5508982],0
d5,1,0.735989,0.113683,[95 26] ; [35 11],[94.19161677 26.80838323] ; [35.80838323 10.19161677],0
a3,1,0.834479,0.043665,[82 38] ; [32 16],[81.42857143 38.57142857] ; [32.57142857 15.42857143],0
p5,1,0.867048,0.028026,[  3 116] ; [ 1 47],[  2.8502994 116.1497006] ; [ 1.1497006 46.8502994],0
u3,1,0.910655,0.012592,[25 14] ; [10  6],[24.81818182 14.18181818] ; [10.18181818  5.81818182],0
u1,1,0.914722,0.011467,[ 21 100] ; [ 8 40],[ 20.76331361 100.23668639] ; [ 8.23668639 39.76331361],0
d3,1,0.921298,0.009761,[70 51] ; [27 19],[70.28143713 50.71856287] ; [26.71856287 19.28143713],0
a4,1,0.929112,0.007914,[47 74] ; [19 29],[47.25443787 73.74556213] ; [18.74556213 29.25443787],0
a2,1,0.931415,0.007407,[22 99] ; [ 9 39],[22.19526627 98.80473373] ; [ 8.80473373 39.19526627],0
a6,1,0.959761,0.002546,[72 48] ; [28 19],[71.85628743 48.14371257] ; [28.14371257 18.85628743],0
u2,1,0.96323,0.002125,[20 18] ; [8 7],[20.0754717 17.9245283] ; [7.9245283 7.0754717],0
s6,1,0.969557,0.001456,[94 25] ; [37 10],[93.90963855 25.09036145] ; [37.09036145  9.90963855],0
v1,1,1.0,0.0,[58 58] ; [24 24],[58. 58.] ; [24. 24.],0
