Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,31.460516,[232  57] ; [38 40],[212.61580381  76.38419619] ; [57.38419619 20.61580381],1
n5,1,0.0,27.579399,[227  69] ; [36 42],[208.14973262  87.85026738] ; [54.85026738 23.14973262],1
s6,1,6e-06,20.585789,[191  95] ; [31 49],[173.47540984 112.52459016] ; [48.52459016 31.47540984],1
p11,1,2.5e-05,17.784324,[233  64] ; [44 36],[218.22015915  78.77984085] ; [58.77984085 21.22015915],1
p9,1,4.6e-05,16.603551,[237  52] ; [47 31],[223.64032698  65.35967302] ; [60.35967302 17.64032698],1
r4,1,0.000168,14.157794,[274  23] ; [62 18],[264.70026525  32.29973475] ; [71.29973475  8.70026525],1
n4,1,0.000178,14.054281,[219  76] ; [42 38],[205.32  89.68] ; [55.68 24.32],1
p7,1,0.000404,12.515448,[181 108] ; [30 45],[167.52472527 121.47527473] ; [43.47527473 31.52472527],1
r3,1,0.000963,10.89753,[279  18] ; [65 14],[271.72340426  25.27659574] ; [72.27659574  6.72340426],1
v4,1,0.002132,9.431874,[285  11] ; [69 10],[279.424  16.576] ; [74.576  4.424],0
p4,1,0.00387,8.343933,[150 143] ; [26 53],[138.62365591 154.37634409] ; [37.37634409 41.62365591],0
p2,1,0.004142,8.220648,[238  55] ; [53 27],[228.58713137  64.41286863] ; [62.41286863 17.58713137],0
s5,1,0.004398,8.111528,[ 88 197] ; [11 65],[ 78.15789474 206.84210526] ; [20.84210526 55.15789474],0
p6,1,0.010483,6.550892,[ 97 195] ; [14 63],[ 87.83739837 204.16260163] ; [23.16260163 53.83739837],0
s8,1,0.014419,5.98608,[105 189] ; [17 63],[ 95.90374332 198.09625668] ; [26.09625668 53.90374332],0
v2,1,0.015497,5.859054,[143 141] ; [26 49],[133.69359331 150.30640669] ; [35.30640669 39.69359331],0
p8,1,0.017196,5.676302,[141 150] ; [26 52],[131.69918699 159.30081301] ; [35.30081301 42.69918699],0
s7,1,0.018404,5.557309,[123 157] ; [22 54],[114.04494382 165.95505618] ; [30.95505618 45.04494382],0
p3,1,0.026235,4.940476,[133 162] ; [25 55],[124.29333333 170.70666667] ; [33.70666667 46.29333333],0
b1,1,0.030803,4.663886,[109 188] ; [40 40],[117.38196286 179.61803714] ; [31.61803714 48.38196286],0
p5,1,0.046392,3.96729,[ 33 260] ; [ 3 76],[ 28.35483871 264.64516129] ; [ 7.64516129 71.35483871],0
u3,1,0.05114,3.803681,[63 63] ; [24 11],[68.08695652 57.91304348] ; [18.91304348 16.08695652],0
a6,1,0.059456,3.552489,[169 127] ; [55 25],[176.34042553 119.65957447] ; [47.65957447 32.34042553],0
a1,1,0.069463,3.295673,[  9 288] ; [ 6 74],[ 11.81697613 285.18302387] ; [ 3.18302387 76.81697613],0
p12,1,0.082644,3.012126,[ 18 274] ; [ 1 77],[ 14.99459459 277.00540541] ; [ 4.00540541 73.99459459],0
u2,1,0.111661,2.530559,[56 69] ; [21 14],[60.15625 64.84375] ; [16.84375 18.15625],0
s2,1,0.11413,2.496079,[131 161] ; [28 52],[124.80645161 167.19354839] ; [34.19354839 45.80645161],0
v1,1,0.143728,2.137582,[146 144] ; [32 46],[140.27173913 149.72826087] ; [37.72826087 40.27173913],0
p1,1,0.185347,1.754221,[ 23 269] ; [10 69],[ 25.97304582 266.02695418] ; [ 7.02695418 71.97304582],0
a7,1,0.23061,1.437092,[194 100] ; [47 33],[189.44919786 104.55080214] ; [51.55080214 28.44919786],0
b4,1,0.286025,1.138239,[172 125] ; [41 39],[167.80106101 129.19893899] ; [45.19893899 34.80106101],0
v3,1,0.290505,1.117282,[105 188] ; [22 53],[101.11684783 191.88315217] ; [25.88315217 49.11684783],0
s1,1,0.326525,0.962629,[ 11 279] ; [ 5 74],[ 12.57452575 277.42547425] ; [ 3.42547425 75.57452575],0
d2,1,0.353488,0.860897,[ 43 253] ; [15 65],[ 45.65957447 250.34042553] ; [12.34042553 67.65957447],0
a5,1,0.531367,0.391777,[167 129] ; [42 38],[164.53191489 131.46808511] ; [44.46808511 35.53191489],0
b3,1,0.538223,0.378843,[ 58 111] ; [12 29],[ 56.33333333 112.66666667] ; [13.66666667 27.33333333],0
b2,1,0.538223,0.378843,[ 58 111] ; [12 29],[ 56.33333333 112.66666667] ; [13.66666667 27.33333333],0
s3,1,0.579444,0.307135,[151 138] ; [39 41],[148.80758808 140.19241192] ; [41.19241192 38.80758808],0
r1,1,0.590838,0.289037,[219  76] ; [57 23],[217.12  77.88] ; [58.88 21.12],0
a3,1,0.650909,0.204756,[170 124] ; [44 36],[168.22459893 125.77540107] ; [45.77540107 34.22459893],0
s4,1,0.660163,0.193326,[ 50 243] ; [12 68],[ 48.70241287 244.29758713] ; [13.29758713 66.70241287],0
d3,1,0.73384,0.115615,[117 178] ; [33 46],[118.31550802 176.68449198] ; [31.68449198 47.31550802],0
d4,1,0.737301,0.112513,[169 127] ; [44 36],[167.68085106 128.31914894] ; [45.31914894 34.68085106],0
n3,1,0.760216,0.093145,[51 16] ; [19  7],[50.43010753 16.56989247] ; [19.56989247  6.43010753],0
b5,1,0.789449,0.071303,[172 125] ; [45 35],[170.95225464 126.04774536] ; [46.04774536 33.95225464],0
u1,1,0.80248,0.062569,[  9 288] ; [ 2 78],[  8.66578249 288.33421751] ; [ 2.33421751 77.66578249],0
n1,1,0.870965,0.026384,[27 40] ; [10 16],[26.65591398 40.34408602] ; [10.34408602 15.65591398],0
a2,1,0.877278,0.023846,[ 20 277] ; [ 5 75],[ 19.69496021 277.30503979] ; [ 5.30503979 74.69496021],0
d5,1,0.892693,0.018197,[164 132] ; [45 35],[164.53191489 131.46808511] ; [44.46808511 35.53191489],0
n2,1,0.946414,0.004517,[55 13] ; [22  5],[55.11578947 12.88421053] ; [21.88421053  5.11578947],0
a4,1,0.975108,0.000974,[ 73 221] ; [20 60],[ 73.10695187 220.89304813] ; [19.89304813 60.10695187],0
a8,1,0.993105,7.5e-05,[ 36 242] ; [10 67],[ 36.02253521 241.97746479] ; [ 9.97746479 67.02253521],0
