Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,136.169959,[265 121] ; [ 55 200],[192.69890796 193.30109204] ; [127.30109204 127.69890796],1
p6,1,0.0,72.416338,[189 195] ; [ 40 210],[138.70031546 245.29968454] ; [ 90.29968454 159.70031546],1
p7,1,0.0,50.96,[282 102] ; [108 132],[240. 144.] ; [150.  90.],1
p2,1,0.0,46.820807,[355  31] ; [182  72],[323.878125  62.121875] ; [213.121875  40.878125],1
p8,1,0.0,46.675487,[246 138] ; [ 90 158],[204.15189873 179.84810127] ; [131.84810127 116.15189873],1
a5,1,1e-06,23.857075,[314  73] ; [163  92],[287.53738318  99.46261682] ; [189.46261682  65.53738318],1
p5,1,2e-06,22.995448,[ 60 324] ; [  9 244],[ 41.59497645 342.40502355] ; [ 27.40502355 225.59497645],1
n5,1,2e-06,22.586732,[308  77] ; [160  94],[281.97183099 103.02816901] ; [186.02816901  67.97183099],1
v1,1,3e-06,21.574642,[231 146] ; [105 143],[202.6752 174.3248] ; [133.3248 114.6752],1
p10,1,8e-06,20.003344,[335  50] ; [183  68],[313.56918239  71.43081761] ; [204.43081761  46.56918239],1
s7,1,8e-06,19.840335,[200 164] ; [ 90 156],[173.04918033 190.95081967] ; [116.95081967 129.04918033],1
n4,1,1.1e-05,19.34754,[316  70] ; [170  85],[292.66146646  93.33853354] ; [193.33853354  61.66146646],1
p11,1,1.2e-05,19.170484,[319  68] ; [172  83],[295.97663551  91.02336449] ; [195.02336449  59.97663551],1
s6,1,1.3e-05,19.037928,[279  99] ; [144 108],[253.8 124.2] ; [169.2  82.8],1
n6,1,2.2e-05,17.988953,[341  42] ; [195  60],[321.76802508  61.23197492] ; [214.23197492  40.76802508],1
r4,1,0.000111,14.93402,[374  13] ; [227  28],[362.28504673  24.71495327] ; [238.71495327  16.28504673],1
d1,1,0.000118,14.816639,[266 121] ; [137 118],[242.92990654 144.07009346] ; [160.07009346  94.92990654],1
s8,1,0.000179,14.044527,[184 199] ; [ 84 170],[161.13657771 221.86342229] ; [106.86342229 147.13657771],1
u1,1,0.000278,13.209828,[103 284] ; [ 37 218],[ 84.39252336 302.60747664] ; [ 55.60747664 199.39252336],1
s2,1,0.000839,11.152689,[218 163] ; [111 143],[197.4 183.6] ; [131.6 122.4],1
r1,1,0.001379,10.233944,[337  47] ; [198  55],[322.51177394  61.48822606] ; [212.48822606  40.51177394],0
s5,1,0.001956,9.589975,[136 237] ; [ 60 184],[118.48946515 254.51053485] ; [ 77.51053485 166.48946515],0
d2,1,0.002344,9.258922,[207 179] ; [105 149],[188.175 197.825] ; [123.825 130.175],0
p12,1,0.003399,8.579999,[ 40 347] ; [ 10 242],[ 30.28169014 356.71830986] ; [ 19.71830986 232.28169014],0
p9,1,0.005767,7.621572,[337  48] ; [196  51],[324.6914557  60.3085443] ; [208.3085443  38.6914557],0
r3,1,0.00639,7.43683,[376   9] ; [237  17],[369.33489828  15.66510172] ; [243.66510172  10.33489828],0
a2,1,0.011269,6.422377,[127 260] ; [ 60 195],[112.72429907 274.27570093] ; [ 74.27570093 180.72429907],0
d3,1,0.012301,6.266897,[314  73] ; [184  69],[301.134375  85.865625] ; [196.865625  56.134375],0
a4,1,0.018404,5.55725,[187 199] ; [ 99 155],[172.49375 213.50625] ; [113.50625 140.49375],0
