Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.784934,[10 35] ; [44 18],[22.71028037 22.28971963] ; [31.28971963 30.71028037],1
s8,1,1e-06,24.557231,[ 8 37] ; [41 21],[20.60747664 24.39252336] ; [28.39252336 33.60747664],1
s7,1,6e-06,20.371075,[ 9 34] ; [39 20],[20.23529412 22.76470588] ; [27.76470588 31.23529412],1
s5,1,1.4e-05,18.930825,[ 3 38] ; [29 31],[12.99009901 28.00990099] ; [19.00990099 40.99009901],1
r4,1,3.4e-05,17.169418,[29 16] ; [60  3],[37.08333333  7.91666667] ; [51.91666667 11.08333333],1
s3,1,0.000289,13.143221,[15 30] ; [42 19],[24.19811321 20.80188679] ; [32.80188679 28.19811321],1
v1,1,0.000961,10.901852,[11 34] ; [34 26],[19.28571429 25.71428571] ; [25.71428571 34.28571429],1
v4,1,0.002688,9.007792,[37  8] ; [62  1],[41.25  3.75] ; [57.75  5.25],0
n6,1,0.005553,7.689966,[29 16] ; [54  8],[34.90654206 10.09345794] ; [48.09345794 13.90654206],0
r1,1,0.008673,6.888886,[26 19] ; [51 12],[32.08333333 12.91666667] ; [44.91666667 18.08333333],0
v2,1,0.008895,6.843837,[19 24] ; [40 17],[25.37 17.63] ; [33.63 23.37],0
s4,1,0.016787,5.718515,[ 5 40] ; [19 43],[10.09345794 34.90654206] ; [13.90654206 48.09345794],0
u1,1,0.043953,4.058385,[ 3 42] ; [13 50],[ 6.66666667 38.33333333] ; [ 9.33333333 53.66666667],0
r2,1,0.046382,3.967663,[36  7] ; [60  3],[38.94339623  4.05660377] ; [57.05660377  5.94339623],0
p11,1,0.049886,3.845275,[28 17] ; [50 13],[32.5 12.5] ; [45.5 17.5],0
d5,1,0.052044,3.774339,[27 18] ; [48 14],[31.54205607 13.45794393] ; [43.45794393 18.54205607],0
p5,1,0.053958,3.713999,[ 1 42] ; [ 8 53],[ 3.72115385 39.27884615] ; [ 5.27884615 55.72115385],0
