Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,66.790202,[86  2] ; [33 49],[61.6 26.4] ; [57.4 24.6],1
d4,1,0.0,60.160064,[87  1] ; [38 44],[64.70588235 23.29411765] ; [60.29411765 21.70588235],1
d3,1,0.0,52.05691,[73 15] ; [23 59],[49.69411765 38.30588235] ; [46.30588235 35.69411765],1
d2,1,0.0,46.235617,[65 22] ; [18 63],[42.98214286 44.01785714] ; [40.01785714 40.98214286],1
a4,1,0.0,31.639845,[58 31] ; [18 63],[39.78823529 49.21176471] ; [36.21176471 44.78823529],1
a2,1,1e-06,24.368656,[30 60] ; [ 3 79],[17.26744186 72.73255814] ; [15.73255814 66.26744186],1
a5,1,9e-06,19.727296,[72 18] ; [39 43],[58.08139535 31.91860465] ; [52.91860465 29.08139535],1
a3,1,0.000211,13.731563,[69 21] ; [40 41],[57.36842105 32.63157895] ; [51.63157895 29.36842105],1
s7,1,0.000238,13.506498,[45 40] ; [19 58],[33.58024691 51.41975309] ; [30.41975309 46.58024691],1
a7,1,0.001639,9.915171,[65 25] ; [40 42],[54.94186047 35.05813953] ; [50.05813953 31.94186047],0
s8,1,0.009825,6.666417,[40 49] ; [21 60],[31.93529412 57.06470588] ; [29.06470588 51.93529412],0
p9,1,0.027507,4.858697,[61 28] ; [41 38],[54.03571429 34.96428571] ; [47.96428571 31.03571429],0
n2,1,0.03934,4.246106,[25 16] ; [22  4],[28.76119403 12.23880597] ; [18.23880597  7.76119403],0
n4,1,0.058973,3.566025,[65 25] ; [48 34],[59.12790698 30.87209302] ; [53.87209302 28.12790698],0
p4,1,0.091067,2.855418,[33 56] ; [20 60],[27.9112426 61.0887574] ; [25.0887574 54.9112426],0
b4,1,0.106429,2.606467,[56 34] ; [41 41],[50.75581395 39.24418605] ; [46.24418605 35.75581395],0
s1,1,0.122442,2.385802,[ 5 84] ; [10 71],[ 7.85294118 81.14705882] ; [ 7.14705882 73.85294118],0
p10,1,0.125528,2.346954,[56 33] ; [41 39],[51.08284024 37.91715976] ; [45.91715976 34.08284024],0
v2,1,0.131782,2.271387,[45 39] ; [33 46],[40.19631902 43.80368098] ; [37.80368098 41.19631902],0
s3,1,0.167652,1.903811,[46 44] ; [32 47],[41.53846154 48.46153846] ; [36.46153846 42.53846154],0
a6,1,0.188211,1.731569,[57 31] ; [45 37],[52.8 35.2] ; [49.2 32.8],0
a8,1,0.205963,1.599578,[ 4 80] ; [ 8 73],[ 6.10909091 77.89090909] ; [ 5.89090909 75.10909091],0
s2,1,0.236016,1.404236,[43 47] ; [31 49],[39.17647059 50.82352941] ; [34.82352941 45.17647059],0
