Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,25.362124,[37 42] ; [231  73],[55.27937337 23.72062663] ; [212.72062663  91.27937337],1
p10,1,1.7e-05,18.536194,[44 35] ; [236  61],[58.82978723 20.17021277] ; [221.17021277  75.82978723],1
n4,1,2.1e-05,18.085754,[40 41] ; [225  79],[55.75324675 25.24675325] ; [209.24675325  94.75324675],1
p9,1,0.000907,11.00922,[51 28] ; [244  54],[61.81697613 17.18302387] ; [233.18302387  64.81697613],1
s6,1,0.001004,10.819379,[37 44] ; [194 101],[49.76329787 31.23670213] ; [181.23670213 113.76329787],0
b1,1,0.001234,10.438359,[46 35] ; [113 193],[33.27906977 47.72093023] ; [125.72093023 180.27906977],0
r4,1,0.001475,10.109316,[62 19] ; [275  31],[70.53488372 10.46511628] ; [266.46511628  39.53488372],0
p11,1,0.003312,8.627036,[51 30] ; [241  65],[61.11627907 19.88372093] ; [230.88372093  75.11627907],0
u3,1,0.004444,8.092729,[26  8] ; [65 67],[18.63855422 15.36144578] ; [72.36144578 59.63855422],0
r2,1,0.011824,6.337097,[69 12] ; [285  19],[74.47792208  6.52207792] ; [279.52207792  24.47792208],0
u2,1,0.017306,5.665048,[24 10] ; [63 69],[17.81927711 16.18072289] ; [69.18072289 62.81927711],0
r3,1,0.024895,5.031159,[69 11] ; [287  19],[73.78238342  6.21761658] ; [282.21761658  23.78238342],0
p8,1,0.027635,4.850671,[28 51] ; [148 152],[36.68601583 42.31398417] ; [139.31398417 160.68601583],0
p5,1,0.032437,4.575266,[ 3 77] ; [ 36 267],[ 8.1462141 71.8537859] ; [ 30.8537859 272.1462141],0
s5,1,0.033636,4.513112,[14 63] ; [ 89 204],[21.43513514 55.56486486] ; [ 81.56486486 211.43513514],0
s8,1,0.033775,4.506051,[19 62] ; [109 194],[27. 54.] ; [101. 202.],0
p4,1,0.040058,4.215435,[31 49] ; [156 146],[39.16230366 40.83769634] ; [147.83769634 154.16230366],0
p3,1,0.057763,3.600486,[27 54] ; [137 167],[34.5038961 46.4961039] ; [129.4961039 174.5038961],0
p2,1,0.059227,3.558891,[58 23] ; [246  57],[64.125 16.875] ; [239.875  63.125],0
p6,1,0.062997,3.456659,[17 61] ; [ 98 202],[23.73015873 54.26984127] ; [ 91.26984127 208.73015873],0
s7,1,0.067813,3.335191,[24 51] ; [127 164],[30.94262295 44.05737705] ; [120.05737705 170.94262295],0
b3,1,0.080049,3.063917,[ 8 30] ; [ 63 113],[12.60747664 25.39252336] ; [ 58.39252336 117.60747664],0
b2,1,0.080049,3.063917,[ 8 30] ; [ 63 113],[12.60747664 25.39252336] ; [ 58.39252336 117.60747664],0
