Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,35.104351,[235  17] ; [64 29],[218.4  33.6] ; [80.6 12.4],1
p11,1,0.0,32.363311,[196  58] ; [42 51],[174.21325648  79.78674352] ; [63.78674352 29.21325648],1
r4,1,1e-06,24.635887,[214  40] ; [55 38],[196.90489914  57.09510086] ; [72.09510086 20.90489914],1
v4,1,1e-06,23.754766,[233  19] ; [66 25],[219.67346939  32.32653061] ; [79.32653061 11.67346939],1
p10,1,3e-06,21.986869,[187  65] ; [43 48],[168.97959184  83.02040816] ; [61.02040816 29.97959184],1
n5,1,1e-05,19.532393,[177  76] ; [41 52],[159.40462428  93.59537572] ; [58.59537572 34.40462428],1
p9,1,3.1e-05,17.329865,[191  54] ; [50 41],[175.72916667  69.27083333] ; [65.27083333 25.72916667],1
s6,1,0.00027,13.264885,[143 108] ; [32 60],[128.06122449 122.93877551] ; [46.93877551 45.06122449],1
p2,1,0.000667,11.577691,[177  75] ; [47 46],[163.6173913  88.3826087] ; [60.3826087 32.6173913],1
r2,1,0.004462,8.085466,[233  18] ; [75 16],[226.04678363  24.95321637] ; [81.95321637  9.04678363],0
b1,1,0.009844,6.662878,[ 87 167] ; [46 47],[ 97.35446686 156.64553314] ; [35.64553314 57.35446686],0
s8,1,0.009924,6.648502,[ 82 171] ; [17 76],[ 72.39017341 180.60982659] ; [26.60982659 66.39017341],0
p7,1,0.015009,5.915379,[105 143] ; [25 65],[ 95.38461538 152.61538462] ; [34.61538462 55.38461538],0
v2,1,0.017219,5.673939,[120 121] ; [30 56],[110.55045872 130.44954128] ; [39.44954128 46.55045872],0
n4,1,0.020063,5.406363,[176  78] ; [52 41],[166.89337176  87.10662824] ; [61.10662824 31.89337176],0
s5,1,0.022778,5.185358,[ 64 182] ; [13 78],[ 56.20771513 189.79228487] ; [20.79228487 70.20771513],0
p8,1,0.025395,4.996761,[ 80 171] ; [18 74],[ 71.71428571 179.28571429] ; [26.28571429 65.71428571],0
a1,1,0.031945,4.60147,[  8 246] ; [ 8 85],[ 11.71181556 242.28818444] ; [ 4.28818444 88.71181556],0
u1,1,0.036413,4.377637,[ 34 220] ; [ 5 88],[ 28.54755043 225.45244957] ; [10.45244957 82.54755043],0
d5,1,0.045946,3.983569,[193  61] ; [60 32],[185.7283237  68.2716763] ; [67.2716763 24.7283237],0
s2,1,0.052074,3.773392,[ 99 153] ; [26 67],[ 91.30434783 160.69565217] ; [33.69565217 59.30434783],0
a5,1,0.092642,2.827855,[167  87] ; [52 41],[160.3054755  93.6945245] ; [58.6945245 34.3054755],0
p1,1,0.115522,2.477011,[  9 243] ; [ 7 85],[ 11.72093023 240.27906977] ; [ 4.27906977 87.72093023],0
s7,1,0.121907,2.392647,[ 83 163] ; [21 64],[ 77.29305136 168.70694864] ; [26.70694864 58.29305136],0
s1,1,0.162105,1.954476,[  6 245] ; [ 5 88],[  8.02616279 242.97383721] ; [ 2.97383721 90.02616279],0
d1,1,0.16734,1.906609,[125 129] ; [38 55],[119.31412104 134.68587896] ; [43.68587896 49.31412104],0
d4,1,0.173894,1.849045,[196  57] ; [64 27],[191.22093023  61.77906977] ; [68.77906977 22.22093023],0
s4,1,0.208344,1.582897,[ 47 205] ; [12 81],[ 43.09565217 208.90434783] ; [15.90434783 77.09565217],0
n2,1,0.219965,1.504599,[58 22] ; [22 14],[55.17241379 24.82758621] ; [24.82758621 11.17241379],0
