Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,44.921197,[138  24] ; [44 52],[114.27906977  47.72093023] ; [67.72093023 28.27906977],1
n6,1,0.0,35.717512,[139  21] ; [51 45],[118.75  41.25] ; [71.25 24.75],1
p10,1,1e-06,23.514803,[130  30] ; [50 45],[112.94117647  47.05882353] ; [67.05882353 27.94117647],1
p9,1,0.000671,11.566534,[129  30] ; [58 36],[117.52173913  41.47826087] ; [69.47826087 24.52173913],1
a5,1,0.000927,10.967611,[126  36] ; [56 40],[114.27906977  47.72093023] ; [67.72093023 28.27906977],1
a2,1,0.002685,9.009849,[ 42 120] ; [10 86],[ 32.65116279 129.34883721] ; [19.34883721 76.65116279],0
p4,1,0.003701,8.4251,[81 79] ; [30 64],[69.92125984 90.07874016] ; [41.07874016 52.92125984],0
v1,1,0.005289,7.777893,[80 79] ; [30 63],[69.4047619 89.5952381] ; [40.5952381 52.4047619],0
p8,1,0.005696,7.64417,[80 81] ; [30 64],[69.45098039 91.54901961] ; [40.54901961 53.45098039],0
s8,1,0.00735,7.185455,[ 41 121] ; [11 85],[ 32.65116279 129.34883721] ; [19.34883721 76.65116279],0
d2,1,0.007387,7.17648,[91 69] ; [38 58],[80.625 79.375] ; [48.375 47.625],0
p11,1,0.010998,6.465716,[128  34] ; [62 34],[119.30232558  42.69767442] ; [70.69767442 25.30232558],0
v3,1,0.023962,5.097393,[63 94] ; [23 66],[ 54.88617886 102.11382114] ; [31.11382114 57.88617886],0
p3,1,0.036577,4.370021,[71 90] ; [29 65],[63.1372549 97.8627451] ; [36.8627451 57.1372549],0
a4,1,0.039059,4.258302,[80 81] ; [35 61],[72.04280156 88.95719844] ; [42.95719844 53.04280156],0
d1,1,0.042357,4.120873,[113  49] ; [55 41],[105.48837209  56.51162791] ; [62.51162791 33.48837209],0
p6,1,0.047848,3.915325,[ 44 116] ; [15 76],[ 37.60956175 122.39043825] ; [21.39043825 69.60956175],0
a8,1,0.073182,3.210159,[ 21 126] ; [ 6 84],[ 16.74683544 130.25316456] ; [10.25316456 79.74683544],0
s2,1,0.073631,3.20016,[ 38 121] ; [14 82],[ 32.42352941 126.57647059] ; [19.57647059 76.42352941],0
u1,1,0.07655,3.136671,[ 26 136] ; [ 8 88],[ 21.34883721 140.65116279] ; [12.65116279 83.34883721],0
a6,1,0.082636,3.012282,[118  44] ; [60 36],[111.76744186  50.23255814] ; [66.23255814 29.76744186],0
p7,1,0.083669,2.992146,[90 71] ; [42 52],[83.34117647 77.65882353] ; [48.65882353 45.34117647],0
n2,1,0.108691,2.573156,[30 13] ; [12 12],[26.95522388 16.04477612] ; [15.04477612  8.95522388],0
b3,1,0.115589,2.476092,[46 53] ; [18 36],[41.41176471 57.58823529] ; [22.58823529 31.41176471],0
b2,1,0.115589,2.476092,[46 53] ; [18 36],[41.41176471 57.58823529] ; [22.58823529 31.41176471],0
n1,1,0.154964,2.022694,[15 26] ; [ 5 20],[12.42424242 28.57575758] ; [ 7.57575758 17.42424242],0
p1,1,0.1607,1.96763,[ 12 150] ; [ 3 92],[  9.45525292 152.54474708] ; [ 5.54474708 89.45525292],0
v4,1,0.169861,1.884174,[146  16] ; [81 15],[142.53488372  19.46511628] ; [84.46511628 11.53488372],0
d5,1,0.187141,1.739979,[140  22] ; [77 19],[136.25581395  25.74418605] ; [80.74418605 15.25581395],0
a1,1,0.250825,1.318705,[  8 154] ; [ 2 94],[  6.27906977 155.72093023] ; [ 3.72093023 92.27906977],0
s1,1,0.254677,1.297466,[  4 156] ; [ 5 91],[  5.625 154.375] ; [ 3.375 92.625],0
a7,1,0.267772,1.228124,[111  51] ; [72 24],[114.90697674  47.09302326] ; [68.09302326 27.90697674],0
p2,1,0.282844,1.153372,[121  39] ; [66 29],[117.33333333  42.66666667] ; [69.66666667 25.33333333],0
s4,1,0.303149,1.060288,[ 11 151] ; [10 86],[ 13.18604651 148.81395349] ; [ 7.81395349 88.18604651],0
r4,1,0.323063,0.976505,[130  32] ; [72 24],[126.8372093  35.1627907] ; [75.1627907 20.8372093],0
r2,1,0.324336,0.971381,[144  14] ; [82 12],[141.6984127  16.3015873] ; [84.3015873  9.6984127],0
b5,1,0.325958,0.964889,[86 76] ; [57 39],[89.79069767 72.20930233] ; [53.20930233 42.79069767],0
p5,1,0.381964,0.764371,[ 11 149] ; [ 4 91],[  9.41176471 150.58823529] ; [ 5.58823529 89.41176471],0
s7,1,0.398381,0.713209,[ 41 114] ; [19 69],[ 38.27160494 116.72839506] ; [21.72839506 66.27160494],0
p12,1,0.426299,0.632884,[  4 156] ; [ 1 93],[  3.1496063 156.8503937] ; [ 1.8503937 92.1496063],0
s5,1,0.465557,0.532501,[ 24 133] ; [11 81],[ 22.06827309 134.93172691] ; [12.93172691 79.06827309],0
a3,1,0.485072,0.48744,[120  41] ; [67 28],[117.60546875  43.39453125] ; [69.39453125 25.60546875],0
s3,1,0.540515,0.374586,[ 43 117] ; [22 72],[ 40.94488189 119.05511811] ; [24.05511811 69.94488189],0
n3,1,0.582025,0.302972,[28 15] ; [14 10],[26.95522388 16.04477612] ; [15.04477612  8.95522388],0
b4,1,0.705823,0.142485,[94 68] ; [58 38],[95.44186047 66.55813953] ; [56.55813953 39.44186047],0
u4,1,0.70715,0.14114,[  1 161] ; [ 1 95],[  1.25581395 160.74418605] ; [ 0.74418605 95.25581395],0
v2,1,0.70796,0.140323,[84 73] ; [48 46],[82.56573705 74.43426295] ; [49.43426295 44.56573705],0
d3,1,0.761778,0.091898,[117  45] ; [71 25],[118.04651163  43.95348837] ; [69.95348837 26.04651163],0
r3,1,0.809749,0.05796,[145  17] ; [85 11],[144.41860465  17.58139535] ; [85.58139535 10.41860465],0
r1,1,0.830905,0.0456,[121  40] ; [71 25],[120.28015564  40.71984436] ; [71.71984436 24.28015564],0
b1,1,0.859217,0.03146,[64 98] ; [39 57],[64.6744186 97.3255814] ; [38.3255814 57.6744186],0
u2,1,0.873111,0.025507,[22 19] ; [15 14],[21.67142857 19.32857143] ; [15.32857143 13.67142857],0
u3,1,0.886419,0.020402,[21 21] ; [15 14],[21.29577465 20.70422535] ; [14.70422535 14.29577465],0
