Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.007422,7.16792,[84 11] ; [24 11],[78.92307692 16.07692308] ; [29.07692308  5.92307692],0
s8,1,0.644553,0.212837,[57 38] ; [20 16],[55.83969466 39.16030534] ; [21.16030534 14.83969466],0
s4,1,0.717629,0.130776,[24 71] ; [ 8 28],[23.20610687 71.79389313] ; [ 8.79389313 27.20610687],0
n3,1,0.756158,0.096429,[13  7] ; [5 2],[13.33333333  6.66666667] ; [4.66666667 2.33333333],0
n2,1,0.756158,0.096429,[13  7] ; [5 2],[13.33333333  6.66666667] ; [4.66666667 2.33333333],0
b1,1,0.764552,0.089705,[50 45] ; [20 16],[50.76335878 44.23664122] ; [19.23664122 16.76335878],0
v1,1,0.774893,0.081785,[48 43] ; [20 16],[48.72440945 42.27559055] ; [19.27559055 16.72440945],0
r3,1,0.852703,0.034474,[88  7] ; [33  3],[87.7480916  7.2519084] ; [33.2519084  2.7480916],0
s3,1,0.861691,0.030353,[59 35] ; [22 14],[58.56923077 35.43076923] ; [22.43076923 13.56923077],0
p1,1,0.865063,0.028877,[12 82] ; [ 5 31],[12.29230769 81.70769231] ; [ 4.70769231 31.29230769],0
a3,1,0.878115,0.023519,[70 25] ; [27  9],[70.34351145 24.65648855] ; [26.65648855  9.34351145],0
p7,1,0.891851,0.018486,[69 25] ; [26 10],[68.69230769 25.30769231] ; [26.30769231  9.69230769],0
v2,1,0.908593,0.013182,[47 44] ; [19 17],[47.29133858 43.70866142] ; [18.70866142 17.29133858],0
v4,1,0.922952,0.009354,[85 10] ; [32  4],[84.84732824 10.15267176] ; [32.15267176  3.84732824],0
v3,1,0.99499,3.9e-05,[42 50] ; [16 19],[42.01574803 49.98425197] ; [15.98425197 19.01574803],0
