Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,30.452663,[12 23] ; [54  7],[24.0625 10.9375] ; [41.9375 19.0625],1
d2,1,0.0,29.412022,[ 7 28] ; [47 14],[19.6875 15.3125] ; [34.3125 26.6875],1
d5,1,0.0,26.288308,[19 16] ; [59  2],[28.4375  6.5625] ; [49.5625 11.4375],1
d4,1,1e-06,24.823607,[21 14] ; [60  1],[29.53125  5.46875] ; [51.46875  9.53125],1
a3,1,1.5e-05,18.694903,[19 16] ; [57  5],[27.42268041  7.57731959] ; [48.57731959 13.42268041],1
a5,1,0.004597,8.031612,[21 14] ; [53  9],[26.70103093  8.29896907] ; [47.29896907 14.70103093],0
n3,1,0.005859,7.593103,[8 1] ; [3 8],[4.95 4.05] ; [6.05 4.95],0
a2,1,0.006408,7.431771,[ 2 33] ; [18 44],[ 7.21649485 27.78350515] ; [12.78350515 49.21649485],0
a4,1,0.008187,6.992088,[10 25] ; [35 27],[16.2371134 18.7628866] ; [28.7628866 33.2371134],0
s2,1,0.023371,5.140693,[15 20] ; [40 20],[20.26315789 14.73684211] ; [34.73684211 25.26315789],0
s4,1,0.026603,4.916408,[ 1 34] ; [11 48],[ 4.46808511 30.53191489] ; [ 7.53191489 51.46808511],0
v1,1,0.04094,4.178502,[19 15] ; [45 14],[23.39784946 10.60215054] ; [40.60215054 18.39784946],0
a6,1,0.061789,3.488705,[18 17] ; [43 18],[22.23958333 12.76041667] ; [38.76041667 22.23958333],0
a1,1,0.094943,2.788498,[ 2 33] ; [11 51],[ 4.69072165 30.30927835] ; [ 8.30927835 53.69072165],0
n5,1,0.097875,2.739826,[32  3] ; [61  1],[33.55670103  1.44329897] ; [59.44329897  2.55670103],0
s3,1,0.098145,2.735433,[18 16] ; [42 18],[21.70212766 12.29787234] ; [38.29787234 21.70212766],0
n1,1,0.124656,2.357825,[3 5] ; [8 3],[4.63157895 3.36842105] ; [6.36842105 4.63157895],0
p4,1,0.1438,2.136817,[27  7] ; [55  6],[29.34736842  4.65263158] ; [52.65263158  8.34736842],0
p11,1,0.204602,1.609217,[27  8] ; [54  8],[29.22680412  5.77319588] ; [51.77319588 10.22680412],0
p9,1,0.211932,1.558182,[30  4] ; [59  3],[31.52083333  2.47916667] ; [57.47916667  4.52083333],0
u3,1,0.236724,1.4,[8 8] ; [4 1],[9.14285714 6.85714286] ; [2.85714286 2.14285714],0
s8,1,0.250201,1.322182,[18 16] ; [39 21],[20.61702128 13.38297872] ; [36.38297872 23.61702128],0
p10,1,0.283861,1.148511,[28  5] ; [57  5],[29.52631579  3.47368421] ; [55.47368421  6.52631579],0
r1,1,0.316815,1.00205,[27  8] ; [52  9],[28.80208333  6.19791667] ; [50.19791667 10.80208333],0
s6,1,0.395202,0.722878,[29  3] ; [48  9],[27.68539326  4.31460674] ; [49.31460674  7.68539326],0
p6,1,0.461178,0.543034,[23 11] ; [36 24],[21.34042553 12.65957447] ; [37.65957447 22.34042553],0
v4,1,0.490001,0.476525,[32  3] ; [57  3],[32.78947368  2.21052632] ; [56.21052632  3.78947368],0
p3,1,0.490657,0.475086,[26  9] ; [49 12],[27.34375  7.65625] ; [47.65625 13.34375],0
n2,1,0.492353,0.47138,[7 2] ; [7 4],[6.3 2.7] ; [7.7 3.3],0
p8,1,0.496079,0.463315,[26  8] ; [51 11],[27.27083333  6.72916667] ; [49.72916667 12.27083333],0
p12,1,0.566722,0.328198,[ 7 27] ; [16 46],[ 8.14583333 25.85416667] ; [14.85416667 47.14583333],0
s1,1,0.583401,0.300769,[ 4 31] ; [ 5 57],[ 3.24742268 31.75257732] ; [ 5.75257732 56.24742268],0
n6,1,0.615903,0.251668,[34  1] ; [57  3],[33.52631579  1.47368421] ; [57.47368421  2.52631579],0
b1,1,0.622236,0.242737,[14 21] ; [28 34],[15.15463918 19.84536082] ; [26.84536082 35.15463918],0
v3,1,0.633055,0.22794,[19 16] ; [35 24],[20.10638298 14.89361702] ; [33.89361702 25.10638298],0
r3,1,0.637406,0.222151,[33  2] ; [55  5],[32.42105263  2.57894737] ; [55.57894737  4.42105263],0
v2,1,0.671778,0.179529,[18 17] ; [33 26],[18.9893617 16.0106383] ; [32.0106383 26.9893617],0
r4,1,0.672361,0.178853,[32  3] ; [55  7],[31.39175258  3.60824742] ; [55.60824742  6.39175258],0
r2,1,0.685265,0.164259,[31  3] ; [57  4],[31.49473684  2.50526316] ; [56.50526316  4.49473684],0
p2,1,0.688615,0.160589,[30  5] ; [54  7],[30.625  4.375] ; [53.375  7.625],0
b4,1,0.689094,0.160068,[20 15] ; [38 24],[20.92783505 14.07216495] ; [37.07216495 24.92783505],0
u2,1,0.695943,0.152727,[8 8] ; [3 2],[8.38095238 7.61904762] ; [2.61904762 2.38095238],0
p1,1,0.705976,0.14233,[10 25] ; [20 42],[10.82474227 24.17525773] ; [19.17525773 42.82474227],0
a8,1,0.70606,0.142245,[ 6 27] ; [ 8 45],[ 5.37209302 27.62790698] ; [ 8.62790698 44.37209302],0
b2,1,0.78335,0.075601,[10 12] ; [24 25],[10.53521127 11.46478873] ; [23.46478873 25.53521127],0
b3,1,0.78335,0.075601,[10 12] ; [24 25],[10.53521127 11.46478873] ; [23.46478873 25.53521127],0
s5,1,0.857626,0.032183,[22 11] ; [37 17],[22.37931034 10.62068966] ; [36.62068966 17.37931034],0
s7,1,0.867834,0.027692,[22  8] ; [43 17],[21.66666667  8.33333333] ; [43.33333333 16.66666667],0
p7,1,0.871686,0.026088,[28  7] ; [48 11],[28.29787234  6.70212766] ; [47.70212766 11.29787234],0
a7,1,0.936103,0.006427,[24 11] ; [43 19],[24.17525773 10.82474227] ; [42.82474227 19.17525773],0
b5,1,0.986081,0.000304,[17 18] ; [30 32],[16.95876289 18.04123711] ; [30.04123711 31.95876289],0
