Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,49.859077,[104  63] ; [23 93],[74.9434629 92.0565371] ; [52.0565371 63.9434629],1
v1,1,0.000559,11.907949,[116  49] ; [58 58],[102.17081851  62.82918149] ; [71.82918149 44.17081851],1
a5,1,0.006904,7.297828,[141  26] ; [84 34],[131.84210526  35.15789474] ; [93.15789474 24.84210526],0
s4,1,0.021591,5.278433,[ 34 131] ; [38 78],[ 42.27758007 122.72241993] ; [29.72241993 86.27758007],0
d5,1,0.022346,5.218674,[146  20] ; [91 26],[139.01766784  26.98233216] ; [97.98233216 19.01766784],0
s1,1,0.029457,4.740679,[  3 162] ; [  8 107],[  6.48214286 158.51785714] ; [  4.51785714 110.48214286],0
u1,1,0.0307,4.669638,[ 45 122] ; [19 99],[ 37.50175439 129.49824561] ; [26.49824561 91.50175439],0
s8,1,0.03474,4.457886,[104  61] ; [59 58],[95.37234043 69.62765957] ; [67.62765957 49.37234043],0
p7,1,0.0358,4.406613,[126  35] ; [77 38],[118.41666667  42.58333333] ; [84.58333333 30.41666667],0
r1,1,0.036394,4.378562,[147  19] ; [93 24],[140.77738516  25.22261484] ; [99.22261484 17.77738516],0
r3,1,0.036577,4.369986,[162   4] ; [108   9],[158.3745583   7.6254417] ; [111.6254417   5.3745583],0
p3,1,0.041238,4.166207,[106  58] ; [62 56],[97.70212766 66.29787234] ; [70.29787234 47.70212766],0
a6,1,0.071598,3.245996,[111  54] ; [67 51],[103.78091873  61.21908127] ; [74.21908127 43.78091873],0
n5,1,0.073113,3.2117,[135  30] ; [86 32],[128.85159011  36.14840989] ; [92.14840989 25.85159011],0
a3,1,0.0736,3.20086,[133  33] ; [83 34],[126.69964664  39.30035336] ; [89.30035336 27.69964664],0
p8,1,0.075826,3.152167,[103  59] ; [62 55],[95.80645161 66.19354839] ; [69.19354839 47.80645161],0
n4,1,0.089692,2.879892,[136  30] ; [86 31],[130.21908127  35.78091873] ; [91.78091873 25.21908127],0
a7,1,0.110201,2.551334,[119  47] ; [74 44],[112.80985915  53.19014085] ; [80.19014085 37.80985915],0
d1,1,0.111678,2.530315,[113  54] ; [69 49],[106.64561404  60.35438596] ; [75.35438596 42.64561404],0
s7,1,0.124268,2.362686,[111  49] ; [67 44],[105.09225092  54.90774908] ; [72.90774908 38.09225092],0
s6,1,0.125635,2.345626,[139  26] ; [105  11],[143.27402135  21.72597865] ; [100.72597865  15.27402135],0
r4,1,0.131373,2.276207,[162   5] ; [110   8],[159.38245614   7.61754386] ; [112.61754386   5.38245614],0
n6,1,0.182987,1.773199,[149  14] ; [102  16],[145.59786477  17.40213523] ; [105.40213523  12.59786477],0
p12,1,0.188158,1.731979,[ 24 141] ; [ 11 107],[ 20.40636042 144.59363958] ; [ 14.59363958 103.40636042],0
p5,1,0.19353,1.690539,[ 40 125] ; [21 97],[ 35.56537102 129.43462898] ; [25.43462898 92.56537102],0
s3,1,0.204369,1.610874,[107  57] ; [84 32],[111.87142857  52.12857143] ; [79.12857143 36.87142857],0
b1,1,0.27098,1.211778,[ 60 107] ; [50 68],[ 64.45614035 102.54385965] ; [45.54385965 72.45614035],0
a2,1,0.29326,1.104594,[ 49 118] ; [28 90],[ 45.11929825 121.88070175] ; [31.88070175 86.11929825],0
p9,1,0.328006,0.956753,[149  14] ; [101  14],[146.58273381  16.41726619] ; [103.41726619  11.58273381],0
d4,1,0.342998,0.899193,[146  19] ; [99 18],[143.35106383  21.64893617] ; [101.64893617  15.35106383],0
r2,1,0.386226,0.750791,[162   4] ; [113   5],[160.73943662   5.26056338] ; [114.26056338   3.73943662],0
d2,1,0.396247,0.719685,[89 75] ; [58 60],[85.4893617 78.5106383] ; [61.5106383 56.4893617],0
p11,1,0.398088,0.714093,[133  34] ; [89 29],[130.08421053  36.91578947] ; [91.91578947 26.08421053],0
n3,1,0.432168,0.61699,[26  8] ; [21 10],[24.58461538  9.41538462] ; [22.41538462  8.58461538],0
u4,1,0.502359,0.449949,[  3 164] ; [  1 117],[  2.34385965 164.65614035] ; [  1.65614035 116.34385965],0
u3,1,0.508813,0.436508,[23 11] ; [21 14],[21.68115942 12.31884058] ; [22.31884058 12.68115942],0
a8,1,0.559032,0.341383,[ 21 127] ; [13 98],[ 19.42857143 128.57142857] ; [14.57142857 96.42857143],0
p4,1,0.560782,0.338353,[114  49] ; [78 39],[111.77142857  51.22857143] ; [80.22857143 36.77142857],0
p10,1,0.56913,0.324141,[146  19] ; [100  16],[144.44839858  20.55160142] ; [101.55160142  14.44839858],0
p6,1,0.615746,0.251893,[74 88] ; [57 60],[76.06451613 85.93548387] ; [54.93548387 62.06451613],0
n1,1,0.622247,0.242722,[15 18] ; [16 15],[15.984375 17.015625] ; [15.015625 15.984375],0
u2,1,0.641439,0.216865,[17 16] ; [20 15],[17.95588235 15.04411765] ; [19.04411765 15.95588235],0
p2,1,0.659057,0.194672,[141  24] ; [103  15],[142.2614841  22.7385159] ; [101.7385159  16.2614841],0
a1,1,0.676069,0.174584,[ 12 155] ; [  7 111],[ 11.13333333 155.86666667] ; [  7.86666667 110.13333333],0
n2,1,0.682617,0.167195,[29  4] ; [27  5],[28.43076923  4.56923077] ; [27.56923077  4.43076923],0
s2,1,0.718565,0.129871,[121  45] ; [83 34],[119.66077739  46.33922261] ; [84.33922261 32.66077739],0
p1,1,0.726127,0.122698,[ 19 147] ; [ 15 102],[ 19.9434629 146.0565371] ; [ 14.0565371 102.9434629],0
b5,1,0.745216,0.105595,[91 76] ; [62 56],[89.65263158 77.34736842] ; [63.34736842 54.65263158],0
a4,1,0.771575,0.084283,[82 85] ; [60 58],[83.20701754 83.79298246] ; [58.79298246 59.20701754],0
d3,1,0.804913,0.061006,[119  47] ; [83 35],[118.07042254  47.92957746] ; [83.92957746 34.07042254],0
b3,1,0.868326,0.027485,[42 59] ; [30 40],[42.52631579 58.47368421] ; [29.47368421 40.52631579],0
b2,1,0.868326,0.027485,[42 59] ; [30 40],[42.52631579 58.47368421] ; [29.47368421 40.52631579],0
b4,1,0.910283,0.012697,[103  64] ; [72 46],[102.54385965  64.45614035] ; [72.45614035 45.54385965],0
