Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,40.052465,[40 13] ; [11 53],[23.1025641 29.8974359] ; [27.8974359 36.1025641],1
d5,1,0.0,31.580147,[51  2] ; [31 33],[37.14529915 15.85470085] ; [44.85470085 19.14529915],1
d3,1,2e-06,23.106574,[46  7] ; [28 36],[33.52136752 19.47863248] ; [40.47863248 23.52136752],1
a4,1,6.5e-05,15.9638,[30 23] ; [13 50],[19.64655172 33.35344828] ; [23.35344828 39.64655172],1
a2,1,0.00012,14.797789,[15 38] ; [ 2 62],[ 7.7008547 45.2991453] ; [ 9.2991453 54.7008547],1
a5,1,0.000616,11.727004,[42 11] ; [31 33],[33.06837607 19.93162393] ; [39.93162393 24.06837607],1
b4,1,0.002357,9.248056,[41 12] ; [32 32],[33.06837607 19.93162393] ; [39.93162393 24.06837607],0
s5,1,0.003077,8.761253,[12 38] ; [ 3 59],[ 6.69642857 43.30357143] ; [ 8.30357143 53.69642857],0
a3,1,0.003169,8.70758,[41 12] ; [32 31],[33.35344828 19.64655172] ; [39.64655172 23.35344828],0
u1,1,0.010579,6.534723,[ 9 44] ; [ 2 62],[ 4.98290598 48.01709402] ; [ 6.01709402 57.98290598],0
s8,1,0.012704,6.209892,[23 30] ; [14 50],[16.76068376 36.23931624] ; [20.23931624 43.76068376],0
n1,1,0.036062,4.394189,[9 6] ; [ 4 13],[6.09375 8.90625] ; [ 6.90625 10.09375],0
p10,1,0.04305,4.093419,[41 12] ; [37 25],[35.94782609 17.05217391] ; [42.05217391 19.94782609],0
v3,1,0.086819,2.932382,[21 31] ; [16 47],[16.73043478 35.26956522] ; [20.26956522 42.73043478],0
p7,1,0.09214,2.836581,[29 23] ; [44 18],[33.29824561 18.70175439] ; [39.70175439 22.29824561],0
p2,1,0.09421,2.800931,[39 14] ; [55  9],[42.58119658 10.41880342] ; [51.41880342 12.58119658],0
n3,1,0.096582,2.761091,[8 7] ; [13  3],[10.16129032  4.83870968] ; [10.83870968  5.16129032],0
v2,1,0.100156,2.70305,[28 24] ; [23 37],[23.67857143 28.32142857] ; [27.32142857 32.67857143],0
b1,1,0.1135,2.504793,[25 28] ; [21 43],[20.83760684 32.16239316] ; [25.16239316 38.83760684],0
v4,1,0.126105,2.339814,[43  9] ; [58  5],[45.66956522  6.33043478] ; [55.33043478  7.66956522],0
b3,1,0.127023,2.328512,[15 18] ; [10 26],[11.95652174 21.04347826] ; [13.04347826 22.95652174],0
b2,1,0.127023,2.328512,[15 18] ; [10 26],[11.95652174 21.04347826] ; [13.04347826 22.95652174],0
a6,1,0.133095,2.256024,[40 13] ; [40 24],[36.23931624 16.76068376] ; [43.76068376 20.23931624],0
r2,1,0.148821,2.084296,[50  2] ; [56  7],[47.93043478  4.06956522] ; [58.06956522  4.93043478],0
a7,1,0.180241,1.795637,[37 16] ; [37 27],[33.52136752 19.47863248] ; [40.47863248 23.52136752],0
p8,1,0.202895,1.621409,[29 24] ; [27 36],[25.5862069 27.4137931] ; [30.4137931 32.5862069],0
p6,1,0.226849,1.460512,[17 35] ; [14 48],[14.14035088 37.85964912] ; [16.85964912 45.14035088],0
p9,1,0.325898,0.96513,[40 13] ; [43 21],[37.5982906 15.4017094] ; [45.4017094 18.5982906],0
s7,1,0.385634,0.752663,[19 33] ; [17 42],[16.86486486 35.13513514] ; [19.13513514 39.86486486],0
u2,1,0.388395,0.743961,[7 5] ; [14 18],[5.72727273 6.27272727] ; [15.27272727 16.72727273],0
n6,1,0.38997,0.739036,[41 12] ; [45 19],[38.95726496 14.04273504] ; [47.04273504 16.95726496],0
p11,1,0.397217,0.716736,[36 17] ; [48 16],[38.05128205 14.94871795] ; [45.94871795 18.05128205],0
n5,1,0.418721,0.653902,[39 14] ; [42 21],[37.00862069 15.99137931] ; [43.99137931 19.00862069],0
p3,1,0.421299,0.646688,[25 27] ; [26 38],[22.86206897 29.13793103] ; [28.13793103 35.86206897],0
p1,1,0.519989,0.413915,[ 5 48] ; [ 4 60],[ 4.07692308 48.92307692] ; [ 4.92307692 59.07692308],0
v1,1,0.545573,0.365308,[20 33] ; [26 34],[21.57522124 31.42477876] ; [24.42477876 35.57522124],0
b5,1,0.586101,0.296475,[30 23] ; [33 31],[28.53846154 24.46153846] ; [34.46153846 29.53846154],0
n2,1,0.618698,0.247702,[11  5] ; [13  4],[11.63636364  4.36363636] ; [12.36363636  4.63636364],0
p4,1,0.641748,0.216463,[25 28] ; [27 36],[23.75862069 29.24137931] ; [28.24137931 34.75862069],0
s6,1,0.64628,0.210623,[30 22] ; [39 24],[31.2 20.8] ; [37.8 25.2],0
r1,1,0.65619,0.198184,[39 14] ; [44 19],[37.92241379 15.07758621] ; [45.07758621 17.92241379],0
n4,1,0.660786,0.19257,[40 13] ; [46 18],[38.95726496 14.04273504] ; [47.04273504 16.95726496],0
p12,1,0.675162,0.175623,[ 1 51] ; [ 2 61],[ 1.35652174 50.64347826] ; [ 1.64347826 61.35652174],0
s4,1,0.706476,0.141823,[ 7 46] ; [ 7 57],[ 6.34188034 46.65811966] ; [ 7.65811966 56.34188034],0
r3,1,0.781986,0.076581,[49  4] ; [60  4],[49.37606838  3.62393162] ; [59.62393162  4.37606838],0
a8,1,0.78899,0.071622,[ 6 45] ; [ 6 53],[ 5.56363636 45.43636364] ; [ 6.43636364 52.56363636],0
a1,1,0.807777,0.059192,[ 2 51] ; [ 3 61],[ 2.26495726 50.73504274] ; [ 2.73504274 61.26495726],0
s1,1,0.810585,0.057443,[ 2 50] ; [ 3 60],[ 2.26086957 49.73913043] ; [ 2.73913043 60.26086957],0
r4,1,0.843057,0.039198,[44  9] ; [54 10],[44.39316239  8.60683761] ; [53.60683761 10.39316239],0
u3,1,0.853364,0.034161,[6 6] ; [17 15],[6.27272727 5.72727273] ; [16.72727273 15.27272727],0
p5,1,0.986873,0.000271,[ 5 48] ; [ 6 57],[ 5.02586207 47.97413793] ; [ 5.97413793 57.02586207],0
