Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,102.453888,[207  42] ; [149 206],[146.7615894 102.2384106] ; [209.2384106 145.7615894],1
v1,1,0.0,32.969857,[177  72] ; [169 186],[142.63907285 106.36092715] ; [203.36092715 151.63907285],1
s7,1,1.9e-05,18.282633,[146  94] ; [153 203],[120.40268456 119.59731544] ; [178.59731544 177.40268456],1
s8,1,2.2e-05,17.975927,[143 106] ; [147 220],[117.22402597 131.77597403] ; [172.77597403 194.22402597],1
p12,1,3.8e-05,16.959724,[ 41 211] ; [ 22 342],[ 25.77272727 226.22727273] ; [ 37.22727273 326.77272727],1
d1,1,7.5e-05,15.680051,[172  81] ; [191 176],[148.12741935 104.87258065] ; [214.87258065 152.12741935],1
n5,1,0.000194,13.883999,[218  34] ; [269  94],[199.55121951  52.44878049] ; [287.44878049  75.55121951],1
p5,1,0.000305,13.038347,[ 50 203] ; [ 35 330],[ 34.79773463 218.20226537] ; [ 50.20226537 314.79773463],1
p3,1,0.00031,13.009864,[158  93] ; [177 190],[136.05987055 114.94012945] ; [198.94012945 168.05987055],1
a3,1,0.001486,10.096033,[202  50] ; [252 115],[184.82714055  67.17285945] ; [269.17285945  97.82714055],0
p7,1,0.001882,9.66096,[188  61] ; [225 129],[170.54228856  78.45771144] ; [242.45771144 111.54228856],0
n4,1,0.002237,9.343781,[217  36] ; [278  89],[201.99193548  51.00806452] ; [293.00806452  73.99193548],0
p1,1,0.002503,9.138523,[ 33 220] ; [ 22 344],[ 22.47980614 230.52019386] ; [ 32.52019386 333.47980614],0
n6,1,0.003892,8.333571,[232  19] ; [310  56],[220.48946515  30.51053485] ; [321.51053485  44.48946515],0
d2,1,0.00717,7.229952,[133 119] ; [153 213],[116.62135922 135.37864078] ; [169.37864078 196.62135922],0
v4,1,0.00996,6.641973,[247   4] ; [343  21],[240.79674797  10.20325203] ; [349.20325203  14.79674797],0
a1,1,0.010349,6.573888,[ 20 233] ; [ 12 355],[ 13.05806452 239.94193548] ; [ 18.94193548 348.05806452],0
u4,1,0.014943,5.923174,[  9 244] ; [  3 364],[  4.89677419 248.10322581] ; [  7.10322581 359.89677419],0
r4,1,0.015003,5.916108,[238  15] ; [324  43],[229.33225806  23.66774194] ; [332.66774194  34.33225806],0
r1,1,0.01619,5.78214,[212  40] ; [278  87],[200.12965964  51.87034036] ; [289.87034036  75.12965964],0
s4,1,0.01759,5.63655,[ 31 220] ; [ 71 291],[ 41.76508972 209.23491028] ; [ 60.23491028 301.76508972],0
p8,1,0.021927,5.251601,[162  87] ; [202 160],[148.34042553 100.65957447] ; [215.65957447 146.34042553],0
r3,1,0.024027,5.092662,[249   3] ; [349  16],[244.23987034   7.76012966] ; [353.76012966  11.23987034],0
s3,1,0.025945,4.959709,[153  95] ; [192 173],[139.57585644 108.42414356] ; [205.42414356 159.57585644],0
a5,1,0.036224,4.386517,[202  51] ; [266 101],[190.97419355  62.02580645] ; [277.02580645  89.97419355],0
s2,1,0.037492,4.327906,[139 112] ; [171 194],[126.31493506 124.68506494] ; [183.68506494 181.31493506],0
p4,1,0.043241,4.085945,[170  81] ; [218 147],[158.0974026  92.9025974] ; [229.9025974 135.0974026],0
d4,1,0.049207,3.868279,[217  34] ; [295  72],[207.94822006  43.05177994] ; [304.05177994  62.94822006],0
