Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,139.354042,[340 130] ; [ 7 87],[289.16666667 180.83333333] ; [57.83333333 36.16666667],1
d4,1,0.0,73.668639,[424  46] ; [51 42],[396.53641208  73.46358792] ; [78.46358792 14.53641208],1
a4,1,0.0,44.184499,[245 224] ; [13 78],[216.075 252.925] ; [41.925 49.075],1
a3,1,0.0,35.040662,[365 104] ; [44 48],[341.92691622 127.07308378] ; [67.07308378 24.92691622],1
d2,1,0.0,32.570023,[261 208] ; [22 72],[235.74955595 233.25044405] ; [47.25044405 46.74955595],1
d3,1,0.0,29.949471,[355 115] ; [44 49],[333.09058615 136.90941385] ; [65.90941385 27.09058615],1
a5,1,3e-06,21.615789,[374  96] ; [53 40],[356.46536412 113.53463588] ; [70.53463588 22.46536412],1
u1,1,1e-05,19.511351,[116 354] ; [ 4 90],[100. 370.] ; [20. 74.],1
a2,1,4.3e-05,16.740174,[141 329] ; [ 9 85],[125. 345.] ; [25. 69.],1
r2,1,0.004021,8.274158,[461   7] ; [88  6],[457.17437722  10.82562278] ; [91.82562278  2.17437722],0
p2,1,0.00497,7.890209,[402  66] ; [69 24],[392.9197861  75.0802139] ; [78.0802139 14.9197861],0
s8,1,0.005445,7.725504,[277 191] ; [41 53],[264.8113879 203.1886121] ; [53.1886121 40.8113879],0
p4,1,0.011516,6.383871,[319 150] ; [50 42],[308.48663102 160.51336898] ; [60.51336898 31.48663102],0
p3,1,0.013227,6.138459,[263 207] ; [39 54],[252.11367673 217.88632327] ; [49.88632327 43.11367673],0
r1,1,0.019067,5.495399,[414  53] ; [75 19],[407.06417112  59.93582888] ; [81.93582888 12.06417112],0
v2,1,0.025052,5.020311,[267 182] ; [42 48],[257.40445269 191.59554731] ; [51.59554731 38.40445269],0
n4,1,0.025101,5.016892,[377  91] ; [66 28],[368.90391459  99.09608541] ; [74.09608541 19.90391459],0
p1,1,0.036492,4.373952,[ 38 428] ; [14 79],[ 43.34883721 422.65116279] ; [ 8.65116279 84.34883721],0
p7,1,0.077158,3.123774,[308 146] ; [53 38],[300.72293578 153.27706422] ; [60.27706422 30.72293578],0
p5,1,0.099671,2.7108,[ 60 406] ; [18 75],[ 65.02325581 400.97674419] ; [12.97674419 80.02325581],0
a7,1,0.108596,2.574542,[355 114] ; [63 30],[348.82918149 120.17081851] ; [69.17081851 23.82918149],0
