Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,68.310081,[212  40] ; [29 50],[183.48036254  68.51963746] ; [57.51963746 21.48036254],1
n6,1,0.000665,11.585495,[213  39] ; [53 26],[202.51359517  49.48640483] ; [63.48640483 15.51359517],1
p2,1,0.00431,8.148486,[201  53] ; [50 29],[191.45345345  62.54654655] ; [59.54654655 19.45345345],0
s7,1,0.005288,7.778148,[117 129] ; [22 53],[106.52336449 139.47663551] ; [32.47663551 42.52336449],0
p6,1,0.006415,7.429832,[ 65 184] ; [ 9 70],[ 56.17682927 192.82317073] ; [17.82317073 61.17682927],0
r2,1,0.00896,6.83085,[235  13] ; [67 11],[229.74233129  18.25766871] ; [72.25766871  5.74233129],0
a8,1,0.011155,6.440484,[ 40 191] ; [ 4 70],[ 33.32459016 197.67540984] ; [10.67540984 63.32459016],0
s8,1,0.014528,5.972871,[104 150] ; [20 58],[ 94.86746988 159.13253012] ; [29.13253012 48.86746988],0
p1,1,0.051413,3.794774,[ 18 236] ; [ 1 78],[ 14.49249249 239.50750751] ; [ 4.50750751 74.49249249],0
s4,1,0.055895,3.655189,[ 32 219] ; [17 62],[ 37.26969697 213.73030303] ; [11.73030303 67.26969697],0
d5,1,0.05602,3.651454,[219  35] ; [61 18],[213.57357357  40.42642643] ; [66.42642643 12.57357357],0
p11,1,0.061078,3.507879,[192  63] ; [51 28],[185.5239521  69.4760479] ; [57.4760479 21.5239521],0
d1,1,0.065194,3.400062,[168  87] ; [43 36],[161.09281437  93.90718563] ; [49.90718563 29.09281437],0
d2,1,0.07271,3.220748,[147 105] ; [37 42],[140.08459215 111.91540785] ; [43.91540785 35.08459215],0
r4,1,0.108496,2.575987,[222  33] ; [63 16],[217.58982036  37.41017964] ; [67.41017964 11.58982036],0
a4,1,0.12894,2.305222,[140 113] ; [36 43],[134.12048193 118.87951807] ; [41.87951807 37.12048193],0
n1,1,0.146032,2.113213,[29 38] ; [11 27],[25.52380952 41.47619048] ; [14.47619048 23.52380952],0
r1,1,0.187594,1.736416,[209  44] ; [60 19],[204.99096386  48.00903614] ; [64.00903614 14.99096386],0
b4,1,0.202273,1.625885,[153 102] ; [41 38],[148.11377246 106.88622754] ; [45.88622754 33.11377246],0
v3,1,0.203224,1.619052,[ 86 156] ; [21 55],[ 81.42767296 160.57232704] ; [25.57232704 50.42767296],0
u1,1,0.206235,1.597663,[ 48 207] ; [10 69],[ 44.28143713 210.71856287] ; [13.71856287 65.28143713],0
a1,1,0.236426,1.401776,[ 15 240] ; [ 2 77],[ 12.97904192 242.02095808] ; [ 4.02095808 74.97904192],0
a2,1,0.263376,1.250923,[ 78 177] ; [19 60],[ 74.05688623 180.94311377] ; [22.94311377 56.05688623],0
p12,1,0.274216,1.195536,[ 14 238] ; [ 2 77],[ 12.18126888 239.81873112] ; [ 3.81873112 75.18126888],0
p9,1,0.303973,1.056684,[198  50] ; [58 20],[194.74846626  53.25153374] ; [61.25153374 16.74846626],0
p4,1,0.324873,0.969228,[105 147] ; [28 51],[101.25679758 150.74320242] ; [31.74320242 47.25679758],0
s5,1,0.419207,0.652537,[ 73 172] ; [19 57],[ 70.21806854 174.78193146] ; [21.78193146 54.21806854],0
a6,1,0.454285,0.55994,[182  72] ; [60 19],[184.58858859  69.41141141] ; [57.41141141 21.58858859],0
s6,1,0.461299,0.542742,[159  91] ; [46 32],[156.25  93.75] ; [48.75 29.25],0
p10,1,0.478396,0.502517,[188  63] ; [56 23],[185.58787879  65.41212121] ; [58.41212121 20.58787879],0
p5,1,0.495783,0.463951,[ 15 239] ; [ 3 74],[ 13.81268882 240.18731118] ; [ 4.18731118 72.81268882],0
b1,1,0.530072,0.394254,[ 87 168] ; [30 49],[ 89.32634731 165.67365269] ; [27.67365269 51.32634731],0
b3,1,0.535596,0.383764,[60 95] ; [13 26],[58.32474227 96.67525773] ; [14.67525773 24.32474227],0
b2,1,0.535596,0.383764,[60 95] ; [13 26],[58.32474227 96.67525773] ; [14.67525773 24.32474227],0
s1,1,0.536718,0.381656,[ 10 238] ; [ 2 77],[  9.10091743 238.89908257] ; [ 2.89908257 76.10091743],0
u2,1,0.550087,0.357162,[32 29] ; [ 8 10],[30.88607595 30.11392405] ; [9.11392405 8.88607595],0
u4,1,0.573373,0.317072,[  4 251] ; [ 2 77],[  4.58083832 250.41916168] ; [ 1.41916168 77.58083832],0
v1,1,0.596616,0.28013,[121 126] ; [36 43],[118.95398773 128.04601227] ; [38.04601227 40.95398773],0
s3,1,0.625298,0.238491,[125 122] ; [37 41],[123.12 123.88] ; [38.88 39.12],0
n3,1,0.643758,0.21386,[47 20] ; [25 13],[45.94285714 21.05714286] ; [26.05714286 11.94285714],0
b5,1,0.647855,0.208616,[159  96] ; [47 32],[157.2754491  97.7245509] ; [48.7245509 30.2754491],0
p7,1,0.654427,0.200364,[119 127] ; [35 42],[117.2879257 128.7120743] ; [36.7120743 40.2879257],0
v4,1,0.681077,0.168916,[233  19] ; [71  7],[232.14545455  19.85454545] ; [71.85454545  6.14545455],0
u3,1,0.696844,0.151776,[33 30] ; [8 9],[32.2875 30.7125] ; [8.7125 8.2875],0
d3,1,0.727501,0.121418,[182  72] ; [55 24],[180.77477477  73.22522523] ; [56.22522523 22.77477477],0
s2,1,0.730004,0.119108,[115 136] ; [34 44],[113.67477204 137.32522796] ; [35.32522796 42.67477204],0
v2,1,0.740569,0.109627,[126 120] ; [39 34],[127.24137931 118.75862069] ; [37.75862069 35.24137931],0
