Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.806218,[ 37 113] ; [31 14],[52.30769231 97.69230769] ; [15.69230769 29.30769231],1
p12,1,0.00764,7.115927,[  3 151] ; [ 5 42],[  6.12935323 147.87064677] ; [ 1.87064677 45.12935323],0
s8,1,0.016576,5.740697,[ 35 119] ; [19 28],[ 41.37313433 112.62686567] ; [12.62686567 34.37313433],0
n4,1,0.045157,4.01278,[97 57] ; [37 10],[102.66666667  51.33333333] ; [31.33333333 15.66666667],0
r2,1,0.056696,3.631489,[125  27] ; [44  3],[129.08542714  22.91457286] ; [39.91457286  7.08542714],0
a3,1,0.062628,3.466378,[91 62] ; [35 12],[96.39 56.61] ; [29.61 17.39],0
r3,1,0.0733,3.207521,[123  31] ; [42  4],[127.05  26.95] ; [37.95  8.05],0
a7,1,0.116431,2.464689,[98 56] ; [35 11],[102.41  51.59] ; [30.59 15.41],0
b4,1,0.126534,2.334518,[96 58] ; [35 12],[100.3681592  53.6318408] ; [30.6318408 16.3681592],0
n5,1,0.139214,2.186631,[96 57] ; [35 12],[100.215  52.785] ; [30.785 16.215],0
a2,1,0.139639,2.181937,[ 22 132] ; [11 36],[ 25.28358209 128.71641791] ; [ 7.71641791 39.28358209],0
p2,1,0.16415,1.935573,[93 61] ; [23 24],[88.87562189 65.12437811] ; [27.12437811 19.87562189],0
a6,1,0.169794,1.884763,[91 63] ; [33 14],[95.00497512 58.99502488] ; [28.99502488 18.00497512],0
n6,1,0.179595,1.800974,[113  41] ; [39  8],[116.45771144  37.54228856] ; [35.54228856 11.45771144],0
b1,1,0.180671,1.792097,[66 88] ; [15 32],[62.05970149 91.94029851] ; [18.94029851 28.05970149],0
n2,1,0.183602,1.768224,[40 27] ; [11  3],[42.18518519 24.81481481] ; [8.81481481 5.18518519],0
r4,1,0.190146,1.716483,[106  48] ; [37 10],[109.56218905  44.43781095] ; [33.43781095 13.56218905],0
n3,1,0.191621,1.705113,[38 28] ; [10  3],[40.10126582 25.89873418] ; [7.89873418 5.10126582],0
s4,1,0.247075,1.339766,[ 31 122] ; [ 6 41],[ 28.305 124.695] ; [ 8.695 38.305],0
p10,1,0.249146,1.328085,[88 64] ; [31 15],[91.35353535 60.64646465] ; [27.64646465 18.35353535],0
d2,1,0.252472,1.309574,[68 84] ; [25 21],[71.39393939 80.60606061] ; [21.60606061 24.39393939],0
v4,1,0.25419,1.300129,[123  31] ; [41  6],[125.65174129  28.34825871] ; [38.34825871  8.65174129],0
p3,1,0.265464,1.240037,[ 38 115] ; [ 8 39],[ 35.19 117.81] ; [10.81 36.19],0
s1,1,0.316227,1.004488,[  9 145] ; [ 1 45],[  7.7 146.3] ; [ 2.3 43.7],0
r1,1,0.391647,0.733823,[97 56] ; [33 14],[99.45 53.55] ; [30.55 16.45],0
a5,1,0.398877,0.71171,[91 63] ; [31 16],[93.47263682 60.52736318] ; [28.52736318 18.47263682],0
a1,1,0.401018,0.705272,[  8 146] ; [ 4 43],[  9.19402985 144.80597015] ; [ 2.80597015 44.19402985],0
s6,1,0.42581,0.634225,[68 85] ; [24 23],[70.38 82.62] ; [21.62 25.38],0
p4,1,0.48421,0.489366,[ 52 102] ; [13 33],[ 50.05 103.95] ; [14.95 31.05],0
p6,1,0.485205,0.487141,[ 17 136] ; [ 7 40],[ 18.36 134.64] ; [ 5.64 41.36],0
p8,1,0.504719,0.445001,[ 29 124] ; [11 36],[ 30.6 122.4] ; [ 9.4 37.6],0
s5,1,0.535632,0.383695,[ 32 116] ; [ 8 38],[ 30.51546392 117.48453608] ; [ 9.48453608 36.51546392],0
b2,1,0.539176,0.377069,[28 56] ; [10 15],[29.28440367 54.71559633] ; [ 8.71559633 16.28440367],0
b3,1,0.539176,0.377069,[28 56] ; [10 15],[29.28440367 54.71559633] ; [ 8.71559633 16.28440367],0
u2,1,0.53919,0.377042,[27 36] ; [4 8],[26.04 36.96] ; [4.96 7.04],0
n1,1,0.545686,0.365103,[29 39] ; [4 8],[28.05 39.95] ; [4.95 7.05],0
a8,1,0.552615,0.352653,[ 10 137] ; [ 4 38],[ 10.88888889 136.11111111] ; [ 3.11111111 38.88888889],0
p5,1,0.562706,0.335041,[  6 148] ; [ 1 46],[  5.36318408 148.63681592] ; [ 1.63681592 45.36318408],0
p9,1,0.615323,0.252496,[95 55] ; [31 15],[96.42857143 53.57142857] ; [29.57142857 16.42857143],0
p11,1,0.718827,0.12962,[93 61] ; [27 20],[91.94029851 62.05970149] ; [28.05970149 18.94029851],0
s2,1,0.731439,0.117794,[ 48 105] ; [16 31],[ 48.96 104.04] ; [15.04 31.96],0
d1,1,0.760219,0.093143,[78 76] ; [25 22],[78.91542289 75.08457711] ; [24.08457711 22.91542289],0
s7,1,0.791094,0.070167,[ 44 104] ; [14 30],[ 44.70833333 103.29166667] ; [13.29166667 30.70833333],0
