Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,89.159601,[166 105] ; [ 2 82],[128.24788732 142.75211268] ; [39.75211268 44.24788732],1
d5,1,0.0,64.725123,[227  44] ; [33 51],[198.47887324  72.52112676] ; [61.52112676 22.47887324],1
d3,1,0.0,52.514013,[181  90] ; [18 65],[152.34180791 118.65819209] ; [46.65819209 36.34180791],1
a3,1,0.0,28.480523,[200  69] ; [35 47],[180.0997151  88.9002849] ; [54.9002849 27.0997151],1
d2,1,1e-06,23.158381,[131 138] ; [16 68],[112.01983003 156.98016997] ; [34.98016997 49.01983003],1
r3,1,1.3e-05,19.033048,[249  21] ; [61 21],[237.78409091  32.21590909] ; [72.21590909  9.78409091],1
a4,1,4.8e-05,16.528117,[119 151] ; [16 67],[103.25779037 166.74220963] ; [31.74220963 51.25779037],1
r1,1,8.2e-05,15.520434,[211  59] ; [46 36],[197.13068182  72.86931818] ; [59.86931818 22.13068182],1
a5,1,0.000362,12.718769,[187  84] ; [40 44],[173.28732394  97.71267606] ; [53.71267606 30.28732394],1
a2,1,0.001663,9.888994,[ 61 210] ; [ 6 78],[ 51.14647887 219.85352113] ; [15.85352113 68.14647887],0
v2,1,0.001956,9.590228,[138 122] ; [25 51],[126.13095238 133.86904762] ; [36.86904762 39.13095238],0
a7,1,0.00596,7.562219,[191  80] ; [45 38],[180.66666667  90.33333333] ; [55.33333333 27.66666667],0
s7,1,0.007334,7.189198,[ 95 166] ; [16 63],[ 85.20882353 175.79117647] ; [25.79117647 53.20882353],0
r4,1,0.007803,7.078119,[221  50] ; [57 27],[212.21971831  58.78028169] ; [65.78028169 18.21971831],0
u1,1,0.010673,6.518904,[ 37 234] ; [ 3 81],[ 30.53521127 240.46478873] ; [ 9.46478873 74.53521127],0
r2,1,0.012574,6.228084,[245  20] ; [69 14],[239.1091954  25.8908046] ; [74.8908046  8.1091954],0
a6,1,0.014637,5.959645,[184  86] ; [45 39],[174.66101695  95.33898305] ; [54.33898305 29.66101695],0
s2,1,0.020582,5.361832,[101 168] ; [20 64],[ 92.20679887 176.79320113] ; [28.79320113 55.20679887],0
s5,1,0.035539,4.419081,[ 63 198] ; [11 72],[ 56.14534884 204.85465116] ; [17.85465116 65.14534884],0
s6,1,0.042221,4.12634,[137 130] ; [32 51],[128.92285714 138.07714286] ; [40.07714286 42.92285714],0
p2,1,0.045605,3.996131,[191  79] ; [49 34],[183.5694051  86.4305949] ; [56.4305949 26.5694051],0
p10,1,0.061308,3.501634,[185  84] ; [46 34],[178.0487106  90.9512894] ; [52.9512894 27.0487106],0
s8,1,0.071729,3.24301,[ 90 180] ; [19 64],[ 83.37110482 186.62889518] ; [25.62889518 57.37110482],0
s3,1,0.075151,3.166779,[128 140] ; [30 52],[120.98285714 147.01714286] ; [37.01714286 44.98285714],0
u2,1,0.094841,2.79022,[37 31] ; [19 30],[32.54700855 35.45299145] ; [23.45299145 25.54700855],0
b4,1,0.102803,2.661512,[169 102] ; [44 40],[162.6 108.4] ; [50.4 33.6],0
n6,1,0.116125,2.468821,[204  64] ; [56 27],[198.51851852  69.48148148] ; [61.48148148 21.51851852],0
