Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,79.121026,[493 113] ; [48 66],[455.34166667 150.65833333] ; [85.65833333 28.34166667],1
n4,1,0.0,62.49493,[504 103] ; [57 58],[471.64404432 135.35595568] ; [89.35595568 25.64404432],1
p9,1,2e-06,22.434697,[522  77] ; [77 34],[505.35352113  93.64647887] ; [93.64647887 17.35352113],1
p11,1,3e-06,21.542186,[490 118] ; [70 45],[470.92669433 137.07330567] ; [89.07330567 25.92669433],1
r4,1,7e-06,20.241853,[569  39] ; [93 22],[556.70262794  51.29737206] ; [105.29737206   9.70262794],1
p10,1,1.5e-05,18.717009,[509  93] ; [74 36],[492.92977528 109.07022472] ; [90.07022472 19.92977528],1
s6,1,0.00042,12.439781,[424 172] ; [62 52],[407.96619718 188.03380282] ; [78.03380282 35.96619718],1
b1,1,0.000841,11.148601,[212 396] ; [59 56],[227.89488243 380.10511757] ; [43.10511757 71.89488243],1
p3,1,0.001365,10.252832,[327 279] ; [42 70],[311.44011142 294.55988858] ; [57.55988858 54.44011142],0
u1,1,0.001575,9.989288,[137 471] ; [ 11 104],[124.45919779 483.54080221] ; [23.54080221 91.45919779],0
s7,1,0.001715,9.831914,[305 277] ; [38 68],[290.15406977 291.84593023] ; [52.84593023 53.15406977],0
p4,1,0.001914,9.629905,[388 217] ; [55 58],[373.27994429 231.72005571] ; [69.72005571 43.27994429],0
a4,1,0.002246,9.336959,[316 291] ; [42 73],[300.97783934 306.02216066] ; [57.02216066 57.97783934],0
d1,1,0.003426,8.565512,[442 166] ; [68 47],[428.87966805 179.12033195] ; [81.12033195 33.87966805],0
s5,1,0.003515,8.518933,[215 370] ; [24 84],[201.75324675 383.24675325] ; [37.24675325 70.75324675],0
a5,1,0.005051,7.86097,[480 128] ; [77 38],[468.40387275 139.59612725] ; [88.59612725 26.40387275],0
r2,1,0.005368,7.751243,[582  19] ; [104  10],[576.62377622  24.37622378] ; [109.37622378   4.62377622],0
