Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000265,13.305596,[27 44] ; [62 31],[38.5304878 32.4695122] ; [50.4695122 42.5304878],1
d3,1,0.00056,11.904044,[27 44] ; [60 32],[37.89570552 33.10429448] ; [49.10429448 42.89570552],1
p10,1,0.001436,10.15878,[31 38] ; [63 27],[40.79245283 28.20754717] ; [53.20754717 36.79245283],0
r3,1,0.001641,9.91267,[45 26] ; [78 14],[53.57668712 17.42331288] ; [69.42331288 22.57668712],0
d5,1,0.002032,9.520481,[37 34] ; [70 23],[46.32317073 24.67682927] ; [60.67682927 32.32317073],0
d4,1,0.005877,7.587684,[38 33] ; [69 24],[46.32317073 24.67682927] ; [60.67682927 32.32317073],0
b1,1,0.042524,4.114237,[38 33] ; [35 58],[31.60365854 39.39634146] ; [41.39634146 51.60365854],0
p11,1,0.059027,3.564518,[37 34] ; [62 31],[42.8597561 28.1402439] ; [56.1402439 36.8597561],0
b5,1,0.059027,3.564518,[37 34] ; [62 31],[42.8597561 28.1402439] ; [56.1402439 36.8597561],0
p9,1,0.062001,3.483025,[42 26] ; [68 22],[47.34177215 20.65822785] ; [62.65822785 27.34177215],0
p3,1,0.063166,3.452237,[17 53] ; [35 57],[22.4691358 47.5308642] ; [29.5308642 62.4691358],0
r4,1,0.075668,3.155566,[29 42] ; [51 42],[34.63414634 36.36585366] ; [45.36585366 47.63414634],0
a5,1,0.075668,3.155566,[29 42] ; [51 42],[34.63414634 36.36585366] ; [45.36585366 47.63414634],0
p2,1,0.087998,2.910613,[39 30] ; [64 28],[44.14285714 24.85714286] ; [58.85714286 33.14285714],0
s6,1,0.105378,2.622197,[22 48] ; [40 51],[26.95652174 43.04347826] ; [35.04347826 55.95652174],0
v3,1,0.131919,2.269773,[12 58] ; [25 67],[15.98765432 54.01234568] ; [21.01234568 70.98765432],0
u3,1,0.136233,2.22,[ 9 28] ; [15 22],[12. 25.] ; [12. 25.],0
d2,1,0.143648,2.138437,[30 39] ; [30 63],[25.55555556 43.44444444] ; [34.44444444 58.55555556],0
v1,1,0.172852,1.858036,[20 50] ; [35 55],[24.0625 45.9375] ; [30.9375 59.0625],0
a3,1,0.179768,1.799541,[34 36] ; [55 38],[38.2208589 31.7791411] ; [50.7791411 42.2208589],0
