Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.00564,7.66173,[19 91] ; [10 13],[23.98496241 86.01503759] ; [ 5.01503759 17.98496241],0
p11,1,0.423093,0.641708,[54 60] ; [13 10],[55.75182482 58.24817518] ; [11.24817518 11.75182482],0
p1,1,0.476322,0.507272,[ 10 104] ; [ 1 22],[  9.15328467 104.84671533] ; [ 1.84671533 21.15328467],0
b1,1,0.731003,0.118192,[59 55] ; [11 12],[58.24817518 55.75182482] ; [11.75182482 11.24817518],0
p9,1,0.946411,0.004518,[55 52] ; [12 11],[55.14615385 51.85384615] ; [11.85384615 11.14615385],0
