Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,50.278013,[35 60] ; [120  27],[60.84710744 34.15289256] ; [94.15289256 52.84710744],1
a8,1,0.003401,8.579064,[ 3 85] ; [ 22 116],[ 9.73451327 78.26548673] ; [ 15.26548673 122.73451327],0
n6,1,0.011749,6.348421,[61 34] ; [116  31],[69.48347107 25.51652893] ; [107.51652893  39.48347107],0
a4,1,0.024831,5.035646,[25 70] ; [59 87],[33.1120332 61.8879668] ; [50.8879668 95.1120332],0
p1,1,0.025791,4.969975,[ 1 92] ; [ 11 135],[ 4.66945607 88.33054393] ; [  7.33054393 138.66945607],0
a2,1,0.032444,4.574868,[10 85] ; [ 31 116],[16.09504132 78.90495868] ; [ 24.90495868 122.09504132],0
r3,1,0.054915,3.684672,[86  9] ; [119  27],[80.80912863 14.19087137] ; [124.19087137  21.80912863],0
s8,1,0.055077,3.679763,[17 78] ; [ 42 104],[23.25726141 71.74273859] ; [ 35.74273859 110.25726141],0
p12,1,0.075017,3.16968,[ 1 94] ; [  8 137],[ 3.5625 91.4375] ; [  5.4375 139.5625],0
a1,1,0.100227,2.701923,[ 2 93] ; [ 10 137],[ 4.7107438 90.2892562] ; [  7.2892562 139.7107438],0
a7,1,0.109361,2.563432,[68 26] ; [91 55],[62.275 31.725] ; [96.725 49.275],0
s4,1,0.11216,2.523524,[22 73] ; [ 22 124],[17.34439834 77.65560166] ; [ 26.65560166 119.34439834],0
s7,1,0.118864,2.432227,[22 69] ; [47 92],[27.3 63.7] ; [41.7 97.3],0
a5,1,0.124661,2.357762,[48 47] ; [89 58],[53.78099174 41.21900826] ; [83.21900826 63.78099174],0
u1,1,0.132353,2.264689,[ 7 88] ; [ 20 127],[10.59917355 84.40082645] ; [ 16.40082645 130.59917355],0
d4,1,0.150788,2.064262,[74 21] ; [100  44],[69.16317992 25.83682008] ; [104.83682008  39.16317992],0
s6,1,0.187197,1.739544,[36 59] ; [67 77],[40.94142259 54.05857741] ; [62.05857741 81.94142259],0
p10,1,0.204215,1.611969,[54 39] ; [96 49],[58.61344538 34.38655462] ; [91.38655462 53.61344538],0
n1,1,0.205233,1.604742,[ 8 23] ; [22 34],[10.68965517 20.31034483] ; [19.31034483 36.68965517],0
v3,1,0.211875,1.558571,[19 72] ; [ 40 102],[23.04291845 67.95708155] ; [ 35.95708155 106.04291845],0
d2,1,0.22515,1.471242,[35 60] ; [64 79],[39.51680672 55.48319328] ; [59.48319328 83.51680672],0
n2,1,0.22997,1.441049,[18 13] ; [41 17],[20.5505618 10.4494382] ; [38.4494382 19.5505618],0
a6,1,0.284684,1.144593,[56 39] ; [96 50],[59.91701245 35.08298755] ; [92.08298755 53.91701245],0
v2,1,0.29924,1.077579,[37 56] ; [45 91],[33.30131004 59.69868996] ; [48.69868996 87.30131004],0
p11,1,0.344481,0.893683,[57 38] ; [97 50],[60.45454545 34.54545455] ; [93.54545455 53.45454545],0
s3,1,0.347887,0.88115,[37 57] ; [66 79],[40.51046025 53.48953975] ; [62.48953975 82.51046025],0
p9,1,0.352963,0.862778,[59 34] ; [97 43],[62.26609442 30.73390558] ; [93.73390558 46.26609442],0
n3,1,0.453689,0.561419,[20  9] ; [34 22],[18.42352941 10.57647059] ; [35.57647059 20.42352941],0
d3,1,0.465278,0.533167,[57 37] ; [81 64],[54.27615063 39.72384937] ; [83.72384937 61.27615063],0
a3,1,0.50902,0.436082,[60 35] ; [86 60],[57.55186722 37.44813278] ; [88.44813278 57.55186722],0
p2,1,0.53732,0.380529,[60 34] ; [88 59],[57.72614108 36.27385892] ; [90.27385892 56.72614108],0
b1,1,0.546399,0.363807,[37 58] ; [63 84],[39.25619835 55.74380165] ; [60.74380165 86.25619835],0
s1,1,0.55355,0.350996,[ 4 91] ; [  4 139],[ 3.19327731 91.80672269] ; [  4.80672269 138.19327731],0
p7,1,0.556315,0.346126,[40 53] ; [56 87],[37.83050847 55.16949153] ; [58.16949153 84.83050847],0
s5,1,0.582281,0.302561,[20 71] ; [ 27 115],[18.35622318 72.64377682] ; [ 28.64377682 113.35622318],0
p3,1,0.645628,0.211457,[17 78] ; [ 23 124],[15.70247934 79.29752066] ; [ 24.29752066 122.70247934],0
u2,1,0.651983,0.203409,[16 19] ; [25 36],[14.94791667 20.05208333] ; [26.05208333 34.94791667],0
u3,1,0.651983,0.203409,[16 19] ; [25 36],[14.94791667 20.05208333] ; [26.05208333 34.94791667],0
d5,1,0.680219,0.16988,[68 26] ; [102  44],[66.58333333 27.41666667] ; [103.41666667  42.58333333],0
b3,1,0.704328,0.144008,[13 36] ; [24 57],[13.94615385 35.05384615] ; [23.05384615 57.94615385],0
b2,1,0.704328,0.144008,[13 36] ; [24 57],[13.94615385 35.05384615] ; [23.05384615 57.94615385],0
r4,1,0.721845,0.126731,[73 22] ; [110  37],[71.83884298 23.16115702] ; [111.16115702  35.83884298],0
u4,1,0.754704,0.09762,[ 1 94] ; [  1 146],[ 0.78512397 94.21487603] ; [  1.21487603 145.78512397],0
s2,1,0.766778,0.087967,[31 64] ; [50 95],[32.0625 62.9375] ; [48.9375 96.0625],0
p5,1,0.766881,0.087886,[ 2 92] ; [  4 142],[ 2.35 91.65] ; [  3.65 142.35],0
b4,1,0.781317,0.077063,[56 39] ; [84 63],[54.95867769 40.04132231] ; [85.04132231 61.95867769],0
d1,1,0.798504,0.06517,[43 52] ; [69 78],[43.96694215 51.03305785] ; [68.03305785 78.96694215],0
p8,1,0.807699,0.059241,[29 65] ; [ 42 101],[28.16033755 65.83966245] ; [ 42.83966245 100.16033755],0
p6,1,0.811945,0.056605,[14 80] ; [ 20 125],[13.37238494 80.62761506] ; [ 20.62761506 124.37238494],0
r2,1,0.835638,0.043046,[82 12] ; [126  20],[81.46666667 12.53333333] ; [126.53333333  19.46666667],0
v4,1,0.857112,0.032419,[80 14] ; [123  23],[79.50833333 14.49166667] ; [123.49166667  22.50833333],0
r1,1,0.871642,0.026106,[63 32] ; [96 51],[62.41735537 32.58264463] ; [96.58264463 50.41735537],0
b5,1,0.917915,0.010621,[53 42] ; [83 64],[53.38842975 41.61157025] ; [82.61157025 64.38842975],0
