Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,30.406312,[35 13] ; [ 39 101],[18.89361702 29.10638298] ; [55.10638298 84.89361702],1
r2,1,0.002079,9.478019,[48  1] ; [111  29],[41.22222222  7.77777778] ; [117.77777778  22.22222222],0
s8,1,0.003072,8.764164,[12 37] ; [ 12 132],[ 6.09326425 42.90673575] ; [ 17.90673575 126.09326425],0
r1,1,0.006729,7.343914,[37 12] ; [77 67],[28.94300518 20.05699482] ; [85.05699482 58.94300518],0
n4,1,0.01983,5.426837,[38 11] ; [85 59],[31.22797927 17.77202073] ; [91.77202073 52.22797927],0
v1,1,0.020011,5.410929,[22 26] ; [ 39 102],[15.49206349 32.50793651] ; [45.50793651 95.49206349],0
v4,1,0.032153,4.590332,[44  5] ; [107  35],[38.7382199 10.2617801] ; [112.2617801  29.7382199],0
p10,1,0.035522,4.419884,[33 16] ; [71 71],[26.68062827 22.31937173] ; [77.31937173 64.68062827],0
a3,1,0.044695,4.030126,[39 10] ; [91 51],[33.35078534 15.64921466] ; [96.64921466 45.35078534],0
d4,1,0.057525,3.607353,[40  8] ; [99 44],[34.93193717 13.06806283] ; [104.06806283  38.93193717],0
p11,1,0.059133,3.561534,[36 13] ; [84 60],[30.46632124 18.53367876] ; [89.53367876 54.46632124],0
r4,1,0.065206,3.399758,[38 11] ; [91 53],[32.75129534 16.24870466] ; [96.24870466 47.75129534],0
d2,1,0.072332,3.229292,[25 23] ; [53 89],[19.70526316 28.29473684] ; [58.29473684 83.70526316],0
s2,1,0.081155,3.04161,[13 36] ; [ 22 121],[ 8.93229167 40.06770833] ; [ 26.06770833 116.93229167],0
p3,1,0.098478,2.730015,[16 33] ; [ 30 113],[11.73958333 37.26041667] ; [ 34.26041667 108.73958333],0
p7,1,0.107837,2.585641,[22 27] ; [46 97],[17.35416667 31.64583333] ; [50.64583333 92.35416667],0
a7,1,0.11548,2.477579,[34 14] ; [83 60],[29.40314136 18.59685864] ; [87.59685864 55.40314136],0
n5,1,0.127924,2.317522,[34 15] ; [81 61],[29.5026178 19.4973822] ; [85.4973822 56.5026178],0
s7,1,0.136024,2.222375,[12 34] ; [ 22 114],[ 8.59340659 37.40659341] ; [ 25.40659341 110.59340659],0
d5,1,0.150507,2.067104,[37 12] ; [92 51],[32.921875 16.078125] ; [96.078125 46.921875],0
r3,1,0.163856,1.938272,[42  6] ; [112  31],[38.70157068  9.29842932] ; [115.29842932  27.70157068],0
