Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,48.700061,[52  5] ; [ 9 32],[35.47959184 21.52040816] ; [25.52040816 15.47959184],1
s6,1,0.000139,14.51244,[54  2] ; [25 12],[47.56989247  8.43010753] ; [31.43010753  5.56989247],1
s7,1,0.000283,13.178214,[47  9] ; [18 19],[39.13978495 16.86021505] ; [25.86021505 11.13978495],1
s8,1,0.00083,11.17238,[42 14] ; [17 24],[34.06185567 21.93814433] ; [24.93814433 16.06185567],1
d1,1,0.005171,7.818678,[41 16] ; [18 23],[34.31632653 22.68367347] ; [24.68367347 16.31632653],0
p6,1,0.007484,7.153053,[41 15] ; [18 21],[34.77894737 21.22105263] ; [24.22105263 14.77894737],0
s5,1,0.010017,6.63182,[41 12] ; [19 18],[35.33333333 17.66666667] ; [24.66666667 12.33333333],0
v1,1,0.010759,6.504649,[44 12] ; [21 18],[38.31578947 17.68421053] ; [26.68421053 12.31578947],0
p4,1,0.026375,4.931276,[53  3] ; [32  8],[49.58333333  6.41666667] ; [35.41666667  4.58333333],0
p8,1,0.035449,4.423413,[49  8] ; [28 13],[44.78571429 12.21428571] ; [32.21428571  8.78571429],0
n6,1,0.035524,4.419804,[55  1] ; [36  5],[52.53608247  3.46391753] ; [38.46391753  2.53608247],0
n1,1,0.03615,4.390023,[6 3] ; [1 6],[3.9375 5.0625] ; [3.0625 3.9375],0
d3,1,0.050471,3.825745,[42 14] ; [23 18],[37.5257732 18.4742268] ; [27.4742268 13.5257732],0
n5,1,0.062696,3.464602,[53  4] ; [33  8],[50.02040816  6.97959184] ; [35.97959184  5.02040816],0
p12,1,0.083088,3.003444,[19 38] ; [ 7 33],[15.27835052 41.72164948] ; [10.72164948 29.27835052],0
a4,1,0.119699,2.421261,[27 30] ; [13 28],[23.26530612 33.73469388] ; [16.73469388 24.26530612],0
d4,1,0.13052,2.286305,[50  6] ; [32  9],[47.34020619  8.65979381] ; [34.65979381  6.34020619],0
a1,1,0.140936,2.167709,[10 47] ; [ 3 38],[ 7.56122449 49.43877551] ; [ 5.43877551 35.56122449],0
s4,1,0.165907,1.919546,[10 47] ; [ 3 36],[ 7.71875 49.28125] ; [ 5.28125 33.71875],0
v4,1,0.169789,1.884804,[56  1] ; [38  3],[54.67346939  2.32653061] ; [39.32653061  1.67346939],0
a6,1,0.19731,1.662177,[31 25] ; [28 13],[34.06185567 21.93814433] ; [24.93814433 16.06185567],0
r2,1,0.202151,1.626765,[54  3] ; [35  5],[52.29896907  4.70103093] ; [36.70103093  3.29896907],0
