Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,64.84194,[ 28 465] ; [25 45],[ 46.41030195 446.58969805] ; [ 6.58969805 63.41030195],1
p12,1,0.0,49.733112,[ 29 465] ; [22 47],[ 44.74955595 449.25044405] ; [ 6.25044405 62.74955595],1
s5,1,0.0,41.270527,[141 342] ; [43 18],[163.36764706 319.63235294] ; [20.63235294 40.36764706],1
p6,1,0.0,27.330906,[170 320] ; [46 22],[189.67741935 300.32258065] ; [26.32258065 41.67741935],1
p8,1,0.0,27.29228,[247 241] ; [58 11],[267.21723519 220.78276481] ; [37.78276481 31.21723519],1
p3,1,1e-06,24.199823,[233 261] ; [55 15],[252.25531915 241.74468085] ; [35.74468085 34.25531915],1
p4,1,1.4e-05,18.885768,[296 197] ; [60  9],[312.29181495 180.70818505] ; [43.70818505 25.29181495],1
a1,1,3.6e-05,17.067922,[ 16 479] ; [10 60],[ 22.77876106 472.22123894] ; [ 3.22123894 66.77876106],1
s7,1,5.2e-05,16.383987,[217 256] ; [46 17],[232.08768657 240.91231343] ; [30.91231343 32.08768657],1
b5,1,0.000846,11.137198,[334 161] ; [33 37],[321.53097345 173.46902655] ; [45.46902655 24.53097345],1
s1,1,0.004092,8.24271,[ 11 476] ; [ 6 64],[ 14.86355476 472.13644524] ; [ 2.13644524 67.86355476],0
s8,1,0.006161,7.502604,[203 289] ; [40 28],[213.49285714 278.50714286] ; [29.50714286 38.49285714],0
s6,1,0.006171,7.499533,[330 158] ; [54 10],[339.47826087 148.52173913] ; [44.52173913 19.47826087],0
v3,1,0.006328,7.454514,[185 296] ; [37 29],[195.21389397 285.78610603] ; [26.78610603 39.21389397],0
p10,1,0.006588,7.382028,[405  84] ; [65  3],[412.62118492  76.37881508] ; [57.37881508 10.62118492],0
v1,1,0.008897,6.84339,[258 227] ; [47 20],[267.98007246 217.01992754] ; [37.01992754 29.98007246],0
p7,1,0.009949,6.643951,[299 184] ; [53 15],[308.55898367 174.44101633] ; [43.44101633 24.55898367],0
