Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,150.157239,[206  62] ; [ 81 232],[132.38554217 135.61445783] ; [154.61445783 158.38554217],1
s2,1,0.0,84.920675,[194  85] ; [105 223],[137.43163097 141.56836903] ; [161.56836903 166.43163097],1
s6,1,0.0,74.779396,[231  46] ; [161 163],[180.67221298  96.32778702] ; [211.32778702 112.67221298],1
s3,1,0.0,71.007004,[202  75] ; [125 199],[150.71381032 126.28618968] ; [176.28618968 147.71381032],1
s5,1,2e-06,22.73759,[113 157] ; [ 76 247],[ 86.0539629 183.9460371] ; [102.9460371 220.0539629],1
p6,1,7e-06,20.212963,[126 153] ; [ 89 234],[ 99.64285714 179.35714286] ; [115.35714286 207.64285714],1
a3,1,2.6e-05,17.690896,[227  53] ; [216 112],[204.01315789  75.98684211] ; [238.98684211  89.01315789],1
v3,1,4.7e-05,16.573046,[138 129] ; [112 208],[113.71379898 153.28620102] ; [136.28620102 183.71379898],1
p3,1,0.000351,12.776502,[168 113] ; [148 179],[146.04605263 134.95394737] ; [169.95394737 157.04605263],1
a5,1,0.000534,11.992204,[229  52] ; [228 101],[210.51967213  70.48032787] ; [246.48032787  82.51967213],1
p12,1,0.00056,11.905574,[ 38 241] ; [ 18 310],[ 25.73970346 253.26029654] ; [ 30.26029654 297.73970346],1
d2,1,0.000664,11.587454,[154 127] ; [134 193],[133.10526316 147.89473684] ; [154.89473684 172.10526316],1
p7,1,0.000809,11.221284,[199  74] ; [192 129],[179.7020202  93.2979798] ; [211.2979798 109.7020202],1
v1,1,0.001308,10.331148,[172  97] ; [163 158],[152.73728814 116.26271186] ; [182.26271186 138.73728814],0
u4,1,0.00137,10.245139,[ 11 270] ; [  1 328],[  5.52786885 275.47213115] ; [  6.47213115 322.52786885],0
r1,1,0.001714,9.833527,[240  39] ; [249  79],[224.76276771  54.23723229] ; [264.23723229  63.76276771],0
p4,1,0.001858,9.684303,[192  88] ; [184 143],[173.4431631 106.5568369] ; [202.5568369 124.4431631],0
n4,1,0.003931,8.315423,[239  42] ; [249  80],[224.8  56.2] ; [263.2  65.8],0
d1,1,0.009906,6.651757,[181 100] ; [178 151],[165.37540984 115.62459016] ; [193.62459016 135.37540984],0
n5,1,0.010861,6.487916,[234  45] ; [246  80],[221.3553719  57.6446281] ; [258.6446281  67.3553719],0
r4,1,0.018448,5.553092,[262  19] ; [288  41],[253.36065574  27.63934426] ; [296.63934426  32.36065574],0
a2,1,0.020066,5.406123,[ 78 203] ; [ 65 264],[ 65.87377049 215.12622951] ; [ 77.12622951 251.87377049],0
b2,1,0.020981,5.328335,[ 93 104] ; [ 60 110],[ 82.1280654 114.8719346] ; [70.8719346 99.1280654],0
b3,1,0.020981,5.328335,[ 93 104] ; [ 60 110],[ 82.1280654 114.8719346] ; [70.8719346 99.1280654],0
u1,1,0.022085,5.23907,[ 57 224] ; [ 44 285],[ 46.52622951 234.47377049] ; [ 54.47377049 274.52622951],0
v2,1,0.022922,5.174436,[174  95] ; [174 140],[160.56946827 108.43053173] ; [187.43053173 126.56946827],0
n1,1,0.025185,5.011123,[29 29] ; [20 46],[22.91935484 35.08064516] ; [26.08064516 39.91935484],0
p5,1,0.031066,4.649285,[ 45 231] ; [ 34 294],[ 36.09933775 239.90066225] ; [ 42.90066225 285.09933775],0
a8,1,0.038266,4.293139,[ 48 210] ; [ 37 264],[ 39.23076923 218.76923077] ; [ 45.76923077 255.23076923],0
p8,1,0.053958,3.713983,[164 113] ; [168 159],[152.25827815 124.74172185] ; [179.74172185 147.25827815],0
d5,1,0.074629,3.178146,[237  43] ; [260  69],[228.50574713  51.49425287] ; [268.49425287  60.50574713],0
n6,1,0.094084,2.803074,[247  32] ; [274  53],[239.86633663  39.13366337] ; [281.13366337  45.86633663],0
a4,1,0.11287,2.513575,[135 146] ; [137 192],[125.29836066 155.70163934] ; [146.70163934 182.29836066],0
