Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,54.303196,[415  48] ; [75 46],[388.4760274  74.5239726] ; [101.5239726  19.4760274],1
p9,1,0.0,39.649533,[425  38] ; [86 36],[404.43247863  58.56752137] ; [106.56752137  15.43247863],1
p8,1,0.0,26.282034,[270 188] ; [41 83],[244.73883162 213.26116838] ; [66.26116838 57.73883162],1
n5,1,2.2e-05,18.034478,[377  90] ; [77 46],[359.35254237 107.64745763] ; [94.64745763 28.35254237],1
b1,1,7.9e-05,15.58477,[157 311] ; [66 59],[175.99325464 292.00674536] ; [47.00674536 77.99325464],1
p2,1,0.000316,12.975202,[404  61] ; [92 33],[390.91525424  74.08474576] ; [105.08474576  19.91525424],1
n4,1,0.000409,12.491991,[378  90] ; [81 42],[363.47208122 104.52791878] ; [95.52791878 27.47208122],1
n6,1,0.000676,11.554787,[412  54] ; [94 29],[400.3327674  65.6672326] ; [105.6672326  17.3327674],1
p7,1,0.001139,10.585972,[316 135] ; [67 56],[300.92857143 150.07142857] ; [82.07142857 40.92857143],0
p12,1,0.001289,10.357604,[ 57 408] ; [  3 121],[ 47.36842105 417.63157895] ; [ 12.63157895 111.36842105],0
a6,1,0.022546,5.203127,[324 141] ; [73 51],[313.42105263 151.57894737] ; [83.57894737 40.42105263],0
p3,1,0.039521,4.238313,[257 209] ; [56 69],[246.79864636 219.20135364] ; [66.20135364 58.79864636],0
p6,1,0.057958,3.594879,[195 264] ; [41 83],[185.80445969 273.19554031] ; [50.19554031 73.80445969],0
s1,1,0.072757,3.219696,[ 14 447] ; [  8 115],[ 17.36643836 443.63356164] ; [  4.63356164 118.36643836],0
v4,1,0.074952,3.171094,[452  14] ; [117   8],[448.65313029  17.34686971] ; [120.34686971   4.65313029],0
v1,1,0.081154,3.04164,[265 186] ; [62 62],[256.48173913 194.51826087] ; [70.51826087 53.48173913],0
r2,1,0.082452,3.015896,[437  24] ; [123   2],[440.54607509  20.45392491] ; [119.45392491   5.54607509],0
a3,1,0.085836,2.950789,[342 124] ; [82 43],[334.321489 131.678511] ; [89.678511 35.321489],0
p4,1,0.105792,2.615978,[310 155] ; [73 51],[302.36842105 162.63157895] ; [80.63157895 43.36842105],0
s8,1,0.160517,1.969346,[267 198] ; [63 62],[260.08474576 204.91525424] ; [69.91525424 55.08474576],0
b2,1,0.178638,1.808921,[114 181] ; [19 45],[109.28969359 185.71030641] ; [23.71030641 40.28969359],0
b3,1,0.178638,1.808921,[114 181] ; [19 45],[109.28969359 185.71030641] ; [23.71030641 40.28969359],0
p1,1,0.179874,1.798665,[ 35 429] ; [ 14 110],[ 38.66666667 425.33333333] ; [ 10.33333333 113.66666667],0
u2,1,0.182124,1.780206,[81 45] ; [21 19],[77.42168675 48.57831325] ; [24.57831325 15.42168675],0
s3,1,0.251136,1.316971,[329 130] ; [83 42],[323.81506849 135.18493151] ; [88.18493151 36.81506849],0
p5,1,0.277967,1.177002,[ 66 398] ; [ 13 111],[ 62.34013605 401.65986395] ; [ 16.65986395 107.34013605],0
v3,1,0.278744,1.173203,[190 263] ; [43 75],[184.84938704 268.15061296] ; [48.15061296 69.84938704],0
d2,1,0.287584,1.130898,[223 243] ; [66 58],[228.26101695 237.73898305] ; [60.73898305 63.26101695],0
d1,1,0.335591,0.927203,[288 180] ; [71 54],[283.32546374 184.67453626] ; [75.67453626 49.32546374],0
b5,1,0.358191,0.844224,[286 182] ; [82 43],[290.42833052 177.57166948] ; [77.57166948 47.42833052],0
s2,1,0.436996,0.604159,[302 162] ; [86 39],[305.65704584 158.34295416] ; [82.34295416 42.65704584],0
r1,1,0.447871,0.576034,[385  81] ; [106  18],[387.80677966  78.19322034] ; [103.19322034  20.80677966],0
a5,1,0.490053,0.47641,[354 113] ; [91 34],[351.03885135 115.96114865] ; [93.96114865 31.03885135],0
s4,1,0.501093,0.452622,[ 94 366] ; [29 96],[ 96.71794872 363.28205128] ; [26.28205128 98.71794872],0
d4,1,0.502186,0.450314,[394  71] ; [102  22],[391.57894737  73.42105263] ; [104.42105263  19.57894737],0
r4,1,0.52898,0.396351,[438  30] ; [115  10],[436.4317032  31.5682968] ; [116.5682968   8.4317032],0
s5,1,0.544739,0.366827,[192 262] ; [54 65],[194.91099476 259.08900524] ; [51.08900524 67.91099476],0
v2,1,0.60545,0.266854,[264 184] ; [67 52],[261.5308642 186.4691358] ; [69.4691358 49.5308642],0
n2,1,0.61712,0.249936,[65 18] ; [35 12],[63.84615385 19.15384615] ; [36.15384615 10.84615385],0
b4,1,0.621096,0.24433,[281 187] ; [72 53],[278.59021922 189.40978078] ; [74.40978078 50.59021922],0
d5,1,0.625151,0.238694,[386  80] ; [105  19],[387.80677966  78.19322034] ; [103.19322034  20.80677966],0
