Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,33.339,[29 33] ; [207  45],[46.59872611 15.40127389] ; [189.40127389  62.59872611],1
p3,1,0.0,31.009012,[12 52] ; [146 107],[31.89905363 32.10094637] ; [126.10094637 126.89905363],1
p8,1,4e-06,21.491043,[17 46] ; [149 101],[33.41214058 29.58785942] ; [132.58785942 117.41214058],1
p7,1,1.3e-05,19.081519,[27 36] ; [180  70],[41.66453674 21.33546326] ; [165.33546326  84.66453674],1
p4,1,2.1e-05,18.127863,[22 42] ; [162  92],[37.03144654 26.96855346] ; [146.96855346 107.03144654],1
a5,1,0.00036,12.731191,[35 29] ; [197  59],[46.4 17.6] ; [185.6  70.4],1
n5,1,0.000947,10.929145,[38 26] ; [203  53],[48.2 15.8] ; [192.8  63.2],1
p6,1,0.003594,8.478549,[14 49] ; [105 144],[24.02884615 38.97115385] ; [ 94.97115385 154.02884615],0
s8,1,0.003708,8.421463,[17 47] ; [118 135],[27.2555205 36.7444795] ; [107.7444795 145.2555205],0
s2,1,0.003879,8.339642,[18 44] ; [125 128],[28.14603175 33.85396825] ; [114.85396825 138.14603175],0
p5,1,0.004052,8.260222,[ 1 63] ; [ 37 216],[ 7.67192429 56.32807571] ; [ 30.32807571 222.67192429],0
n1,1,0.004836,7.93985,[ 4 18] ; [24 20],[ 9.33333333 12.66666667] ; [18.66666667 25.33333333],0
v1,1,0.007005,7.271798,[22 40] ; [136 113],[31.49839228 30.50160772] ; [126.50160772 122.49839228],0
n4,1,0.014416,5.986489,[43 21] ; [208  48],[50.2 13.8] ; [200.8  55.2],0
s6,1,0.021115,5.317269,[30 34] ; [155  92],[38.07073955 25.92926045] ; [146.92926045 100.07073955],0
s7,1,0.050092,3.838388,[21 41] ; [116 127],[27.84918033 34.15081967] ; [109.15081967 133.84918033],0
s3,1,0.057415,3.610529,[27 35] ; [143 108],[33.67412141 28.32587859] ; [136.32587859 114.67412141],0
a2,1,0.090969,2.857143,[ 9 55] ; [ 61 195],[14. 50.] ; [ 56. 200.],0
v4,1,0.093275,2.816929,[56  8] ; [238  16],[59.16981132  4.83018868] ; [234.83018868  19.16981132],0
v3,1,0.095859,2.77312,[17 46] ; [ 96 155],[22.67197452 40.32802548] ; [ 90.32802548 160.67197452],0
u3,1,0.120513,2.41064,[10 12] ; [43 24],[13.1011236  8.8988764] ; [39.8988764 27.1011236],0
u2,1,0.133062,2.25641,[10 12] ; [42 24],[13.  9.] ; [39. 27.],0
s5,1,0.141821,2.158092,[14 49] ; [ 78 168],[18.75728155 44.24271845] ; [ 73.24271845 172.75728155],0
v2,1,0.161924,1.956164,[28 35] ; [132 111],[32.94117647 30.05882353] ; [127.05882353 115.94117647],0
p2,1,0.169634,1.886177,[48 16] ; [208  44],[51.84810127 12.15189873] ; [204.15189873  47.84810127],0
