Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,36.650614,[33 87] ; [34  8],[49.62962963 70.37037037] ; [17.37037037 24.62962963],1
s6,1,9e-06,19.667354,[48 71] ; [33  8],[60.24375 58.75625] ; [20.75625 20.24375],1
b4,1,0.000145,14.441744,[63 57] ; [36  6],[73.33333333 46.66666667] ; [25.66666667 16.33333333],1
s4,1,0.000148,14.401169,[ 14 106] ; [16 26],[22.22222222 97.77777778] ; [ 7.77777778 34.22222222],1
s3,1,0.000265,13.306267,[43 75] ; [29 13],[53.1 64.9] ; [18.9 23.1],1
s7,1,0.000612,11.738976,[34 81] ; [24 16],[43.03225806 71.96774194] ; [14.96774194 25.03225806],1
p6,1,0.002881,8.881297,[30 86] ; [21 20],[37.68152866 78.31847134] ; [13.31847134 27.68152866],0
a5,1,0.007435,7.164709,[57 63] ; [30 12],[64.44444444 55.55555556] ; [22.55555556 19.44444444],0
d4,1,0.012809,6.195367,[75 45] ; [35  7],[81.48148148 38.51851852] ; [28.51851852 13.48148148],0
s1,1,0.020309,5.385165,[  2 118] ; [ 4 38],[  4.44444444 115.55555556] ; [ 1.55555556 40.44444444],0
d3,1,0.026212,4.941973,[58 60] ; [29 13],[64.1625 53.8375] ; [22.8375 19.1625],0
p5,1,0.028743,4.782925,[  7 112] ; [ 7 34],[ 10.4125 108.5875] ; [ 3.5875 37.4125],0
b5,1,0.028828,4.77788,[80 40] ; [20 22],[74.07407407 45.92592593] ; [25.92592593 16.07407407],0
d1,1,0.040418,4.200256,[44 76] ; [23 19],[49.62962963 70.37037037] ; [17.37037037 24.62962963],0
s8,1,0.057155,3.618078,[30 90] ; [17 25],[34.81481481 85.18518519] ; [12.18518519 29.81481481],0
r4,1,0.057224,3.616071,[75 45] ; [33  9],[80. 40.] ; [28. 14.],0
v2,1,0.078843,3.088591,[39 79] ; [19 20],[43.59235669 74.40764331] ; [14.40764331 24.59235669],0
v1,1,0.091844,2.84175,[42 74] ; [21 20],[46.5477707 69.4522293] ; [16.4522293 24.5477707],0
d5,1,0.09256,2.829275,[80 39] ; [34  8],[84.26086957 34.73913043] ; [29.73913043 12.26086957],0
p9,1,0.095772,2.774572,[89 29] ; [36  5],[92.7672956 25.2327044] ; [32.2327044  8.7672956],0
u1,1,0.111016,2.539703,[  4 116] ; [ 4 38],[  5.92592593 114.07407407] ; [ 2.07407407 39.92592593],0
a1,1,0.130422,2.287479,[  8 112] ; [ 6 36],[ 10.37037037 109.62962963] ; [ 3.62962963 38.37037037],0
a4,1,0.136874,2.212754,[36 83] ; [18 24],[39.91304348 79.08695652] ; [14.08695652 27.91304348],0
n6,1,0.144061,2.134039,[89 30] ; [36  6],[92.39130435 26.60869565] ; [32.60869565  9.39130435],0
p3,1,0.16747,1.905446,[45 74] ; [21 21],[48.7826087 70.2173913] ; [17.2173913 24.7826087],0
p10,1,0.175156,1.838248,[82 36] ; [33  8],[85.34591195 32.65408805] ; [29.65408805 11.34591195],0
a6,1,0.194246,1.68512,[71 49] ; [20 22],[67.40740741 52.59259259] ; [23.59259259 18.40740741],0
p4,1,0.197633,1.65978,[51 67] ; [23 19],[54.575 63.425] ; [19.425 22.575],0
u3,1,0.198081,1.656471,[21 30] ; [9 6],[23.18181818 27.81818182] ; [6.81818182 8.18181818],0
n2,1,0.236689,1.400206,[24 12] ; [14  3],[25.81132075 10.18867925] ; [12.18867925  4.81132075],0
n3,1,0.242238,1.367523,[25 11] ; [9 8],[23.09433962 12.90566038] ; [10.90566038  6.09433962],0
n5,1,0.253887,1.301786,[83 37] ; [25 17],[80. 40.] ; [28. 14.],0
p1,1,0.325359,0.967284,[ 11 109] ; [ 6 35],[ 12.67080745 107.32919255] ; [ 4.32919255 36.67080745],0
r3,1,0.335979,0.925714,[98 22] ; [37  5],[100.  20.] ; [35.  7.],0
a3,1,0.346605,0.885849,[69 51] ; [27 14],[71.55279503 48.44720497] ; [24.44720497 16.55279503],0
v4,1,0.363237,0.826671,[105  15] ; [38  3],[106.58385093  13.41614907] ; [36.41614907  4.58385093],0
b1,1,0.377299,0.779485,[45 75] ; [19 23],[47.40740741 72.59259259] ; [16.59259259 25.40740741],0
b2,1,0.415916,0.661827,[23 46] ; [11 15],[24.69473684 44.30526316] ; [ 9.30526316 16.69473684],0
b3,1,0.415916,0.661827,[23 46] ; [11 15],[24.69473684 44.30526316] ; [ 9.30526316 16.69473684],0
n4,1,0.41876,0.653792,[77 43] ; [24 18],[74.81481481 45.18518519] ; [26.18518519 15.81481481],0
u4,1,0.434368,0.611116,[  1 119] ; [ 1 41],[  1.48148148 118.51851852] ; [ 0.51851852 41.48148148],0
p11,1,0.49255,0.470952,[84 36] ; [27 15],[82.22222222 37.77777778] ; [28.77777778 13.22222222],0
v3,1,0.512911,0.428123,[38 81] ; [10 28],[36.38216561 82.61783439] ; [11.61783439 26.38216561],0
p2,1,0.518651,0.416576,[83 35] ; [31 10],[84.60377358 33.39622642] ; [29.39622642 11.60377358],0
p8,1,0.565845,0.329684,[47 71] ; [18 22],[48.5443038 69.4556962] ; [16.4556962 23.5443038],0
a2,1,0.605905,0.266181,[ 15 105] ; [ 4 38],[ 14.07407407 105.92592593] ; [ 4.92592593 37.07407407],0
u2,1,0.645847,0.211176,[20 30] ; [7 8],[20.76923077 29.23076923] ; [6.23076923 8.76923077],0
p12,1,0.687724,0.16156,[  4 114] ; [ 2 40],[  4.425 113.575] ; [ 1.575 40.425],0
p7,1,0.717536,0.130865,[61 57] ; [22 18],[61.98734177 56.01265823] ; [21.01265823 18.98734177],0
a7,1,0.726414,0.12243,[70 49] ; [26 16],[70.95652174 48.04347826] ; [25.04347826 16.95652174],0
d2,1,0.760605,0.092834,[45 74] ; [17 25],[45.82608696 73.17391304] ; [16.17391304 25.82608696],0
n1,1,0.935358,0.006578,[14 21] ; [ 7 10],[14.13461538 20.86538462] ; [ 6.86538462 10.13461538],0
a8,1,0.965996,0.001817,[  6 110] ; [ 2 38],[  5.94871795 110.05128205] ; [ 2.05128205 37.94871795],0
