Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.782348,[138 167] ; [269 111],[181.2189781 123.7810219] ; [225.7810219 154.2189781],1
v3,1,0.0,41.520133,[ 84 224] ; [194 182],[125.18128655 182.81871345] ; [152.81871345 223.18128655],1
p6,1,2e-06,23.13714,[ 86 228] ; [171 208],[116.44733045 197.55266955] ; [140.55266955 238.44733045],1
p3,1,2e-06,22.787418,[129 188] ; [228 160],[160.52340426 156.47659574] ; [196.47659574 191.52340426],1
n5,1,2e-06,22.344326,[206 110] ; [314  74],[233.40909091  82.59090909] ; [286.59090909 101.40909091],1
p4,1,1.1e-05,19.273862,[166 151] ; [266 122],[194.24680851 122.75319149] ; [237.75319149 150.24680851],1
s8,1,1.5e-05,18.709194,[117 201] ; [206 182],[145.48725212 172.51274788] ; [177.51274788 210.48725212],1
s5,1,8.1e-05,15.543185,[ 84 223] ; [157 218],[108.48533724 198.51466276] ; [132.51466276 242.48533724],1
p9,1,0.000149,14.385726,[245  68] ; [342  43],[263.22492837  49.77507163] ; [323.77507163  61.22492837],1
p8,1,0.000245,13.449596,[139 174] ; [223 159],[163.03021583 149.96978417] ; [198.96978417 183.03021583],1
p2,1,0.000513,12.069593,[251  65] ; [345  43],[267.52272727  48.47727273] ; [328.47727273  59.52272727],1
n4,1,0.000775,11.300668,[229  89] ; [322  68],[247.48305085  70.51694915] ; [303.51694915  86.48305085],1
p7,1,0.000835,11.161581,[180 132] ; [265 114],[200.92619392 111.07380608] ; [244.07380608 134.92619392],1
p10,1,0.001741,9.804291,[239  75] ; [328  56],[255.06876791  58.93123209] ; [311.93123209  72.06876791],0
s6,1,0.001911,9.63326,[196 118] ; [279 101],[214.91354467  99.08645533] ; [260.08645533 119.91354467],0
v4,1,0.002025,9.526968,[293  24] ; [379  10],[301.73371105  15.26628895] ; [370.26628895  18.73371105],0
p5,1,0.002543,9.109163,[ 21 295] ; [ 53 335],[ 33.21590909 282.78409091] ; [ 40.78409091 347.21590909],0
p12,1,0.003504,8.524225,[ 13 303] ; [ 38 347],[ 22.99001427 293.00998573] ; [ 28.00998573 356.99001427],0
s2,1,0.005156,7.823959,[145 172] ; [218 169],[163.453125 153.546875] ; [199.546875 187.453125],0
r1,1,0.014078,6.028296,[248  69] ; [332  57],[260.42492918  56.57507082] ; [319.57507082  69.42492918],0
a5,1,0.01563,5.844003,[232  86] ; [316  76],[245.44225352  72.55774648] ; [302.55774648  89.44225352],0
p11,1,0.01707,5.689123,[236  82] ; [320  72],[249.02535211  68.97464789] ; [306.97464789  85.02535211],0
s7,1,0.01966,5.441846,[137 169] ; [199 171],[152.09467456 153.90532544] ; [183.90532544 186.09467456],0
n6,1,0.022228,5.227865,[257  61] ; [338  50],[268.00283286  49.99716714] ; [326.99716714  61.00283286],0
b5,1,0.023414,5.137525,[177 141] ; [251 141],[191.69577465 126.30422535] ; [236.30422535 155.69577465],0
b3,1,0.027821,4.839134,[ 55 124] ; [102 146],[ 65.81498829 113.18501171] ; [ 91.18501171 156.81498829],0
b2,1,0.027821,4.839134,[ 55 124] ; [102 146],[ 65.81498829 113.18501171] ; [ 91.18501171 156.81498829],0
r4,1,0.037044,4.348403,[287  31] ; [370  22],[294.26197183  23.73802817] ; [362.73802817  29.26197183],0
r2,1,0.039405,4.243329,[295  20] ; [376  12],[300.66145092  14.33854908] ; [370.33854908  17.66145092],0
u1,1,0.043493,4.076144,[ 55 263] ; [ 92 300],[ 65.83943662 252.16056338] ; [ 81.16056338 310.83943662],0
u4,1,0.051014,3.807825,[  3 315] ; [ 12 380],[  6.71830986 311.28169014] ; [  8.28169014 383.71830986],0
a4,1,0.060467,3.524518,[145 173] ; [206 185],[157.43018336 160.56981664] ; [193.56981664 197.43018336],0
a8,1,0.072669,3.221672,[ 33 262] ; [ 56 292],[ 40.83203733 254.16796267] ; [ 48.16796267 299.83203733],0
n1,1,0.169622,1.886285,[30 60] ; [32 41],[34.23312883 55.76687117] ; [27.76687117 45.23312883],0
u3,1,0.172192,1.863759,[45 39] ; [58 33],[49.44 34.56] ; [53.56 37.44],0
d4,1,0.180906,1.790162,[278  40] ; [355  37],[283.51267606  34.48732394] ; [349.48732394  42.51267606],0
a3,1,0.195028,1.679219,[232  86] ; [301  89],[239.39830508  78.60169492] ; [293.60169492  96.39830508],0
d1,1,0.210704,1.566582,[215 103] ; [282 110],[222.6  95.4] ; [274.4 117.6],0
n2,1,0.219165,1.509827,[64 28] ; [57 16],[67.46666667 24.53333333] ; [53.53333333 19.46666667],0
a2,1,0.226237,1.464365,[ 78 240] ; [112 280],[ 85.09859155 232.90140845] ; [104.90140845 287.09859155],0
p1,1,0.324227,0.971817,[ 19 296] ; [ 31 359],[ 22.34042553 292.65957447] ; [ 27.65957447 362.34042553],0
s3,1,0.422572,0.643152,[169 147] ; [217 167],[174.25142857 141.74857143] ; [211.74857143 172.25142857],0
b1,1,0.424578,0.63761,[122 196] ; [139 253],[116.89859155 201.10140845] ; [144.10140845 247.89859155],0
s1,1,0.486181,0.484968,[ 11 304] ; [ 10 376],[  9.43651926 305.56348074] ; [ 11.56348074 374.43651926],0
u2,1,0.519988,0.413917,[45 40] ; [52 38],[47.11428571 37.88571429] ; [49.88571429 40.11428571],0
a1,1,0.523332,0.407321,[ 13 305] ; [ 20 372],[ 14.78028169 303.21971831] ; [ 18.21971831 373.78028169],0
b4,1,0.57386,0.316266,[184 134] ; [235 157],[187.66478873 130.33521127] ; [231.33521127 160.66478873],0
s4,1,0.674551,0.176325,[ 55 259] ; [ 63 323],[ 52.93142857 261.06857143] ; [ 65.06857143 320.93142857],0
d2,1,0.683155,0.166596,[167 150] ; [212 179],[169.69350282 147.30649718] ; [209.30649718 181.69350282],0
n3,1,0.68376,0.165924,[66 25] ; [55 18],[67.1402439 23.8597561] ; [53.8597561 19.1402439],0
a6,1,0.912371,0.012111,[220  98] ; [269 122],[219.325811  98.674189] ; [269.674189 121.325811],0
d3,1,0.942416,0.005218,[237  80] ; [294  98],[237.41466855  79.58533145] ; [293.58533145  98.41466855],0
a7,1,0.974862,0.000993,[237  81] ; [291 100],[236.8180536  81.1819464] ; [291.1819464  99.8180536],0
