Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,25.6757,[15 27] ; [71 17],[27.78461538 14.21538462] ; [58.21538462 29.78461538],1
a6,1,2.9e-05,17.48194,[15 27] ; [65 23],[25.84615385 16.15384615] ; [54.15384615 33.84615385],1
a2,1,0.000947,10.928682,[ 4 38] ; [33 55],[11.95384615 30.04615385] ; [25.04615385 62.95384615],1
r4,1,0.001538,10.032018,[29 13] ; [80  8],[35.21538462  6.78461538] ; [73.78461538 14.21538462],0
u1,1,0.010651,6.522595,[ 5 37] ; [29 59],[10.98461538 31.01538462] ; [23.01538462 64.98461538],0
v4,1,0.019792,5.430121,[35  6] ; [85  3],[38.13953488  2.86046512] ; [81.86046512  6.13953488],0
s6,1,0.02558,4.984195,[28 13] ; [75 13],[32.73643411  8.26356589] ; [70.26356589 17.73643411],0
v2,1,0.026718,4.908946,[15 26] ; [49 36],[20.82539683 20.17460317] ; [43.17460317 41.82539683],0
b5,1,0.039113,4.255952,[24 18] ; [66 22],[29.07692308 12.92307692] ; [60.92307692 27.07692308],0
d5,1,0.04012,4.212815,[30 12] ; [76 12],[34.24615385  7.75384615] ; [71.75384615 16.24615385],0
d4,1,0.051552,3.790234,[31 11] ; [77 11],[34.89230769  7.10769231] ; [73.10769231 14.89230769],0
s2,1,0.055022,3.681412,[24 18] ; [65 23],[28.75384615 13.24615385] ; [60.24615385 27.75384615],0
d1,1,0.060147,3.533329,[22 20] ; [61 27],[26.81538462 15.18461538] ; [56.18461538 31.81538462],0
r2,1,0.064746,3.411443,[37  5] ; [83  3],[39.375  2.625] ; [80.625  5.375],0
b3,1,0.082632,3.012356,[18 16] ; [20 38],[14.04347826 19.95652174] ; [23.95652174 34.04347826],0
b2,1,0.082632,3.012356,[18 16] ; [20 38],[14.04347826 19.95652174] ; [23.95652174 34.04347826],0
r1,1,0.101915,2.675322,[29 13] ; [72 16],[32.63076923  9.36923077] ; [68.36923077 19.63076923],0
s3,1,0.106206,2.609792,[25 17] ; [64 23],[28.97674419 13.02325581] ; [60.02325581 26.97674419],0
b1,1,0.107865,2.585227,[21 21] ; [31 57],[16.8 25.2] ; [35.2 52.8],0
b4,1,0.107865,2.585227,[21 21] ; [57 31],[25.2 16.8] ; [52.8 35.2],0
p9,1,0.131761,2.27163,[31 11] ; [73 13],[34.125  7.875] ; [69.875 16.125],0
p10,1,0.157921,1.994019,[27 15] ; [67 21],[30.36923077 11.63076923] ; [63.63076923 24.36923077],0
a3,1,0.164619,1.931273,[36  6] ; [66 22],[32.95384615  9.04615385] ; [69.04615385 18.95384615],0
n6,1,0.167285,1.907109,[32  9] ; [77 11],[34.64341085  6.35658915] ; [74.35658915 13.64341085],0
p11,1,0.213818,1.545383,[30 12] ; [53 35],[26.81538462 15.18461538] ; [56.18461538 31.81538462],0
s5,1,0.260767,1.264678,[11 29] ; [31 51],[13.7704918 26.2295082] ; [28.2295082 53.7704918],0
p2,1,0.266362,1.235389,[26 16] ; [63 25],[28.75384615 13.24615385] ; [60.24615385 27.75384615],0
n1,1,0.280087,1.166667,[12  6] ; [12 12],[10.28571429  7.71428571] ; [13.71428571 10.28571429],0
v3,1,0.292511,1.108026,[12 28] ; [33 50],[14.63414634 25.36585366] ; [30.36585366 52.63414634],0
p8,1,0.311437,1.024571,[ 9 33] ; [26 61],[11.39534884 30.60465116] ; [23.60465116 63.39534884],0
p3,1,0.35445,0.857461,[17 25] ; [28 59],[14.65116279 27.34883721] ; [30.34883721 56.65116279],0
