Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,100.548556,[ 39 193] ; [206 145],[ 97.49571184 134.50428816] ; [147.50428816 203.49571184],1
v1,1,0.0,45.769317,[ 89 141] ; [234 114],[128.52941176 101.47058824] ; [194.47058824 153.52941176],1
d1,1,0.000161,14.239726,[116 121] ; [231 127],[138.21680672  98.78319328] ; [208.78319328 149.21680672],1
s7,1,0.001106,10.640996,[ 86 139] ; [178 163],[104.94699647 120.05300353] ; [159.05300353 181.94699647],0
r1,1,0.001139,10.586608,[173  64] ; [299  57],[188.64080944  48.35919056] ; [283.35919056  72.64080944],0
a3,1,0.001187,10.5112,[152  85] ; [272  84],[169.45699831  67.54300169] ; [254.54300169 101.45699831],0
d5,1,0.00184,9.702266,[176  60] ; [303  54],[190.6306914  45.3693086] ; [288.3693086  68.6306914],0
p3,1,0.00384,8.357927,[102 134] ; [196 158],[119.2 116.8] ; [178.8 175.2],0
a5,1,0.004527,8.059254,[162  75] ; [281  76],[176.75252525  60.24747475] ; [266.24747475  90.75252525],0
d3,1,0.006581,7.383801,[143  94] ; [253 103],[158.26644182  78.73355818] ; [237.73355818 118.26644182],0
u1,1,0.008336,6.95983,[ 27 210] ; [ 70 288],[ 38.63697479 198.36302521] ; [ 58.36302521 299.63697479],0
d4,1,0.008589,6.9063,[183  53] ; [305  50],[194.86971235  41.13028765] ; [293.13028765  61.86971235],0
p7,1,0.009963,6.641499,[137  92] ; [245 104],[151.34602076  77.65397924] ; [230.65397924 118.34602076],0
r3,1,0.010861,6.487924,[222  14] ; [348   7],[227.6142132   8.3857868] ; [342.3857868  12.6142132],0
p12,1,0.013258,6.134404,[ 13 221] ; [ 41 313],[ 21.48979592 212.51020408] ; [ 32.51020408 321.48979592],0
a7,1,0.017739,5.621772,[157  80] ; [267  88],[169.74324324  67.25675676] ; [254.25675676 100.74324324],0
p8,1,0.019371,5.467701,[118 117] ; [210 140],[131.76068376 103.23931624] ; [196.23931624 153.76068376],0
s8,1,0.030052,4.706341,[ 90 146] ; [167 187],[102.8 133.2] ; [154.2 199.8],0
d2,1,0.031173,4.64339,[ 99 137] ; [181 174],[111.81049069 124.18950931] ; [168.18950931 186.81049069],0
s1,1,0.032212,4.587198,[ 10 224] ; [  5 347],[  5.98976109 228.01023891] ; [  9.01023891 342.98976109],0
n4,1,0.033247,4.533025,[179  58] ; [296  62],[189.20168067  47.79831933] ; [285.79831933  72.20168067],0
n5,1,0.041855,4.141052,[168  67] ; [279  75],[178.34465195  56.65534805] ; [268.65534805  85.34465195],0
a6,1,0.044475,4.038448,[151  86] ; [254 101],[162.13682432  74.86317568] ; [242.86317568 112.13682432],0
