Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,94.568947,[ 47 135] ; [229  95],[99.27272727 82.72727273] ; [176.72727273 147.27272727],1
p6,1,0.0,49.31284,[ 35 146] ; [166 158],[ 72.04158416 108.95841584] ; [128.95841584 195.04158416],1
p2,1,0.0,42.989171,[125  58] ; [297  29],[151.72102161  31.27897839] ; [270.27897839  55.72102161],1
p3,1,0.0,39.102987,[ 65 117] ; [211 116],[98.68762279 83.31237721] ; [177.31237721 149.68762279],1
p4,1,0.0,37.001658,[88 95] ; [244  82],[119.36345776  63.63654224] ; [212.63654224 113.36345776],1
p10,1,0.0,26.920703,[128  53] ; [291  36],[149.28937008  31.71062992] ; [269.71062992  57.28937008],1
p11,1,1e-06,24.015718,[121  62] ; [279  50],[142.96875  40.03125] ; [257.03125  71.96875],1
r4,1,5e-06,20.702173,[157  26] ; [318  11],[169.77539062  13.22460938] ; [305.22460938  23.77539062],1
p9,1,6e-06,20.394412,[137  43] ; [297  30],[154.08284024  25.91715976] ; [279.91715976  47.08284024],1
a8,1,0.000106,15.022838,[  8 157] ; [ 51 240],[ 21.34868421 143.65131579] ; [ 37.65131579 253.34868421],1
v1,1,0.000491,12.150634,[79 97] ; [198 126],[97.504 78.496] ; [179.496 144.504],1
s5,1,0.001378,10.23479,[ 48 123] ; [136 182],[ 64.34355828 106.65644172] ; [119.65644172 198.34355828],0
n4,1,0.002162,9.406868,[134  49] ; [277  51],[147.18786693  35.81213307] ; [263.81213307  64.18786693],0
r3,1,0.002305,9.289046,[170  12] ; [322   5],[175.92141454   6.07858546] ; [316.07858546  10.92141454],0
p5,1,0.005339,7.761014,[ 11 169] ; [ 47 281],[ 20.5511811 159.4488189] ; [ 37.4488189 290.5511811],0
v4,1,0.005747,7.628039,[170  13] ; [319   7],[175.80943026   7.19056974] ; [313.19056974  12.80943026],0
s8,1,0.009628,6.702512,[ 76 105] ; [176 150],[89.96449704 91.03550296] ; [162.03550296 163.96449704],0
n1,1,0.010626,6.526773,[34 34] ; [13 36],[27.31623932 40.68376068] ; [19.68376068 29.31623932],0
n5,1,0.013712,6.074842,[127  55] ; [260  67],[138.37721022  43.62278978] ; [248.62278978  78.37721022],0
r1,1,0.014043,6.032689,[147  35] ; [290  37],[156.25540275  25.74459725] ; [280.74459725  46.25540275],0
s7,1,0.016702,5.727468,[79 94] ; [180 136],[91.62985685 81.37014315] ; [167.37014315 148.62985685],0
a3,1,0.026974,4.892467,[138  45] ; [273  54],[147.47647059  35.52352941] ; [263.52352941  63.47647059],0
v3,1,0.028752,4.782426,[ 61 109] ; [145 169],[72.3553719 97.6446281] ; [133.6446281 180.3553719],0
d3,1,0.032309,4.582026,[154  29] ; [296  31],[161.47058824  21.52941176] ; [288.52941176  38.47058824],0
a5,1,0.032761,4.558204,[146  37] ; [286  43],[154.40625  28.59375] ; [277.59375  51.40625],0
n6,1,0.033801,4.504742,[149  34] ; [286  38],[157.01183432  25.98816568] ; [277.98816568  46.01183432],0
s6,1,0.040289,4.205674,[113  67] ; [230  91],[123.23353293  56.76646707] ; [219.76646707 101.23353293],0
n3,1,0.043044,4.093692,[42 25] ; [40 10],[46.95726496 20.04273504] ; [35.04273504 14.95726496],0
v2,1,0.044982,4.019319,[95 79] ; [203 115],[105.3902439  68.6097561] ; [192.6097561 125.3902439],0
a6,1,0.090702,2.861866,[126  57] ; [247  79],[134.10412574  48.89587426] ; [238.89587426  87.10412574],0
d2,1,0.165276,1.925279,[138  42] ; [232  95],[131.36094675  48.63905325] ; [238.63905325  88.36094675],0
n2,1,0.216218,1.529296,[43 25] ; [37 13],[46.10169492 21.89830508] ; [33.89830508 16.10169492],0
a2,1,0.2721,1.206128,[ 59 124] ; [122 207],[ 64.69335938 118.30664062] ; [116.30664062 212.69335938],0
u4,1,0.322079,0.980486,[  8 175] ; [  9 320],[  6.07617188 176.92382812] ; [ 10.92382812 318.07617188],0
