Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0008,11.240856,[ 5 32] ; [6 3],[ 8.84782609 28.15217391] ; [2.15217391 6.84782609],1
p3,1,0.001268,10.388285,[ 8 29] ; [7 2],[12.06521739 24.93478261] ; [2.93478261 6.06521739],0
p4,1,0.002531,9.118268,[ 9 28] ; [7 2],[12.86956522 24.13043478] ; [3.13043478 5.86956522],0
p7,1,0.00844,6.937741,[ 8 29] ; [6 3],[11.26086957 25.73913043] ; [2.73913043 6.26086957],0
p2,1,0.009277,6.768769,[15 22] ; [8 1],[18.5 18.5] ; [4.5 4.5],0
v2,1,0.013949,6.04459,[16 21] ; [8 1],[19.30434783 17.69565217] ; [4.69565217 4.30434783],0
s3,1,0.018807,5.519372,[12 23] ; [7 2],[15.11363636 19.88636364] ; [3.88636364 5.11363636],0
p9,1,0.029417,4.743031,[17 18] ; [8 1],[19.88636364 15.11363636] ; [5.11363636 3.88636364],0
p10,1,0.03647,4.375,[14 22] ; [7 2],[16.8 19.2] ; [4.2 4.8],0
v3,1,0.063615,3.440526,[ 7 30] ; [4 4],[ 9.04444444 27.95555556] ; [1.95555556 6.04444444],0
s5,1,0.071021,3.259259,[ 7 29] ; [4 4],[ 9. 27.] ; [2. 6.],0
v1,1,0.076557,3.136521,[ 9 27] ; [5 4],[11.2 24.8] ; [2.8 6.2],0
a2,1,0.091587,2.846253,[ 4 33] ; [3 6],[ 5.63043478 31.36956522] ; [1.36956522 7.63043478],0
d4,1,0.091587,2.846253,[33  4] ; [6 3],[31.36956522  5.63043478] ; [7.63043478 1.36956522],0
b5,1,0.115618,2.475699,[18 19] ; [7 2],[20.10869565 16.89130435] ; [4.89130435 4.10869565],0
s2,1,0.118541,2.436497,[ 7 29] ; [4 5],[ 8.8 27.2] ; [2.2 6.8],0
b3,1,0.151317,2.058924,[ 7 18] ; [4 3],[ 8.59375 16.40625] ; [2.40625 4.59375],0
b2,1,0.151317,2.058924,[ 7 18] ; [4 3],[ 8.59375 16.40625] ; [2.40625 4.59375],0
u3,1,0.165857,1.92,[1 9] ; [1 1],[1.66666667 8.33333333] ; [0.33333333 1.66666667],0
n5,1,0.194852,1.680546,[20 17] ; [7 2],[21.7173913 15.2826087] ; [5.2826087 3.7173913],0
d3,1,0.197428,1.6613,[25 12] ; [4 5],[23.32608696 13.67391304] ; [5.67391304 3.32608696],0
a5,1,0.202646,1.623204,[25 12] ; [8 1],[26.54347826 10.45652174] ; [6.45652174 2.54347826],0
s7,1,0.21522,1.535964,[ 9 24] ; [4 4],[10.46341463 22.53658537] ; [2.53658537 5.46341463],0
n4,1,0.253943,1.301478,[26 11] ; [8 1],[27.34782609  9.65217391] ; [6.65217391 2.34782609],0
n6,1,0.281862,1.158088,[21 15] ; [7 2],[22.4 13.6] ; [5.6 3.4],0
r4,1,0.332961,0.937347,[14 23] ; [5 4],[15.2826087 21.7173913] ; [3.7173913 5.2826087],0
p8,1,0.370028,0.803571,[ 7 29] ; [3 6],[ 8. 28.] ; [2. 7.],0
a6,1,0.408084,0.684376,[19 18] ; [6 3],[20.10869565 16.89130435] ; [4.89130435 4.10869565],0
a4,1,0.453255,0.5625,[15 21] ; [5 4],[16. 20.] ; [4. 5.],0
b1,1,0.493629,0.468607,[20 17] ; [6 3],[20.91304348 16.08695652] ; [5.08695652 3.91304348],0
b4,1,0.580941,0.304716,[28  9] ; [6 3],[27.34782609  9.65217391] ; [6.65217391 2.34782609],0
a7,1,0.603821,0.269271,[24 13] ; [5 4],[23.32608696 13.67391304] ; [5.67391304 3.32608696],0
d2,1,0.758486,0.094538,[22 14] ; [6 3],[22.4 13.6] ; [5.6 3.4],0
a3,1,0.768448,0.086675,[27 10] ; [7 2],[27.34782609  9.65217391] ; [6.65217391 2.34782609],0
p5,1,0.774304,0.082225,[ 3 34] ; [1 8],[ 3.2173913 33.7826087] ; [0.7826087 8.2173913],0
p1,1,0.774304,0.082225,[ 3 34] ; [1 8],[ 3.2173913 33.7826087] ; [0.7826087 8.2173913],0
u1,1,0.774304,0.082225,[ 3 34] ; [1 8],[ 3.2173913 33.7826087] ; [0.7826087 8.2173913],0
u2,1,0.793428,0.068571,[4 6] ; [1 1],[4.16666667 5.83333333] ; [0.83333333 1.16666667],0
r1,1,0.820853,0.051279,[18 19] ; [4 5],[17.69565217 19.30434783] ; [4.30434783 4.69565217],0
d1,1,0.831074,0.045507,[22 15] ; [5 4],[21.7173913 15.2826087] ; [5.2826087 3.7173913],0
s4,1,0.847798,0.036837,[ 5 32] ; [1 8],[ 4.82608696 32.17391304] ; [1.17391304 7.82608696],0
n1,1,0.848936,0.036281,[6 8] ; [1 1],[6.125 7.875] ; [0.875 1.125],0
a8,1,0.882812,0.021728,[ 7 28] ; [2 7],[ 7.15909091 27.84090909] ; [1.84090909 7.15909091],0
p11,1,0.948019,0.00425,[21 16] ; [5 4],[20.91304348 16.08695652] ; [5.08695652 3.91304348],0
r2,1,0.955491,0.003115,[23 11] ; [6 3],[22.93023256 11.06976744] ; [6.06976744 2.93023256],0
