Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,26.985255,[23 69] ; [24  7],[35.15447154 56.84552846] ; [11.84552846 19.15447154],1
s3,1,0.000595,11.792024,[30 62] ; [21 10],[38.14634146 53.85365854] ; [12.85365854 18.14634146],1
s7,1,0.000611,11.740891,[21 66] ; [17 12],[28.5 58.5] ; [ 9.5 19.5],1
s6,1,0.000882,11.060466,[39 52] ; [24  7],[46.99180328 44.00819672] ; [16.00819672 14.99180328],1
p5,1,0.001902,9.641368,[ 4 86] ; [ 7 23],[ 8.25 81.75] ; [ 2.75 27.25],0
p10,1,0.002085,9.473285,[62 28] ; [29  1],[68.25 21.75] ; [22.75  7.25],0
s8,1,0.004964,7.892415,[18 74] ; [14 17],[23.93495935 68.06504065] ; [ 8.06504065 22.93495935],0
p6,1,0.0085,6.924909,[21 69] ; [15 16],[26.7768595 63.2231405] ; [ 9.2231405 21.7768595],0
b4,1,0.02128,5.303703,[53 39] ; [25  6],[58.34146341 33.65853659] ; [19.65853659 11.34146341],0
p9,1,0.027369,4.867368,[67 23] ; [28  2],[71.25 18.75] ; [23.75  6.25],0
p4,1,0.053615,3.724659,[38 54] ; [19 12],[42.63414634 49.36585366] ; [14.36585366 16.63414634],0
d3,1,0.065094,3.402596,[57 34] ; [25  6],[61.16393443 29.83606557] ; [20.83606557 10.16393443],0
v1,1,0.06656,3.365892,[33 55] ; [17 13],[37.28813559 50.71186441] ; [12.71186441 17.28813559],0
u3,1,0.075863,3.151369,[13 22] ; [8 4],[15.63829787 19.36170213] ; [5.36170213 6.63829787],0
n3,1,0.104277,2.638879,[17  6] ; [5 6],[14.88235294  8.11764706] ; [7.11764706 3.88235294],0
d4,1,0.105477,2.620708,[67 25] ; [27  4],[70.30894309 21.69105691] ; [23.69105691  7.30894309],0
p2,1,0.115049,2.483458,[63 29] ; [25  5],[66.36065574 25.63934426] ; [21.63934426  8.36065574],0
v4,1,0.121299,2.400464,[75 17] ; [28  2],[77.67213115 14.32786885] ; [25.32786885  4.67213115],0
r4,1,0.122995,2.378765,[54 38] ; [23  8],[57.59349593 34.40650407] ; [19.40650407 11.59349593],0
b5,1,0.12396,2.366559,[67 25] ; [18 13],[63.57723577 28.42276423] ; [21.42276423  9.57723577],0
a5,1,0.130899,2.281806,[48 44] ; [21 10],[51.6097561 40.3902439] ; [17.3902439 13.6097561],0
s4,1,0.183356,1.770213,[14 78] ; [ 8 23],[16.45528455 75.54471545] ; [ 5.54471545 25.45528455],0
u2,1,0.21022,1.56991,[16 19] ; [8 4],[17.87234043 17.12765957] ; [6.12765957 5.87234043],0
v2,1,0.231985,1.42865,[33 59] ; [14 15],[35.73553719 56.26446281] ; [11.26446281 17.73553719],0
a1,1,0.260855,1.264212,[ 6 86] ; [ 4 27],[ 7.4796748 84.5203252] ; [ 2.5203252 28.4796748],0
d1,1,0.267824,1.227859,[37 55] ; [16 15],[39.64227642 52.35772358] ; [13.35772358 17.64227642],0
n6,1,0.295646,1.09373,[68 23] ; [26  5],[70.1147541 20.8852459] ; [23.8852459  7.1147541],0
b2,1,0.325939,0.964965,[20 35] ; [8 8],[21.69014085 33.30985915] ; [6.30985915 9.69014085],0
b3,1,0.325939,0.964965,[20 35] ; [8 8],[21.69014085 33.30985915] ; [6.30985915 9.69014085],0
r2,1,0.33632,0.924409,[70 19] ; [26  4],[71.79831933 17.20168067] ; [24.20168067  5.79831933],0
d2,1,0.356177,0.851329,[32 60] ; [ 8 23],[29.91869919 62.08130081] ; [10.08130081 20.91869919],0
u1,1,0.407413,0.686339,[ 5 87] ; [ 3 28],[ 5.98373984 86.01626016] ; [ 2.01626016 28.98373984],0
u4,1,0.415456,0.663132,[ 1 91] ; [ 1 30],[ 1.49593496 90.50406504] ; [ 0.50406504 30.49593496],0
p7,1,0.42879,0.626098,[46 43] ; [13 17],[44.12605042 44.87394958] ; [14.87394958 15.12605042],0
p3,1,0.452398,0.564636,[37 54] ; [15 16],[38.78688525 52.21311475] ; [13.21311475 17.78688525],0
d5,1,0.521923,0.410092,[69 23] ; [25  6],[70.30894309 21.69105691] ; [23.69105691  7.30894309],0
p11,1,0.53702,0.381091,[66 26] ; [24  7],[67.31707317 24.68292683] ; [22.68292683  8.31707317],0
b1,1,0.612624,0.256371,[31 61] ; [12 19],[32.16260163 59.83739837] ; [10.83739837 20.16260163],0
a2,1,0.62037,0.245348,[12 80] ; [ 3 28],[11.2195122 80.7804878] ; [ 3.7804878 27.2195122],0
