Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,118.180222,[319  51] ; [59 91],[268.96153846 101.03846154] ; [109.03846154  40.96153846],1
u1,1,0.012816,6.1943,[ 67 304] ; [ 14 136],[ 57.67946257 313.32053743] ; [ 23.32053743 126.67946257],0
n1,1,0.024896,5.031082,[35 44] ; [ 9 30],[29.45762712 49.54237288] ; [14.54237288 24.45762712],0
v4,1,0.03242,4.576166,[363   7] ; [141   8],[359.30635838  10.69364162] ; [144.69364162   4.30635838],0
p7,1,0.034802,4.454866,[201 163] ; [67 82],[190.15984405 173.84015595] ; [77.84015595 71.15984405],0
a3,1,0.052705,3.753241,[264 106] ; [94 56],[254.73076923 115.26923077] ; [103.26923077  46.73076923],0
b1,1,0.053755,3.720279,[142 229] ; [ 44 106],[132.44913628 238.55086372] ; [53.55086372 96.44913628],0
s8,1,0.055236,3.67495,[151 217] ; [ 48 102],[141.37451737 226.62548263] ; [57.62548263 92.37451737],0
a6,1,0.057299,3.6139,[268 102] ; [96 54],[259. 111.] ; [105.  45.],0
p12,1,0.07071,3.266459,[ 25 346] ; [  4 144],[ 20.73025048 350.26974952] ; [  8.26974952 139.73025048],0
s5,1,0.105573,2.619263,[110 251] ; [ 33 109],[102.63021869 258.36978131] ; [ 40.36978131 101.63021869],0
p8,1,0.113254,2.508217,[164 201] ; [56 94],[155.9223301 209.0776699] ; [64.0776699 85.9223301],0
d1,1,0.137772,2.202668,[212 159] ; [75 75],[204.37044146 166.62955854] ; [82.62955854 67.37044146],0
d5,1,0.151254,2.059561,[304  66] ; [115  35],[298.13461538  71.86538462] ; [120.86538462  29.13461538],0
s2,1,0.181292,1.787,[176 190] ; [62 87],[169.14174757 196.85825243] ; [68.85825243 80.14174757],0
u4,1,0.185128,1.75597,[  9 362] ; [  1 149],[  7.12092131 363.87907869] ; [  2.87907869 147.12092131],0
b2,1,0.18969,1.720025,[ 77 148] ; [21 59],[ 72.29508197 152.70491803] ; [25.70491803 54.29508197],0
b3,1,0.18969,1.720025,[ 77 148] ; [21 59],[ 72.29508197 152.70491803] ; [25.70491803 54.29508197],0
p5,1,0.195432,1.676185,[ 29 338] ; [  7 142],[ 25.60465116 341.39534884] ; [ 10.39534884 138.60465116],0
s4,1,0.266528,1.23453,[ 52 316] ; [ 27 123],[ 56.12355212 311.87644788] ; [ 22.87644788 127.12355212],0
s3,1,0.313095,1.017575,[204 161] ; [76 73],[198.83268482 166.16731518] ; [81.16731518 67.83268482],0
v2,1,0.365837,0.817757,[195 156] ; [72 69],[190.48170732 160.51829268] ; [76.51829268 64.48170732],0
p1,1,0.389661,0.74,[ 22 348] ; [  6 142],[ 20. 350.] ; [  8. 140.],0
n2,1,0.400043,0.708197,[66 16] ; [28 10],[64.23333333 17.76666667] ; [29.76666667  8.23333333],0
r2,1,0.441251,0.593028,[361   8] ; [145   5],[359.75722543   9.24277457] ; [146.24277457   3.75722543],0
b4,1,0.443597,0.58696,[209 162] ; [90 60],[212.91554702 158.08445298] ; [86.08445298 63.91554702],0
s1,1,0.46052,0.544631,[ 10 353] ; [  6 144],[ 11.32163743 351.67836257] ; [  4.67836257 145.32163743],0
u3,1,0.469796,0.522456,[59 48] ; [33 21],[61.14285714 45.85714286] ; [30.85714286 23.14285714],0
r3,1,0.535305,0.384311,[363   8] ; [148   2],[363.87907869   7.12092131] ; [147.12092131   2.87907869],0
a7,1,0.549241,0.358678,[270 101] ; [113  37],[272.73128599  98.26871401] ; [110.26871401  39.73128599],0
a1,1,0.561931,0.336372,[  9 362] ; [  5 145],[  9.96928983 361.03071017] ; [  4.03071017 145.96928983],0
d3,1,0.57107,0.320896,[242 128] ; [102  48],[244.76923077 125.23076923] ; [99.23076923 50.76923077],0
b5,1,0.589919,0.29047,[232 139] ; [90 60],[229.29366603 141.70633397] ; [92.70633397 57.29366603],0
d4,1,0.618625,0.247805,[293  76] ; [122  28],[295.05780347  73.94219653] ; [119.94219653  30.05780347],0
r1,1,0.825472,0.048626,[314  54] ; [126  23],[313.19148936  54.80851064] ; [126.80851064  22.19148936],0
n3,1,0.978247,0.000743,[62 19] ; [29  9],[61.94117647 19.05882353] ; [29.05882353  8.94117647],0
u2,1,0.989931,0.000159,[59 47] ; [30 24],[58.9625 47.0375] ; [30.0375 23.9625],0
