Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,68.364645,[172 258] ; [184  69],[224.12884334 205.87115666] ; [131.87115666 121.12884334],1
s6,1,0.0,62.622352,[258 171] ; [222  28],[303.26951399 125.73048601] ; [176.73048601  73.26951399],1
p5,1,0.0,40.253025,[ 26 404] ; [ 57 197],[ 52.17836257 377.82163743] ; [ 30.82163743 223.17836257],1
s7,1,0.0,35.220621,[177 239] ; [161  81],[213.6899696 202.3100304] ; [124.3100304 117.6899696],1
s4,1,1e-06,25.026122,[ 47 382] ; [ 64 185],[ 70.23451327 358.76548673] ; [ 40.76548673 208.23451327],1
s3,1,1e-06,24.417631,[211 217] ; [172  78],[241.77581121 186.22418879] ; [141.22418879 108.77581121],1
s8,1,2e-06,23.060848,[170 262] ; [147 105],[200.21052632 231.78947368] ; [116.78947368 135.21052632],1
p6,1,5.3e-05,16.353599,[141 287] ; [122 129],[165.77908689 262.22091311] ; [ 97.22091311 153.77908689],1
a5,1,0.000555,11.921056,[305 128] ; [209  45],[323.96215429 109.03784571] ; [190.03784571  63.96215429],1
p10,1,0.000642,11.650269,[345  83] ; [228  24],[360.65294118  67.34705882] ; [212.34705882  39.65294118],1
p7,1,0.000763,11.330302,[267 159] ; [186  61],[286.74294205 139.25705795] ; [166.25705795  80.74294205],1
p4,1,0.001991,9.557824,[248 183] ; [175  77],[266.92972182 164.07027818] ; [156.07027818  95.92972182],0
p3,1,0.002748,8.967726,[204 228] ; [150 104],[222.9271137 209.0728863] ; [131.0728863 122.9271137],0
p12,1,0.0028,8.933353,[ 26 404] ; [ 32 221],[ 36.51537335 393.48462665] ; [ 21.48462665 231.51537335],0
p1,1,0.004092,8.242701,[ 27 404] ; [ 32 221],[ 37.17690058 393.82309942] ; [ 21.82309942 231.17690058],0
a3,1,0.00484,7.938326,[296 135] ; [199  54],[311.90789474 119.09210526] ; [183.09210526  69.90789474],0
p8,1,0.005516,7.701916,[215 210] ; [154  96],[232.33333333 192.66666667] ; [136.66666667 113.33333333],0
b5,1,0.005566,7.68581,[275 158] ; [134 120],[257.78311499 175.21688501] ; [151.21688501 102.78311499],0
p9,1,0.005644,7.660492,[360  68] ; [228  21],[371.73412112  56.26587888] ; [216.26587888  32.73412112],0
a4,1,0.006462,7.416654,[179 251] ; [133 121],[196.14035088 233.85964912] ; [115.85964912 138.14035088],0
u1,1,0.011466,6.391643,[ 70 363] ; [ 61 193],[ 82.56622999 350.43377001] ; [ 48.43377001 205.56622999],0
d4,1,0.015794,5.825635,[345  88] ; [220  33],[356.62536443  76.37463557] ; [208.37463557  44.62536443],0
a2,1,0.034561,4.466746,[ 95 338] ; [ 74 180],[106.51673945 326.48326055] ; [ 62.48326055 191.51673945],0
v3,1,0.038372,4.288441,[162 255] ; [118 133],[174.79041916 242.20958084] ; [105.20958084 145.79041916],0
d1,1,0.042297,4.123263,[249 184] ; [166  88],[261.56477438 171.43522562] ; [153.43522562 100.56477438],0
v1,1,0.047992,3.910263,[220 201] ; [152 101],[232.3620178 188.6379822] ; [139.6379822 113.3620178],0
n1,1,0.049674,3.852442,[28 59] ; [25 26],[33.41304348 53.58695652] ; [19.58695652 31.41304348],0
s1,1,0.050487,3.825198,[  9 419] ; [ 12 238],[ 13.25663717 414.74336283] ; [  7.74336283 242.25663717],0
r3,1,0.060589,3.521201,[427   6] ; [244   9],[423.53206997   9.46793003] ; [247.46793003   5.53206997],0
a7,1,0.072889,3.216723,[332  99] ; [180  74],[322.14890511 108.85109489] ; [189.85109489  64.14890511],0
a1,1,0.083976,2.98622,[ 15 418] ; [ 16 238],[ 19.53857351 413.46142649] ; [ 11.46142649 242.53857351],0
n5,1,0.096275,2.766186,[339  92] ; [213  41],[347.31678832  83.68321168] ; [204.68321168  49.31678832],0
n2,1,0.098304,2.732847,[61 26] ; [43  9],[65.09352518 21.90647482] ; [38.90647482 13.09352518],0
a6,1,0.102752,2.662299,[305 128] ; [163  90],[295.39941691 137.60058309] ; [172.60058309  80.39941691],0
d2,1,0.105169,2.625352,[205 228] ; [136 117],[215.23760933 217.76239067] ; [125.76239067 127.23760933],0
d5,1,0.206153,1.598239,[347  85] ; [213  40],[353.16788321  78.83211679] ; [206.83211679  46.16788321],0
v4,1,0.223501,1.481748,[422  11] ; [251   3],[424.17612809   8.82387191] ; [248.82387191   5.17612809],0
r1,1,0.258919,1.274526,[361  70] ; [220  33],[366.09795322  64.90204678] ; [214.90204678  38.09795322],0
u2,1,0.270439,1.214521,[75 61] ; [25 29],[71.57894737 64.42105263] ; [28.42105263 25.57894737],0
b2,1,0.279203,1.170963,[ 99 164] ; [65 86],[104.18357488 158.81642512] ; [59.81642512 91.18357488],0
b3,1,0.279203,1.170963,[ 99 164] ; [65 86],[104.18357488 158.81642512] ; [59.81642512 91.18357488],0
u3,1,0.349774,0.874278,[74 62] ; [34 21],[76.90052356 59.09947644] ; [31.09947644 23.90052356],0
n4,1,0.353868,0.85954,[348  84] ; [211  42],[352.53722628  79.46277372] ; [206.46277372  46.53722628],0
b4,1,0.388905,0.742364,[248 185] ; [154 100],[253.37117904 179.62882096] ; [148.62882096 105.37117904],0
p2,1,0.423177,0.641475,[360  71] ; [218  36],[363.67591241  67.32408759] ; [214.32408759  39.67591241],0
v2,1,0.425786,0.634291,[234 183] ; [147 101],[238.91278195 178.08721805] ; [142.08721805 105.91278195],0
b1,1,0.429148,0.625129,[149 284] ; [ 95 159],[153.7874818 279.2125182] ; [ 90.2125182 163.7874818],0
d3,1,0.500109,0.454704,[299 133] ; [182  72],[302.90379009 129.09620991] ; [178.09620991  75.90379009],0
u4,1,0.513171,0.427595,[ 12 421] ; [  5 249],[ 10.7147016 422.2852984] ; [  6.2852984 247.7147016],0
n3,1,0.557051,0.344836,[63 24] ; [40 12],[64.4676259 22.5323741] ; [38.5323741 13.4676259],0
r2,1,0.657483,0.196596,[421   8] ; [248   6],[420.20644217   8.79355783] ; [248.79355783   5.20644217],0
p11,1,0.714677,0.13365,[356  77] ; [206  48],[354.2154294  78.7845706] ; [207.7845706  46.2154294],0
a8,1,0.765442,0.089008,[ 58 336] ; [ 32 199],[ 56.736 337.264] ; [ 33.264 197.736],0
