Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.036418,4.377428,[66 28] ; [24 22],[60.42857143 33.57142857] ; [29.57142857 16.42857143],0
s5,1,0.036516,4.372834,[29 62] ; [ 7 39],[23.91240876 67.08759124] ; [12.08759124 33.91240876],0
d1,1,0.058546,3.578112,[47 48] ; [15 31],[41.77304965 53.22695035] ; [20.22695035 25.77304965],0
p11,1,0.078333,3.099159,[47 48] ; [30 16],[51.87943262 43.12056738] ; [25.12056738 20.87943262],0
d4,1,0.085757,2.952275,[76 19] ; [30 15],[71.92857143 23.07142857] ; [34.07142857 10.92857143],0
n6,1,0.105431,2.621401,[57 38] ; [34 12],[61.31205674 33.68794326] ; [29.68794326 16.31205674],0
v1,1,0.126714,2.332304,[32 61] ; [22 24],[36.1294964 56.8705036] ; [17.8705036 28.1294964],0
d3,1,0.152575,2.046317,[60 34] ; [23 22],[56.1294964 37.8705036] ; [26.8705036 18.1294964],0
n1,1,0.169083,1.891051,[13 32] ; [ 3 19],[10.74626866 34.25373134] ; [ 5.25373134 16.74626866],0
v2,1,0.192955,1.694907,[40 47] ; [15 29],[36.52671756 50.47328244] ; [18.47328244 25.52671756],0
p4,1,0.193422,1.691358,[33 62] ; [11 35],[29.64539007 65.35460993] ; [14.35460993 31.64539007],0
p9,1,0.205829,1.600526,[59 32] ; [34 11],[62.22794118 28.77205882] ; [30.77205882 14.22794118],0
r1,1,0.225305,1.470259,[63 31] ; [26 20],[59.75714286 34.24285714] ; [29.24285714 16.75714286],0
u3,1,0.242238,1.367523,[25 11] ; [9 8],[23.09433962 12.90566038] ; [10.90566038  6.09433962],0
n3,1,0.254099,1.300625,[31 13] ; [13 10],[28.89552239 15.10447761] ; [15.10447761  7.89552239],0
u2,1,0.279709,1.168503,[20 15] ; [ 7 10],[18.17307692 16.82692308] ; [8.82692308 8.17307692],0
r3,1,0.31338,1.016378,[86  9] ; [39  7],[84.21985816 10.78014184] ; [40.78014184  5.21985816],0
p10,1,0.326766,0.961672,[52 40] ; [30 16],[54.66666667 37.33333333] ; [27.33333333 18.66666667],0
