Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,37.379417,[127  25] ; [19 30],[110.4079602  41.5920398] ; [35.5920398 13.4079602],1
p10,1,1.5e-05,18.786391,[132  19] ; [29 20],[121.555  29.445] ; [39.445  9.555],1
n6,1,4.1e-05,16.821233,[135  17] ; [31 18],[125.53233831  26.46766169] ; [40.46766169  8.53233831],1
p9,1,0.000128,14.667346,[134  19] ; [31 18],[124.97524752  28.02475248] ; [40.02475248  8.97524752],1
s7,1,0.000968,10.888631,[80 61] ; [14 34],[70.12698413 70.87301587] ; [23.87301587 24.12698413],1
p2,1,0.009053,6.812384,[137  15] ; [37 12],[131.58208955  20.41791045] ; [42.41791045  6.58208955],0
p11,1,0.01036,6.571955,[124  29] ; [31 18],[117.4009901  35.5990099] ; [37.5990099 11.4009901],0
v2,1,0.0188,5.519981,[80 69] ; [16 31],[72.97959184 76.02040816] ; [23.02040816 23.97959184],0
s6,1,0.019362,5.468549,[105  44] ; [25 23],[98.3248731 50.6751269] ; [31.6751269 16.3248731],0
r4,1,0.029258,4.752377,[135  18] ; [37 12],[130.27722772  22.72277228] ; [41.72277228  7.27722772],0
p5,1,0.029964,4.711383,[ 29 122] ; [ 3 46],[ 24.16 126.84] ; [ 7.84 41.16],0
s8,1,0.031554,4.62256,[67 86] ; [13 36],[60.59405941 92.40594059] ; [19.40594059 29.59405941],0
b3,1,0.043558,4.073606,[35 56] ; [ 5 23],[30.58823529 60.41176471] ; [ 9.41176471 18.58823529],0
b2,1,0.043558,4.073606,[35 56] ; [ 5 23],[30.58823529 60.41176471] ; [ 9.41176471 18.58823529],0
r2,1,0.051882,3.779576,[137  15] ; [39 10],[133.09452736  18.90547264] ; [42.90547264  6.09452736],0
p6,1,0.057098,3.619721,[70 82] ; [15 34],[64.27860697 87.72139303] ; [20.72139303 28.27860697],0
d3,1,0.061267,3.502745,[61 92] ; [27 22],[66.65346535 86.34653465] ; [21.34653465 27.65346535],0
d5,1,0.08769,2.916273,[96 57] ; [24 25],[90.89108911 62.10891089] ; [29.10891089 19.89108911],0
v1,1,0.099872,2.707586,[81 68] ; [20 29],[76.00505051 72.99494949] ; [24.99494949 24.00505051],0
r3,1,0.139308,2.185585,[144   9] ; [43  6],[141.63861386  11.36138614] ; [45.36138614  3.63861386],0
r1,1,0.219854,1.505326,[113  39] ; [32 17],[109.65174129  42.34825871] ; [35.34825871 13.65174129],0
v3,1,0.236251,1.402826,[56 95] ; [13 34],[52.62121212 98.37878788] ; [16.37878788 30.62121212],0
a1,1,0.242613,1.365346,[  4 149] ; [ 3 46],[  5.3019802 147.6980198] ; [ 1.6980198 47.3019802],0
d2,1,0.251155,1.316866,[ 26 127] ; [ 5 44],[ 23.48019802 129.51980198] ; [ 7.51980198 41.48019802],0
p7,1,0.261361,1.261532,[114  37] ; [33 16],[110.985  40.015] ; [36.015 12.985],0
a4,1,0.291281,1.113692,[ 46 106] ; [11 38],[ 43.10447761 108.89552239] ; [13.89552239 35.10447761],0
p8,1,0.304373,1.054936,[95 55] ; [27 22],[91.95979899 58.04020101] ; [30.04020101 18.95979899],0
b5,1,0.3839,0.758177,[86 67] ; [31 18],[88.61881188 64.38118812] ; [28.38118812 20.61881188],0
p3,1,0.384902,0.754987,[98 55] ; [28 21],[95.43564356 57.56435644] ; [30.56435644 18.43564356],0
s1,1,0.388177,0.744646,[  5 145] ; [ 3 46],[  6.03015075 143.96984925] ; [ 1.96984925 47.03015075],0
b4,1,0.39197,0.732822,[83 70] ; [30 19],[85.58910891 67.41089109] ; [27.41089109 21.58910891],0
v4,1,0.40106,0.705147,[142  10] ; [44  5],[140.65671642  11.34328358] ; [45.34328358  3.65671642],0
u3,1,0.4092,0.681125,[33 31] ; [13  8],[34.63529412 29.36470588] ; [11.36470588  9.63529412],0
n2,1,0.529183,0.39596,[25  7] ; [9 4],[24.17777778  7.82222222] ; [9.82222222 3.17777778],0
a3,1,0.52966,0.395043,[89 64] ; [26 23],[87.1039604 65.8960396] ; [27.8960396 21.1039604],0
s4,1,0.534209,0.38638,[ 24 127] ; [ 6 43],[ 22.65 128.35] ; [ 7.35 41.65],0
s5,1,0.534832,0.385203,[ 46 103] ; [12 34],[ 44.31794872 104.68205128] ; [13.68205128 32.31794872],0
u2,1,0.611465,0.258047,[36 28] ; [11 11],[34.97674419 29.02325581] ; [12.02325581  9.97674419],0
p1,1,0.636256,0.223672,[ 15 137] ; [ 6 43],[ 15.88059701 136.11940299] ; [ 5.11940299 43.88059701],0
s2,1,0.650484,0.205291,[69 83] ; [20 28],[67.64 84.36] ; [21.36 26.64],0
d4,1,0.655766,0.198707,[85 68] ; [29 20],[86.34653465 66.65346535] ; [27.65346535 21.34653465],0
s3,1,0.690735,0.15829,[81 71] ; [24 24],[79.8 72.2] ; [25.2 22.8],0
p12,1,0.704794,0.143533,[ 10 142] ; [ 4 45],[ 10.58706468 141.41293532] ; [ 3.41293532 45.58706468],0
n1,1,0.741078,0.109181,[16 15] ; [6 7],[15.5 15.5] ; [6.5 6.5],0
a7,1,0.747062,0.104017,[100  52] ; [31 18],[99.06467662 52.93532338] ; [31.93532338 17.06467662],0
b1,1,0.766443,0.088227,[65 88] ; [22 27],[65.8960396 87.1039604] ; [21.1039604 27.8960396],0
a6,1,0.778389,0.079196,[94 59] ; [29 20],[93.16336634 59.83663366] ; [29.83663366 19.16336634],0
a2,1,0.797979,0.065518,[ 11 142] ; [ 3 46],[ 10.6039604 142.3960396] ; [ 3.3960396 45.6039604],0
u1,1,0.82206,0.050578,[  4 149] ; [ 1 48],[  3.78712871 149.21287129] ; [ 1.21287129 47.78712871],0
a8,1,0.833049,0.044434,[ 20 120] ; [ 6 40],[ 19.56989247 120.43010753] ; [ 6.43010753 39.56989247],0
a5,1,0.841963,0.039754,[93 60] ; [29 20],[92.40594059 60.59405941] ; [29.59405941 19.40594059],0
n3,1,0.891778,0.018511,[24  8] ; [10  3],[24.17777778  7.82222222] ; [9.82222222 3.17777778],0
