Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.001278,10.374619,[ 4 26] ; [7 4],[ 8.04878049 21.95121951] ; [2.95121951 8.04878049],0
p11,1,0.002264,9.322064,[ 3 27] ; [6 5],[ 6.58536585 23.41463415] ; [2.41463415 8.58536585],0
d5,1,0.01762,5.633506,[18 12] ; [2 9],[14.63414634 15.36585366] ; [5.36585366 5.63414634],0
b5,1,0.01762,5.633506,[12 18] ; [9 2],[15.36585366 14.63414634] ; [5.63414634 5.36585366],0
v4,1,0.024319,5.071732,[10 20] ; [8 3],[13.17073171 16.82926829] ; [4.82926829 6.17073171],0
s2,1,0.046837,3.951222,[ 3 27] ; [4 7],[ 5.12195122 24.87804878] ; [1.87804878 9.12195122],0
s5,1,0.053337,3.733333,[ 2 28] ; [3 7],[ 3.75 26.25] ; [1.25 8.75],0
s7,1,0.072998,3.214286,[ 3 25] ; [3 5],[ 4.66666667 23.33333333] ; [1.33333333 6.66666667],0
p9,1,0.076763,3.132147,[ 4 25] ; [4 6],[ 5.94871795 23.05128205] ; [2.05128205 7.94871795],0
n3,1,0.077598,3.11451,[ 6 11] ; [4 1],[7.72727273 9.27272727] ; [2.27272727 2.72727273],0
s8,1,0.08311,3.003003,[ 1 29] ; [2 8],[ 2.25 27.75] ; [0.75 9.25],0
d1,1,0.085534,2.95647,[11 19] ; [ 1 10],[ 8.7804878 21.2195122] ; [3.2195122 7.7804878],0
d4,1,0.09525,2.783326,[17 13] ; [3 8],[14.63414634 15.36585366] ; [5.36585366 5.63414634],0
p3,1,0.099205,2.718274,[ 4 26] ; [4 7],[ 5.85365854 24.14634146] ; [2.14634146 8.85365854],0
p4,1,0.099205,2.718274,[ 4 26] ; [4 7],[ 5.85365854 24.14634146] ; [2.14634146 8.85365854],0
s3,1,0.133505,2.251265,[ 6 22] ; [5 6],[ 7.8974359 20.1025641] ; [3.1025641 7.8974359],0
s4,1,0.176998,1.822654,[ 5 25] ; [4 7],[ 6.58536585 23.41463415] ; [2.41463415 8.58536585],0
v3,1,0.228332,1.451221,[ 8 22] ; [ 1 10],[ 6.58536585 23.41463415] ; [2.41463415 8.58536585],0
a6,1,0.249177,1.327915,[17 13] ; [4 7],[15.36585366 14.63414634] ; [5.63414634 5.36585366],0
v2,1,0.293257,1.104609,[ 4 26] ; [3 8],[ 5.12195122 24.87804878] ; [1.87804878 9.12195122],0
d2,1,0.311564,1.024033,[13 16] ; [3 8],[11.6 17.4] ; [4.4 6.6],0
a4,1,0.368005,0.81039,[12 16] ; [3 8],[10.76923077 17.23076923] ; [4.23076923 6.76923077],0
n2,1,0.399557,0.709658,[ 7 11] ; [3 2],[ 7.82608696 10.17391304] ; [2.17391304 2.82608696],0
n5,1,0.404086,0.696134,[23  7] ; [7 4],[21.95121951  8.04878049] ; [8.04878049 2.95121951],0
u1,1,0.448271,0.575019,[ 1 29] ; [ 1 10],[ 1.46341463 28.53658537] ; [ 0.53658537 10.46341463],0
p5,1,0.464694,0.534565,[ 1 28] ; [ 1 10],[ 1.45 27.55] ; [ 0.55 10.45],0
b1,1,0.475263,0.509713,[20 10] ; [6 5],[19.02439024 10.97560976] ; [6.97560976 4.02439024],0
r4,1,0.478105,0.503182,[ 3 27] ; [2 9],[ 3.65853659 26.34146341] ; [1.34146341 9.65853659],0
s6,1,0.511936,0.430108,[ 6 24] ; [3 7],[ 6.75 23.25] ; [2.25 7.75],0
a5,1,0.523543,0.406909,[17 13] ; [5 6],[16.09756098 13.90243902] ; [5.90243902 5.09756098],0
u2,1,0.536268,0.3825,[3 9] ; [2 3],[3.52941176 8.47058824] ; [1.47058824 3.52941176],0
a7,1,0.555863,0.346918,[14 16] ; [4 7],[13.17073171 16.82926829] ; [4.82926829 6.17073171],0
a3,1,0.573683,0.316558,[18 10] ; [6 5],[17.23076923 10.76923077] ; [6.76923077 4.23076923],0
r2,1,0.635454,0.224737,[17 12] ; [5 5],[16.35897436 12.64102564] ; [5.64102564 4.35897436],0
n1,1,0.692103,0.156818,[9 9] ; [2 3],[8.60869565 9.39130435] ; [2.39130435 2.60869565],0
n4,1,0.698035,0.150524,[21  9] ; [7 4],[20.48780488  9.51219512] ; [7.51219512 3.48780488],0
r1,1,0.711755,0.13653,[10 20] ; [3 8],[ 9.51219512 20.48780488] ; [3.48780488 7.51219512],0
a2,1,0.713013,0.135286,[ 4 26] ; [ 1 10],[ 3.65853659 26.34146341] ; [1.34146341 9.65853659],0
b4,1,0.796415,0.066558,[15 15] ; [6 5],[15.36585366 14.63414634] ; [5.63414634 5.36585366],0
n6,1,0.815914,0.054198,[12 17] ; [5 6],[12.325 16.675] ; [4.675 6.325],0
d3,1,0.832506,0.044727,[12 18] ; [4 7],[11.70731707 18.29268293] ; [4.29268293 6.70731707],0
b2,1,0.886731,0.02029,[10 13] ; [2 3],[ 9.85714286 13.14285714] ; [2.14285714 2.85714286],0
b3,1,0.886731,0.02029,[10 13] ; [2 3],[ 9.85714286 13.14285714] ; [2.14285714 2.85714286],0
v1,1,0.896438,0.016942,[ 6 24] ; [2 9],[ 5.85365854 24.14634146] ; [2.14634146 8.85365854],0
p8,1,0.975275,0.000961,[ 3 26] ; [1 9],[ 2.97435897 26.02564103] ; [1.02564103 8.97435897],0
