Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.947562,[ 6 25] ; [85 34],[18.80666667 12.19333333] ; [72.19333333 46.80666667],1
a2,1,0.285835,1.139136,[ 2 29] ; [ 16 103],[ 3.72 27.28] ; [ 14.28 104.72],0
s5,1,0.320541,0.986737,[ 7 24] ; [35 75],[ 9.23404255 21.76595745] ; [32.76595745 77.23404255],0
s2,1,0.36052,0.83608,[12 19] ; [57 62],[14.26 16.74] ; [54.74 64.26],0
d3,1,0.36858,0.808445,[19 12] ; [83 36],[21.08  9.92] ; [80.92 38.08],0
n2,1,0.37493,0.787258,[7 4] ; [30  9],[8.14 2.86] ; [28.86 10.14],0
u1,1,0.388535,0.743523,[ 1 30] ; [  9 110],[ 2.06666667 28.93333333] ; [  7.93333333 111.06666667],0
a8,1,0.420206,0.649738,[ 3 26] ; [  7 108],[ 2.01388889 26.98611111] ; [  7.98611111 107.01388889],0
a1,1,0.443007,0.58848,[ 4 27] ; [ 10 109],[ 2.89333333 28.10666667] ; [ 11.10666667 107.89333333],0
b1,1,0.469685,0.522718,[15 16] ; [49 70],[13.22666667 17.77333333] ; [50.77333333 68.22666667],0
a7,1,0.494315,0.46712,[18 13] ; [77 42],[19.63333333 11.36666667] ; [75.36666667 43.63333333],0
p1,1,0.545219,0.365953,[ 4 27] ; [ 11 108],[ 3.1 27.9] ; [ 11.9 107.1],0
a6,1,0.559717,0.340194,[19 12] ; [66 53],[17.56666667 13.43333333] ; [67.43333333 51.56666667],0
b2,1,0.597184,0.279264,[ 7 15] ; [27 44],[ 8.04301075 13.95698925] ; [25.95698925 45.04301075],0
b3,1,0.597184,0.279264,[ 7 15] ; [27 44],[ 8.04301075 13.95698925] ; [25.95698925 45.04301075],0
p4,1,0.602065,0.271892,[17 14] ; [58 59],[15.70945946 15.29054054] ; [59.29054054 57.70945946],0
v2,1,0.618549,0.247912,[13 18] ; [54 61],[14.2260274 16.7739726] ; [52.7739726 62.2260274],0
u2,1,0.640032,0.2187,[8 5] ; [20 17],[7.28 5.72] ; [20.72 16.28],0
s6,1,0.641089,0.217321,[17 14] ; [69 47],[18.13605442 12.86394558] ; [67.86394558 48.13605442],0
n3,1,0.675859,0.174825,[6 5] ; [24 15],[6.6 4.4] ; [23.4 15.6],0
v1,1,0.714986,0.133347,[13 18] ; [52 62],[13.89655172 17.10344828] ; [51.10344828 62.89655172],0
p5,1,0.768778,0.086421,[ 4 27] ; [ 13 105],[ 3.53691275 27.46308725] ; [ 13.46308725 104.53691275],0
s4,1,0.839511,0.041014,[ 6 25] ; [25 94],[ 6.40666667 24.59333333] ; [24.59333333 94.40666667],0
n1,1,0.852108,0.034756,[4 7] ; [15 23],[4.26530612 6.73469388] ; [14.73469388 23.26530612],0
s1,1,0.964004,0.002037,[ 1 30] ; [  4 114],[ 1.04026846 29.95973154] ; [  3.95973154 114.04026846],0
