Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,164.823354,[ 51 206] ; [230  81],[127.14260563 129.85739437] ; [153.85739437 157.14260563],1
s2,1,0.0,123.818795,[ 74 179] ; [238  75],[139.46289753 113.53710247] ; [172.53710247 140.46289753],1
s3,1,0.0,90.727277,[ 96 157] ; [241  70],[151.17198582 101.82801418] ; [185.82801418 125.17198582],1
s6,1,0.0,74.486779,[133 117] ; [266  42],[178.76344086  71.23655914] ; [220.23655914  87.76344086],1
s5,1,0.0,37.462597,[ 56 192] ; [144 157],[ 90.34608379 157.65391621] ; [109.65391621 191.34608379],1
a3,1,0.0,32.96247,[162  94] ; [263  49],[191.54929577  64.45070423] ; [233.45070423  78.54929577],1
p4,1,4e-05,16.850293,[145 111] ; [228  84],[168.11267606  87.88732394] ; [204.88732394 107.11267606],1
p6,1,4.9e-05,16.498627,[ 82 171] ; [154 158],[105.67787611 147.32212389] ; [130.32212389 181.67787611],1
p3,1,8.1e-05,15.531116,[115 140] ; [193 120],[138.27464789 116.72535211] ; [169.72535211 143.27464789],1
v3,1,0.000253,13.389517,[ 84 160] ; [152 152],[105.08029197 138.91970803] ; [130.91970803 173.08029197],1
p5,1,0.000518,12.05006,[ 23 233] ; [ 60 250],[ 37.54063604 218.45936396] ; [ 45.45936396 264.54063604],1
u1,1,0.000948,10.926955,[ 36 221] ; [ 79 235],[ 51.76007005 205.23992995] ; [ 63.23992995 250.76007005],1
n6,1,0.001274,10.380175,[221  35] ; [294  18],[232.11267606  23.88732394] ; [282.88732394  29.11267606],0
p7,1,0.002228,9.351613,[153 100] ; [221  83],[169.87791741  83.12208259] ; [204.12208259  99.87791741],0
r1,1,0.002567,9.092431,[190  65] ; [265  48],[204.2693662  50.7306338] ; [250.7306338  62.2693662],0
d2,1,0.002674,9.017318,[112 144] ; [176 136],[129.8028169 126.1971831] ; [158.1971831 153.8028169],0
p12,1,0.003952,8.305836,[ 15 240] ; [ 41 271],[ 25.18518519 229.81481481] ; [ 30.81481481 281.18518519],0
n4,1,0.004628,8.019367,[217  40] ; [288  25],[227.69298246  29.30701754] ; [277.30701754  35.69298246],0
a5,1,0.004899,7.916213,[183  74] ; [255  59],[197.13835377  59.86164623] ; [240.86164623  73.13835377],0
s1,1,0.005488,7.711181,[  2 249] ; [ 15 295],[  7.60606061 243.39393939] ; [  9.39393939 300.60606061],0
v4,1,0.0055,7.707327,[238  18] ; [306   7],[244.75219684  11.24780316] ; [299.24780316  13.75219684],0
