Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000205,13.78182,[48  5] ; [36 24],[39.39823009 13.60176991] ; [44.60176991 15.39823009],1
v3,1,0.003769,8.391724,[19 31] ; [ 8 50],[12.5 37.5] ; [14.5 43.5],0
d1,1,0.004171,8.208028,[31 22] ; [19 41],[23.45132743 29.54867257] ; [26.54867257 33.45132743],0
v1,1,0.023063,5.163761,[31 21] ; [22 36],[25.05454545 26.94545455] ; [27.94545455 30.05454545],0
a3,1,0.02621,4.942144,[39 14] ; [32 28],[33.30088496 19.69911504] ; [37.69911504 22.30088496],0
n3,1,0.033464,4.521896,[12  1] ; [11  8],[9.34375 3.65625] ; [13.65625  5.34375],0
p5,1,0.066119,3.376838,[ 5 48] ; [ 1 59],[ 2.81415929 50.18584071] ; [ 3.18584071 56.81415929],0
s3,1,0.073509,3.202875,[22 30] ; [35 24],[26.7027027 25.2972973] ; [30.2972973 28.7027027],0
s4,1,0.076178,3.144622,[ 7 46] ; [16 44],[10.78761062 42.21238938] ; [12.21238938 47.78761062],0
r1,1,0.092801,2.825099,[42 10] ; [40 20],[38.07142857 13.92857143] ; [43.92857143 16.07142857],0
u2,1,0.098514,2.729443,[12  2] ; [17 11],[9.66666667 4.33333333] ; [19.33333333  8.66666667],0
d3,1,0.111443,2.533638,[39 14] ; [35 24],[35.01785714 17.98214286] ; [38.98214286 20.01785714],0
a5,1,0.113836,2.500149,[36 17] ; [32 28],[31.89380531 21.10619469] ; [36.10619469 23.89380531],0
r3,1,0.115212,2.481231,[49  3] ; [51  9],[46.42857143  5.57142857] ; [53.57142857  6.42857143],0
n5,1,0.155012,2.022222,[26 26] ; [22 38],[22.28571429 29.71428571] ; [25.71428571 34.28571429],0
p10,1,0.157892,1.994302,[37 15] ; [35 25],[33.42857143 18.57142857] ; [38.57142857 21.42857143],0
p4,1,0.159127,1.982501,[30 23] ; [26 34],[26.26548673 26.73451327] ; [29.73451327 30.26548673],0
p9,1,0.167464,1.905497,[40 12] ; [39 21],[36.67857143 15.32142857] ; [42.32142857 17.67857143],0
p8,1,0.181136,1.788281,[26 25] ; [23 37],[22.51351351 28.48648649] ; [26.48648649 33.51351351],0
n1,1,0.218089,1.516901,[5 7] ; [ 4 15],[3.48387097 8.51612903] ; [ 5.51612903 13.48387097],0
a7,1,0.225818,1.467012,[40 13] ; [39 21],[37.05309735 15.94690265] ; [41.94690265 18.05309735],0
a8,1,0.25662,1.286898,[ 2 43] ; [ 6 51],[ 3.52941176 41.47058824] ; [ 4.47058824 52.52941176],0
r2,1,0.291885,1.110907,[46  5] ; [50 10],[44.10810811  6.89189189] ; [51.89189189  8.10810811],0
d4,1,0.325632,0.966189,[43 10] ; [44 16],[40.80530973 12.19469027] ; [46.19469027 13.80530973],0
b2,1,0.350807,0.870536,[ 9 21] ; [ 7 28],[ 7.38461538 22.61538462] ; [ 8.61538462 26.38461538],0
b3,1,0.350807,0.870536,[ 9 21] ; [ 7 28],[ 7.38461538 22.61538462] ; [ 8.61538462 26.38461538],0
v4,1,0.396709,0.718278,[49  3] ; [53  6],[47.78378378  4.21621622] ; [54.21621622  4.78378378],0
s7,1,0.399746,0.709089,[20 30] ; [18 38],[17.9245283 32.0754717] ; [20.0754717 35.9245283],0
r4,1,0.433217,0.614183,[43 10] ; [45 15],[41.27433628 11.72566372] ; [46.72566372 13.27433628],0
p11,1,0.44569,0.581591,[38 15] ; [39 21],[36.11504425 16.88495575] ; [40.88495575 19.11504425],0
p3,1,0.454465,0.559492,[24 29] ; [23 37],[22.04424779 30.95575221] ; [24.95575221 35.04424779],0
n4,1,0.482685,0.492791,[30 23] ; [30 30],[28.14159292 24.85840708] ; [31.85840708 28.14159292],0
p6,1,0.4892,0.478286,[16 35] ; [15 44],[14.37272727 36.62727273] ; [16.62727273 42.37272727],0
s5,1,0.499995,0.454948,[11 40] ; [16 43],[12.51818182 38.48181818] ; [14.48181818 44.51818182],0
p7,1,0.567499,0.326886,[32 20] ; [32 25],[30.53211009 21.46788991] ; [33.46788991 23.53211009],0
u1,1,0.587671,0.293996,[ 5 48] ; [ 4 56],[ 4.22123894 48.77876106] ; [ 4.77876106 55.22123894],0
p1,1,0.590911,0.288924,[ 4 49] ; [ 3 56],[ 3.3125 49.6875] ; [ 3.6875 55.3125],0
n2,1,0.59933,0.276008,[10  3] ; [13  6],[9.34375 3.65625] ; [13.65625  5.34375],0
d2,1,0.625277,0.23852,[20 33] ; [20 40],[18.76106195 34.23893805] ; [21.23893805 38.76106195],0
a1,1,0.633121,0.227852,[ 1 52] ; [ 2 58],[ 1.40707965 51.59292035] ; [ 1.59292035 58.40707965],0
s1,1,0.646319,0.210573,[ 1 50] ; [ 2 57],[ 1.39090909 49.60909091] ; [ 1.60909091 57.39090909],0
b1,1,0.666306,0.185953,[27 26] ; [33 27],[28.14159292 24.85840708] ; [31.85840708 28.14159292],0
s6,1,0.708668,0.139612,[31 22] ; [33 27],[30.01769912 22.98230088] ; [33.98230088 26.01769912],0
a4,1,0.720315,0.128191,[16 37] ; [20 40],[16.88495575 36.11504425] ; [19.11504425 40.88495575],0
s8,1,0.778928,0.078802,[19 34] ; [20 40],[18.2920354 34.7079646] ; [20.7079646 39.2920354],0
a2,1,0.788731,0.071802,[ 8 45] ; [ 8 52],[ 7.50442478 45.49557522] ; [ 8.49557522 51.50442478],0
a6,1,0.86535,0.028753,[37 16] ; [41 19],[36.5840708 16.4159292] ; [41.4159292 18.5840708],0
s2,1,0.892214,0.018361,[20 33] ; [23 36],[20.34821429 32.65178571] ; [22.65178571 36.34821429],0
b5,1,0.924959,0.008871,[34 19] ; [39 21],[34.23893805 18.76106195] ; [38.76106195 21.23893805],0
b4,1,0.994628,4.5e-05,[30 23] ; [34 26],[30.01769912 22.98230088] ; [33.98230088 26.01769912],0
u3,1,1.0,0.0,[9 5] ; [18 10],[9. 5.] ; [18. 10.],0
