Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,2.1e-05,18.082149,[38 41] ; [12 63],[25.64935065 53.35064935] ; [24.35064935 50.64935065],1
p2,1,0.000594,11.795811,[65 15] ; [43 34],[55.03184713 24.96815287] ; [52.96815287 24.03184713],1
r3,1,0.00333,8.616952,[75  4] ; [61 16],[68.87179487 10.12820513] ; [67.12820513  9.87179487],0
r4,1,0.004249,8.17415,[73  7] ; [57 20],[66.24203822 13.75796178] ; [63.75796178 13.24203822],0
n3,1,0.007473,7.155612,[18  3] ; [17 17],[13.36363636  7.63636364] ; [21.63636364 12.36363636],0
p10,1,0.008323,6.962717,[54 25] ; [35 39],[45.95424837 33.04575163] ; [43.04575163 30.95424837],0
p8,1,0.009984,6.637759,[35 44] ; [19 58],[27.34615385 51.65384615] ; [26.65384615 50.34615385],0
p3,1,0.010098,6.617499,[40 40] ; [23 54],[32.10191083 47.89808917] ; [30.89808917 46.10191083],0
a8,1,0.019105,5.491924,[12 59] ; [ 3 64],[ 7.7173913 63.2826087] ; [ 7.2826087 59.7173913],0
r2,1,0.061011,3.509684,[76  3] ; [67  9],[72.88387097  6.11612903] ; [70.11612903  5.88387097],0
a5,1,0.063768,3.436558,[58 22] ; [45 32],[52.48407643 27.51592357] ; [50.51592357 26.48407643],0
p9,1,0.074279,3.18584,[57 22] ; [42 30],[51.79470199 27.20529801] ; [47.20529801 24.79470199],0
b1,1,0.092033,2.838448,[36 44] ; [45 32],[41.27388535 38.72611465] ; [39.72611465 37.27388535],0
a6,1,0.097014,2.753957,[50 30] ; [38 39],[44.84076433 35.15923567] ; [43.15923567 33.84076433],0
p4,1,0.12925,2.30149,[46 33] ; [35 41],[41.28387097 37.71612903] ; [39.71612903 36.28387097],0
v1,1,0.15643,2.008401,[38 41] ; [28 48],[33.63870968 45.36129032] ; [32.36129032 43.63870968],0
d1,1,0.169758,1.885076,[38 42] ; [45 32],[42.29299363 37.70700637] ; [40.70700637 36.29299363],0
b4,1,0.223559,1.481377,[39 41] ; [45 32],[42.80254777 37.19745223] ; [41.19745223 35.80254777],0
p1,1,0.231975,1.428711,[ 5 75] ; [ 9 68],[ 7.13375796 72.86624204] ; [ 6.86624204 70.13375796],0
n4,1,0.247209,1.339006,[59 20] ; [51 26],[55.70512821 23.29487179] ; [54.29487179 22.70512821],0
s1,1,0.27554,1.188956,[ 3 76] ; [ 6 70],[ 4.58709677 74.41290323] ; [ 4.41290323 71.58709677],0
s3,1,0.299668,1.075672,[44 35] ; [36 40],[40.77419355 38.22580645] ; [39.22580645 36.77419355],0
d4,1,0.325673,0.966027,[58 22] ; [61 16],[60.63694268 19.36305732] ; [58.36305732 18.63694268],0
n2,1,0.425556,0.634921,[17  4] ; [25 10],[15.75  5.25] ; [26.25  8.75],0
a3,1,0.427198,0.630429,[53 25] ; [47 29],[50.64935065 27.35064935] ; [49.35064935 26.64935065],0
r1,1,0.44536,0.582434,[58 20] ; [53 24],[55.85806452 22.14193548] ; [55.14193548 21.85806452],0
u1,1,0.464736,0.534465,[13 67] ; [16 61],[14.77707006 65.22292994] ; [14.22292994 62.77707006],0
d5,1,0.489415,0.477813,[60 19] ; [62 15],[61.78205128 17.21794872] ; [60.21794872 16.78205128],0
s6,1,0.489847,0.476863,[53 23] ; [49 27],[51. 25.] ; [51. 25.],0
s5,1,0.492629,0.470779,[28 49] ; [23 51],[26.00662252 50.99337748] ; [24.99337748 49.00662252],0
s7,1,0.516079,0.421722,[35 41] ; [35 33],[36.94444444 39.05555556] ; [33.05555556 34.94444444],0
p5,1,0.525358,0.403362,[ 6 74] ; [ 8 69],[ 7.13375796 72.86624204] ; [ 6.86624204 70.13375796],0
b3,1,0.543073,0.369874,[10 27] ; [14 28],[11.24050633 25.75949367] ; [12.75949367 29.24050633],0
b2,1,0.543073,0.369874,[10 27] ; [14 28],[11.24050633 25.75949367] ; [12.75949367 29.24050633],0
u3,1,0.617859,0.248889,[13 13] ; [13 17],[12.07142857 13.92857143] ; [13.92857143 16.07142857],0
p12,1,0.618466,0.248029,[ 2 78] ; [ 3 74],[ 2.5477707 77.4522293] ; [ 2.4522293 74.5477707],0
s4,1,0.715643,0.132706,[17 63] ; [18 58],[17.94871795 62.05128205] ; [17.05128205 58.94871795],0
u2,1,0.717052,0.131335,[ 8 17] ; [11 19],[ 8.63636364 16.36363636] ; [10.36363636 19.63636364],0
a4,1,0.729324,0.119733,[33 47] ; [33 42],[34.06451613 45.93548387] ; [31.93548387 43.06451613],0
n5,1,0.740775,0.109446,[57 23] ; [53 24],[56.05095541 23.94904459] ; [53.94904459 23.05095541],0
