Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,71.244688,[31 61] ; [126  19],[60.94514768 31.05485232] ; [96.05485232 48.94514768],1
s6,1,0.129633,2.296897,[41 52] ; [78 66],[46.69620253 46.30379747] ; [72.30379747 71.69620253],0
n6,1,0.140192,2.175848,[61 32] ; [108  37],[66.03781513 26.96218487] ; [102.96218487  42.03781513],0
p10,1,0.140793,2.169276,[49 43] ; [90 53],[54.41702128 37.58297872] ; [84.58297872 58.41702128],0
v4,1,0.14479,2.126297,[75 18] ; [127  18],[78.93277311 14.06722689] ; [123.06722689  21.93277311],0
a1,1,0.166704,1.912332,[ 3 90] ; [ 11 135],[ 5.44769874 87.55230126] ; [  8.55230126 137.44769874],0
n1,1,0.226267,1.464177,[ 9 22] ; [24 33],[11.625 19.375] ; [21.375 35.625],0
p2,1,0.239306,1.384677,[55 38] ; [96 48],[59.25316456 33.74683544] ; [91.74683544 52.25316456],0
v1,1,0.28503,1.142949,[25 67] ; [48 94],[28.7008547 63.2991453] ; [44.2991453 97.7008547],0
v3,1,0.35257,0.864187,[14 76] ; [ 29 113],[16.68103448 73.31896552] ; [ 26.31896552 115.68103448],0
s4,1,0.407656,0.685625,[14 78] ; [ 28 116],[16.37288136 75.62711864] ; [ 25.62711864 118.37288136],0
n2,1,0.465524,0.53258,[19 12] ; [40 18],[20.5505618 10.4494382] ; [38.4494382 19.5505618],0
p4,1,0.524018,0.405977,[33 59] ; [58 87],[35.32489451 56.67510549] ; [55.67510549 89.32489451],0
s1,1,0.528346,0.397572,[ 7 85] ; [  8 136],[ 5.84745763 86.15254237] ; [  9.15254237 134.84745763],0
s5,1,0.559138,0.341199,[21 69] ; [ 38 104],[22.88793103 67.11206897] ; [ 36.11206897 105.88793103],0
s2,1,0.564882,0.331321,[35 58] ; [60 85],[37.12184874 55.87815126] ; [57.87815126 87.12184874],0
a7,1,0.566808,0.328052,[52 40] ; [88 58],[54.11764706 37.88235294] ; [85.88235294 60.11764706],0
s3,1,0.594415,0.283502,[44 48] ; [75 71],[46. 46.] ; [73. 73.],0
p1,1,0.603525,0.269712,[ 6 87] ; [ 12 133],[ 7.03361345 85.96638655] ; [ 10.96638655 134.03361345],0
b4,1,0.637357,0.222215,[57 36] ; [85 61],[55.25523013 37.74476987] ; [86.74476987 59.25523013],0
u3,1,0.654856,0.199833,[34 27] ; [10 10],[33.13580247 27.86419753] ; [10.86419753  9.13580247],0
p7,1,0.658198,0.19572,[29 60] ; [51 93],[30.55793991 58.44206009] ; [49.44206009 94.55793991],0
b1,1,0.672725,0.178431,[44 49] ; [65 81],[42.41422594 50.58577406] ; [66.58577406 79.41422594],0
r3,1,0.679254,0.170967,[75 18] ; [120  25],[76.19747899 16.80252101] ; [118.80252101  26.19747899],0
p6,1,0.708545,0.139735,[14 77] ; [ 25 120],[15.03813559 75.96186441] ; [ 23.96186441 121.03813559],0
u2,1,0.74994,0.101581,[33 28] ; [10 10],[32.38271605 28.61728395] ; [10.61728395  9.38271605],0
p3,1,0.778152,0.079371,[26 67] ; [ 43 102],[26.96218487 66.03781513] ; [ 42.03781513 102.96218487],0
b5,1,0.793299,0.068659,[57 36] ; [87 59],[56.0334728 36.9665272] ; [87.9665272 58.0334728],0
p5,1,0.869285,0.027082,[ 4 87] ; [  7 137],[ 4.25957447 86.74042553] ; [  6.74042553 137.25957447],0
p12,1,0.925973,0.008633,[ 3 90] ; [  5 140],[ 3.12605042 89.87394958] ; [  4.87394958 140.12605042],0
n3,1,0.934976,0.006656,[20 11] ; [35 20],[19.8255814 11.1744186] ; [35.1744186 19.8255814],0
a8,1,0.984584,0.000373,[10 80] ; [ 15 119],[10.04464286 79.95535714] ; [ 14.95535714 119.04464286],0
