Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,38.203103,[203  89] ; [125 159],[166.27777778 125.72222222] ; [161.72222222 122.27777778],1
a8,1,0.114322,2.493432,[ 43 219] ; [ 32 242],[ 36.66044776 225.33955224] ; [ 38.33955224 235.66044776],0
s4,1,0.124997,2.353561,[ 44 253] ; [ 57 234],[ 51.01530612 245.98469388] ; [ 49.98469388 241.01530612],0
p12,1,0.162942,1.94671,[ 20 280] ; [ 12 282],[ 16.16161616 283.83838384] ; [ 15.83838384 278.16161616],0
d3,1,0.172353,1.862355,[242  59] ; [222  71],[235.12457912  65.87542088] ; [228.87542088  64.12457912],0
a3,1,0.200372,1.639664,[218  80] ; [201  93],[210.91554054  87.08445946] ; [208.08445946  85.91554054],0
d5,1,0.220411,1.501693,[256  45] ; [239  55],[250.41176471  50.58823529] ; [244.58823529  49.41176471],0
b2,1,0.221781,1.492807,[ 64 116] ; [ 46 111],[ 58.7537092 121.2462908] ; [ 51.2462908 105.7537092],0
b3,1,0.221781,1.492807,[ 64 116] ; [ 46 111],[ 58.7537092 121.2462908] ; [ 51.2462908 105.7537092],0
b1,1,0.260927,1.263834,[100 201] ; [111 184],[106.56208054 194.43791946] ; [104.43791946 190.56208054],0
d2,1,0.279848,1.167827,[149 151] ; [133 161],[142.42424242 157.57575758] ; [139.57575758 154.42424242],0
u3,1,0.293927,1.101545,[53 30] ; [51 40],[49.6091954 33.3908046] ; [54.3908046 36.6091954],0
a6,1,0.305213,1.051279,[240  60] ; [225  69],[234.84848485  65.15151515] ; [230.15151515  63.84848485],0
n2,1,0.37839,0.775927,[41 14] ; [54 26],[38.7037037 16.2962963] ; [56.2962963 23.7037037],0
s2,1,0.387384,0.747138,[147 147] ; [137 158],[141.75891341 152.24108659] ; [142.24108659 152.75891341],0
s1,1,0.443096,0.588251,[  7 288] ; [ 10 281],[  8.55802048 286.44197952] ; [  8.44197952 282.55802048],0
u2,1,0.45281,0.563609,[46 35] ; [47 45],[43.5433526 37.4566474] ; [49.4566474 42.5433526],0
a1,1,0.79339,0.068597,[ 11 290] ; [ 12 283],[ 11.61577181 289.38422819] ; [ 11.38422819 283.61577181],0
n1,1,0.79417,0.068068,[20 35] ; [27 52],[19.29104478 35.70895522] ; [27.70895522 51.29104478],0
n3,1,0.894958,0.017433,[40 15] ; [59 21],[40.33333333 14.66666667] ; [58.66666667 21.33333333],0
d4,1,0.899827,0.015846,[253  48] ; [246  48],[252.43529412  48.56470588] ; [246.56470588  47.43529412],0
s3,1,0.902887,0.014888,[153 139] ; [155 138],[153.73675214 138.26324786] ; [154.26324786 138.73675214],0
b4,1,0.905243,0.014171,[180 121] ; [175 120],[179.28691275 121.71308725] ; [175.71308725 119.28691275],0
