Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.457176,[67 57] ; [92 18],[84.25641026 39.74358974] ; [74.74358974 35.25641026],1
p5,1,3e-06,22.091728,[ 10 114] ; [36 75],[24.27234043 99.72765957] ; [21.72765957 89.27234043],1
s8,1,0.000717,11.445025,[63 61] ; [79 30],[75.57081545 48.42918455] ; [66.42918455 42.57081545],1
s7,1,0.000981,10.862482,[71 47] ; [86 21],[82.33777778 35.66222222] ; [74.66222222 32.33777778],1
p8,1,0.001096,10.658762,[58 64] ; [75 34],[70.24242424 51.75757576] ; [62.75757576 46.24242424],0
p4,1,0.001629,9.926752,[72 53] ; [84 25],[83.33333333 41.66666667] ; [72.66666667 36.33333333],0
s3,1,0.002646,9.036983,[78 45] ; [87 20],[88.23913043 34.76086957] ; [76.76086957 30.23913043],0
p1,1,0.003489,8.532292,[  6 119] ; [18 92],[ 12.76595745 112.23404255] ; [11.23404255 98.76595745],0
s4,1,0.005835,7.600684,[ 12 113] ; [25 85],[ 19.68085106 105.31914894] ; [17.31914894 92.68085106],0
r4,1,0.011367,6.406968,[113  12] ; [109   2],[117.58474576   7.41525424] ; [104.41525424   6.58474576],0
a5,1,0.018945,5.506596,[90 35] ; [94 17],[97.45762712 27.54237288] ; [86.54237288 24.45762712],0
p7,1,0.020734,5.34905,[74 46] ; [82 26],[82.10526316 37.89473684] ; [73.89473684 34.10526316],0
r1,1,0.026066,4.951623,[101  24] ; [101  10],[106.99152542  18.00847458] ; [95.00847458 15.99152542],0
p6,1,0.027136,4.882153,[42 82] ; [52 56],[50.24137931 73.75862069] ; [43.75862069 64.24137931],0
n6,1,0.028332,4.807736,[109  16] ; [104   5],[113.78205128  11.21794872] ; [99.21794872  9.78205128],0
p12,1,0.044765,4.027462,[ 13 111] ; [22 89],[ 18.46808511 105.53191489] ; [16.53191489 94.46808511],0
v4,1,0.046479,3.964144,[118   7] ; [110   1],[120.76271186   4.23728814] ; [107.23728814   3.76271186],0
p9,1,0.051443,3.793804,[103  21] ; [99  9],[107.96551724  16.03448276] ; [94.03448276 13.96551724],0
a4,1,0.066954,3.356155,[50 74] ; [58 53],[56.98723404 67.01276596] ; [51.01276596 59.98723404],0
p3,1,0.07938,3.077541,[66 58] ; [71 39],[72.5982906 51.4017094] ; [64.4017094 45.5982906],0
u1,1,0.080122,3.062419,[ 21 104] ; [29 82],[26.48305085 98.51694915] ; [23.51694915 87.48305085],0
a3,1,0.083154,3.002153,[89 36] ; [89 21],[94.68085106 30.31914894] ; [83.31914894 26.68085106],0
r2,1,0.113251,2.508258,[115   9] ; [108   3],[117.66808511   6.33191489] ; [105.33191489   5.66808511],0
b2,1,0.120364,2.412579,[26 57] ; [26 33],[30.3943662 52.6056338] ; [21.6056338 37.3943662],0
b3,1,0.120364,2.412579,[26 57] ; [26 33],[30.3943662 52.6056338] ; [21.6056338 37.3943662],0
a8,1,0.133375,2.252776,[19 93] ; [10 91],[15.24882629 96.75117371] ; [13.75117371 87.24882629],0
p10,1,0.138782,2.191414,[102  22] ; [98 12],[105.98290598  18.01709402] ; [94.01709402 15.98290598],0
b5,1,0.163592,1.940702,[82 43] ; [63 48],[76.80084746 48.19915254] ; [68.19915254 42.80084746],0
d4,1,0.204233,1.611845,[104  21] ; [97 12],[107.37179487  17.62820513] ; [93.62820513 15.37179487],0
d1,1,0.219424,1.508132,[76 49] ; [76 35],[80.50847458 44.49152542] ; [71.49152542 39.50847458],0
a1,1,0.224609,1.474681,[  8 117] ; [12 99],[ 10.59322034 114.40677966] ; [  9.40677966 101.59322034],0
a2,1,0.313122,1.01746,[32 93] ; [35 76],[35.48728814 89.51271186] ; [31.51271186 79.48728814],0
v2,1,0.341363,0.905307,[90 32] ; [87 23],[93.07758621 28.92241379] ; [83.92241379 26.07758621],0
n2,1,0.35399,0.859102,[19  8] ; [18  4],[20.3877551  6.6122449] ; [16.6122449  5.3877551],0
a7,1,0.36877,0.807804,[85 39] ; [82 29],[88.11914894 35.88085106] ; [78.88085106 32.11914894],0
v1,1,0.420948,0.647667,[82 40] ; [80 31],[84.82403433 37.17596567] ; [77.17596567 33.82403433],0
d5,1,0.42209,0.644488,[103  22] ; [94 15],[105.23504274  19.76495726] ; [91.76495726 17.23504274],0
d3,1,0.430114,0.622516,[91 34] ; [85 25],[93.61702128 31.38297872] ; [82.38297872 27.61702128],0
b1,1,0.481458,0.49556,[44 81] ; [44 67],[46.61016949 78.38983051] ; [41.38983051 69.61016949],0
n5,1,0.528424,0.397421,[102  23] ; [94 17],[103.81355932  21.18644068] ; [92.18644068 18.81355932],0
p2,1,0.530683,0.393083,[100  24] ; [93 18],[101.83829787  22.16170213] ; [91.16170213 19.83829787],0
s1,1,0.584435,0.299119,[  5 118] ; [  3 106],[  4.24137931 118.75862069] ; [  3.75862069 105.24137931],0
u3,1,0.681753,0.168159,[22 13] ; [15  7],[22.71929825 12.28070175] ; [14.28070175  7.71929825],0
u2,1,0.700404,0.148052,[24 11] ; [14  8],[23.33333333 11.66666667] ; [14.66666667  7.33333333],0
n1,1,0.732196,0.117105,[ 9 18] ; [ 8 13],[ 9.5625 17.4375] ; [ 7.4375 13.5625],0
p11,1,0.770308,0.085248,[101  24] ; [88 23],[100.1059322  24.8940678] ; [88.8940678 22.1059322],0
a6,1,0.778206,0.079331,[87 38] ; [74 35],[86.0042735 38.9957265] ; [74.9957265 34.0042735],0
u4,1,0.822165,0.050518,[  4 121] ; [  3 108],[  3.70762712 121.29237288] ; [  3.29237288 107.70762712],0
r3,1,0.864218,0.029244,[121   4] ; [107   4],[120.76271186   4.23728814] ; [107.23728814   3.76271186],0
d2,1,0.867377,0.027886,[64 61] ; [57 52],[64.63675214 60.36324786] ; [56.36324786 52.63675214],0
n3,1,0.868681,0.027335,[19  8] ; [15  7],[18.73469388  8.26530612] ; [15.26530612  6.73469388],0
n4,1,0.904071,0.014525,[104  21] ; [93 18],[104.34322034  20.65677966] ; [92.65677966 18.34322034],0
b4,1,0.982636,0.000474,[79 46] ; [70 41],[78.91949153 46.08050847] ; [70.08050847 40.91949153],0
