Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.001715,9.831666,[3 2] ; [99  5],[4.67889908 0.32110092] ; [97.32110092  6.67889908],0
p5,1,0.004144,8.219621,[2 3] ; [ 6 98],[0.36697248 4.63302752] ; [ 7.63302752 96.36697248],0
b1,1,0.015046,5.911101,[4 1] ; [30 75],[1.54545455 3.45454545] ; [32.45454545 72.54545455],0
s1,1,0.01522,5.890817,[1 4] ; [  2 103],[0.13636364 4.86363636] ; [  2.86363636 102.13636364],0
r1,1,0.02908,4.762868,[2 3] ; [84 20],[3.94495413 1.05504587] ; [82.05504587 21.94495413],0
s6,1,0.04164,4.149766,[1 4] ; [67 36],[3.14814815 1.85185185] ; [64.85185185 38.14814815],0
a7,1,0.041791,4.143641,[2 3] ; [83 22],[3.86363636 1.13636364] ; [81.13636364 23.86363636],0
p10,1,0.113182,2.509213,[2 3] ; [75 28],[3.56481481 1.43518519] ; [73.43518519 29.56481481],0
d3,1,0.119339,2.425977,[2 3] ; [76 29],[3.54545455 1.45454545] ; [74.45454545 30.54545455],0
n6,1,0.195234,1.67767,[2 3] ; [70 33],[3.33333333 1.66666667] ; [68.66666667 34.33333333],0
a2,1,0.195431,1.67619,[2 3] ; [18 87],[0.90909091 4.09090909] ; [19.09090909 85.90909091],0
d4,1,0.195431,1.67619,[3 2] ; [87 18],[4.09090909 0.90909091] ; [85.90909091 19.09090909],0
b3,1,0.196256,1.670017,[2 1] ; [15 34],[0.98076923 2.01923077] ; [16.01923077 32.98076923],0
b2,1,0.196256,1.670017,[2 1] ; [15 34],[0.98076923 2.01923077] ; [16.01923077 32.98076923],0
a5,1,0.20157,1.630966,[2 3] ; [71 34],[3.31818182 1.68181818] ; [69.68181818 35.31818182],0
a6,1,0.20157,1.630966,[2 3] ; [71 34],[3.31818182 1.68181818] ; [69.68181818 35.31818182],0
v4,1,0.204824,1.607638,[4 1] ; [98  6],[4.67889908 0.32110092] ; [97.32110092  6.67889908],0
p12,1,0.208663,1.580676,[1 4] ; [ 6 97],[0.32407407 4.67592593] ; [ 6.67592593 96.32407407],0
n5,1,0.227214,1.458218,[3 2] ; [35 69],[1.74311927 3.25688073] ; [36.25688073 67.74311927],0
n3,1,0.264486,1.245125,[1 2] ; [23 12],[1.89473684 1.10526316] ; [22.10526316 12.89473684],0
b5,1,0.311373,1.024845,[4 1] ; [60 45],[2.90909091 2.09090909] ; [61.09090909 43.90909091],0
p9,1,0.360281,0.836915,[3 2] ; [80 23],[3.84259259 1.15740741] ; [79.15740741 23.84259259],0
v3,1,0.427355,0.63,[3 2] ; [42 58],[2.14285714 2.85714286] ; [42.85714286 57.14285714],0
p3,1,0.442477,0.58985,[1 4] ; [38 65],[1.80555556 3.19444444] ; [37.19444444 65.80555556],0
p7,1,0.446553,0.579387,[2 3] ; [59 44],[2.82407407 2.17592593] ; [58.17592593 44.82407407],0
p6,1,0.471103,0.519388,[2 3] ; [26 76],[1.30841121 3.69158879] ; [26.69158879 75.30841121],0
p2,1,0.487751,0.481483,[3 2] ; [77 27],[3.66972477 1.33027523] ; [76.33027523 27.66972477],0
d1,1,0.531417,0.391682,[2 3] ; [57 48],[2.68181818 2.31818182] ; [56.31818182 48.68181818],0
a3,1,0.56143,0.337234,[4 1] ; [71 34],[3.40909091 1.59090909] ; [71.59090909 33.40909091],0
n1,1,0.586682,0.295556,[1 2] ; [ 7 28],[0.63157895 2.36842105] ; [ 7.36842105 27.63157895],0
p11,1,0.617475,0.249433,[4 1] ; [73 32],[3.5 1.5] ; [73.5 31.5],0
u1,1,0.671273,0.180117,[1 4] ; [14 91],[0.68181818 4.31818182] ; [14.31818182 90.68181818],0
p4,1,0.692856,0.156011,[2 3] ; [51 53],[2.43119266 2.56880734] ; [50.56880734 53.43119266],0
p8,1,0.708857,0.139422,[2 3] ; [50 53],[2.40740741 2.59259259] ; [49.59259259 53.40740741],0
s7,1,0.72195,0.126632,[2 3] ; [33 69],[1.63551402 3.36448598] ; [33.36448598 68.63551402],0
a4,1,0.757882,0.095027,[2 3] ; [35 70],[1.68181818 3.31818182] ; [35.31818182 69.68181818],0
d2,1,0.792912,0.068922,[2 3] ; [36 69],[1.72727273 3.27272727] ; [36.27272727 68.72727273],0
v1,1,0.804915,0.061005,[3 2] ; [56 47],[2.73148148 2.26851852] ; [56.26851852 46.73148148],0
b4,1,0.862645,0.029932,[3 2] ; [67 38],[3.18181818 1.81818182] ; [66.81818182 38.18181818],0
d5,1,1.0,0.0,[4 1] ; [84 21],[4. 1.] ; [84. 21.],0
