Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,39.993412,[34 85] ; [164  94],[62.49867374 56.50132626] ; [135.50132626 122.49867374],1
s1,1,0.193383,1.691652,[  5 112] ; [  5 253],[  3.12 113.88] ; [  6.88 251.12],0
p2,1,0.196961,1.664769,[101  19] ; [232  29],[104.88188976  15.11811024] ; [228.11811024  32.88188976],0
d2,1,0.208235,1.583652,[57 64] ; [141 120],[62.71727749 58.28272251] ; [135.28272251 125.71727749],0
s8,1,0.222153,1.490409,[58 63] ; [141 117],[63.53298153 57.46701847] ; [135.46701847 122.53298153],0
a5,1,0.303998,1.056572,[90 31] ; [208  55],[93.90104167 27.09895833] ; [204.09895833  58.90104167],0
a3,1,0.311384,1.024796,[87 32] ; [204  58],[90.88976378 28.11023622] ; [200.11023622  61.88976378],0
p8,1,0.331196,0.944216,[69 51] ; [160  95],[73.28 46.72] ; [155.72  99.28],0
p12,1,0.331778,0.941947,[ 10 111] ; [ 30 230],[ 12.70341207 108.29658793] ; [ 27.29658793 232.70341207],0
r4,1,0.357673,0.846047,[110  11] ; [246  17],[112.17708333   8.82291667] ; [243.82291667  19.17708333],0
s2,1,0.43294,0.614924,[63 57] ; [146 111],[66.52519894 53.47480106] ; [142.47480106 114.52519894],0
n1,1,0.446504,0.579512,[14 11] ; [19 22],[12.5 12.5] ; [20.5 20.5],0
d5,1,0.448961,0.573274,[97 23] ; [220  42],[99.58115183 20.41884817] ; [217.41884817  44.58115183],0
u2,1,0.452056,0.565493,[16 18] ; [32 26],[17.73913043 16.26086957] ; [30.26086957 27.73913043],0
v4,1,0.474886,0.510584,[115   6] ; [253   9],[116.26109661   4.73890339] ; [251.73890339  10.26109661],0
b4,1,0.479412,0.500201,[69 52] ; [160 103],[72.15885417 48.84114583] ; [156.84114583 106.15885417],0
a7,1,0.481755,0.494888,[84 37] ; [191  71],[86.87989556 34.12010444] ; [188.12010444  73.87989556],0
s3,1,0.504086,0.446324,[70 48] ; [143 114],[67.024 50.976] ; [145.976 111.024],0
u4,1,0.505466,0.443442,[  3 118] ; [ 10 253],[  4.09635417 116.90364583] ; [  8.90364583 254.09635417],0
u3,1,0.516959,0.419956,[19 15] ; [37 22],[20.47311828 13.52688172] ; [35.52688172 23.47311828],0
n3,1,0.53755,0.380099,[16  8] ; [31 11],[17.09090909  6.90909091] ; [29.90909091 12.09090909],0
s6,1,0.550446,0.35652,[84 35] ; [189  68],[86.40159574 32.59840426] ; [186.59840426  70.40159574],0
a2,1,0.594445,0.283455,[30 91] ; [ 72 191],[32.140625 88.859375] ; [ 69.859375 193.140625],0
n4,1,0.597114,0.27937,[106  14] ; [237  26],[107.46736292  12.53263708] ; [235.53263708  27.46736292],0
b5,1,0.650006,0.205893,[77 44] ; [161 102],[74.99479167 46.00520833] ; [163.00520833  99.99479167],0
n2,1,0.7197,0.12878,[21  4] ; [33  8],[20.45454545  4.54545455] ; [33.54545455  7.45454545],0
a4,1,0.734376,0.115131,[55 64] ; [126 136],[56.5328084 62.4671916] ; [124.4671916 137.5328084],0
a6,1,0.741769,0.108578,[80 41] ; [177  84],[81.40575916 39.59424084] ; [175.59424084  85.40575916],0
a8,1,0.777798,0.079631,[17 92] ; [ 39 193],[17.90029326 91.09970674] ; [ 38.09970674 193.90029326],0
n6,1,0.803699,0.061783,[109  11] ; [240  22],[109.63350785  10.36649215] ; [239.36649215  22.63350785],0
p1,1,0.813416,0.055706,[ 12 109] ; [ 24 238],[ 11.37336815 109.62663185] ; [ 24.62663185 237.37336815],0
a1,1,0.85327,0.034206,[  7 114] ; [ 14 249],[  6.6171875 114.3828125] ; [ 14.3828125 248.6171875],0
s5,1,0.881621,0.022176,[45 71] ; [101 154],[45.64959569 70.35040431] ; [100.35040431 154.64959569],0
p5,1,0.97015,0.0014,[20 98] ; [ 44 218],[19.87368421 98.12631579] ; [ 44.12631579 217.87368421],0
b2,1,0.998318,4e-06,[34 50] ; [ 70 103],[33.9922179 50.0077821] ; [ 70.0077821 102.9922179],0
b3,1,0.998318,4e-06,[34 50] ; [ 70 103],[33.9922179 50.0077821] ; [ 70.0077821 102.9922179],0
r1,1,0.99937,1e-06,[100  19] ; [221  42],[99.9973822 19.0026178] ; [221.0026178  41.9973822],0
