Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.018085,5.587921,[99 38] ; [30 25],[92.046875 44.953125] ; [36.953125 18.046875],0
s5,1,0.02616,4.945384,[78 53] ; [22 31],[71.19565217 59.80434783] ; [28.80434783 24.19565217],0
p8,1,0.032732,4.559761,[89 46] ; [26 27],[82.57978723 52.42021277] ; [32.42021277 20.57978723],0
p5,1,0.040096,4.213829,[ 30 106] ; [ 5 49],[ 25.05263158 110.94736842] ; [ 9.94736842 44.05263158],0
r4,1,0.050363,3.829317,[132   5] ; [49  6],[129.15104167   7.84895833] ; [51.84895833  3.15104167],0
p4,1,0.055012,3.681724,[97 38] ; [31 23],[91.42857143 43.57142857] ; [36.57142857 17.42857143],0
s8,1,0.067197,3.350192,[97 38] ; [32 23],[91.65789474 43.34210526] ; [37.34210526 17.65789474],0
p6,1,0.086074,2.946308,[60 73] ; [17 37],[54.76470588 78.23529412] ; [22.23529412 31.76470588],0
n5,1,0.104171,2.640489,[119  17] ; [43 12],[115.35078534  20.64921466] ; [46.64921466  8.35078534],0
d5,1,0.145775,2.115909,[117  18] ; [43 12],[113.68421053  21.31578947] ; [46.31578947  8.68421053],0
p12,1,0.151394,2.058152,[ 27 109] ; [ 6 48],[ 23.62105263 112.37894737] ; [ 9.37894737 44.62105263],0
d3,1,0.15797,1.993553,[102  34] ; [35 19],[98.06315789 37.93684211] ; [38.93684211 15.06315789],0
v2,1,0.159184,1.981963,[110  25] ; [39 15],[106.42857143  28.57142857] ; [42.57142857 11.42857143],0
p11,1,0.163896,1.937904,[112  25] ; [40 15],[108.45833333  28.54166667] ; [43.54166667 11.45833333],0
n6,1,0.188218,1.731512,[123  11] ; [47  8],[120.52910053  13.47089947] ; [49.47089947  5.52910053],0
p3,1,0.189927,1.718182,[84 51] ; [28 26],[80. 55.] ; [32. 22.],0
a8,1,0.19152,1.705886,[ 21 108] ; [ 4 43],[ 18.32386364 110.67613636] ; [ 6.67613636 40.32386364],0
a5,1,0.197228,1.662784,[115  22] ; [41 13],[111.89528796  25.10471204] ; [44.10471204  9.89528796],0
a7,1,0.223629,1.480932,[91 45] ; [41 13],[94.48421053 41.51578947] ; [37.51578947 16.48421053],0
r2,1,0.239806,1.381733,[134   3] ; [52  3],[132.71875   4.28125] ; [53.28125  1.71875],0
n1,1,0.293661,1.102761,[11 13] ; [ 4 10],[ 9.47368421 14.52631579] ; [5.52631579 8.47368421],0
s7,1,0.30329,1.05967,[102  29] ; [36 15],[99.32967033 31.67032967] ; [38.67032967 12.32967033],0
