Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,127.181416,[268   2] ; [27 25],[247.36024845  22.63975155] ; [47.63975155  4.36024845],1
v4,1,0.0,115.753982,[264   5] ; [26 26],[243.02180685  25.97819315] ; [46.97819315  5.02180685],1
r2,1,0.0,93.096803,[267   2] ; [30 18],[252.02839117  16.97160883] ; [44.97160883  3.02839117],1
r1,1,0.0,75.144085,[233  35] ; [18 36],[208.9068323  59.0931677] ; [42.0931677 11.9068323],1
p10,1,5.2e-05,16.388007,[207  60] ; [28 27],[194.86024845  72.13975155] ; [40.13975155 14.86024845],1
s6,1,0.000101,15.117226,[181  86] ; [22 33],[168.32608696  98.67391304] ; [34.67391304 20.32608696],1
p2,1,0.000218,13.670884,[201  69] ; [26 27],[189.75232198  80.24767802] ; [37.24767802 15.75232198],1
p11,1,0.000235,13.53139,[196  74] ; [26 29],[184.43076923  85.56923077] ; [37.56923077 17.43076923],1
n6,1,0.000394,12.559755,[220  49] ; [31 21],[210.33956386  58.66043614] ; [40.66043614 11.33956386],1
s8,1,0.000702,11.482668,[120 149] ; [11 44],[108.76234568 160.23765432] ; [22.23765432 32.76234568],1
p9,1,0.00114,10.584888,[220  49] ; [32 20],[211.17757009  57.82242991] ; [40.82242991 11.17757009],0
s2,1,0.001322,10.310907,[146 121] ; [17 38],[135.15838509 131.84161491] ; [27.84161491 27.15838509],0
b1,1,0.00361,8.47003,[100 170] ; [32 23],[109.66153846 160.33846154] ; [22.33846154 32.66153846],0
a7,1,0.004038,8.266642,[198  72] ; [29 25],[189.16666667  80.83333333] ; [37.83333333 16.16666667],0
p4,1,0.005791,7.614252,[133 136] ; [16 39],[123.70679012 145.29320988] ; [25.29320988 29.70679012],0
a6,1,0.005955,7.563801,[209  60] ; [33 22],[200.91975309  68.08024691] ; [41.08024691 13.91975309],0
p7,1,0.006785,7.32898,[119 148] ; [13 40],[110.1375 156.8625] ; [21.8625 31.1375],0
a1,1,0.007462,7.158132,[ 13 257] ; [ 8 47],[ 17.44615385 252.55384615] ; [ 3.55384615 51.44615385],0
s3,1,0.011445,6.394802,[154 113] ; [21 33],[145.56074766 121.43925234] ; [29.43925234 24.56074766],0
a2,1,0.011625,6.367229,[102 168] ; [11 44],[ 93.87692308 176.12307692] ; [19.12307692 35.87692308],0
n2,1,0.011916,6.323291,[65 20] ; [12 12],[60.04587156 24.95412844] ; [16.95412844  7.04587156],0
p3,1,0.019073,5.494848,[107 163] ; [12 41],[ 99.47368421 170.52631579] ; [19.52631579 33.47368421],0
u1,1,0.024737,5.042184,[ 73 197] ; [ 7 48],[ 66.46153846 203.53846154] ; [13.53846154 41.46153846],0
u3,1,0.027527,4.857436,[30 17] ; [3 8],[26.74137931 20.25862069] ; [6.25862069 4.74137931],0
v3,1,0.036168,4.389171,[ 94 159] ; [12 42],[ 87.35504886 165.64495114] ; [18.64495114 35.35504886],0
n3,1,0.050026,3.840576,[64 19] ; [13 10],[60.29245283 22.70754717] ; [16.70754717  6.29245283],0
s7,1,0.057255,3.615174,[134 126] ; [18 31],[127.89644013 132.10355987] ; [24.10355987 24.89644013],0
v2,1,0.064448,3.419051,[143 115] ; [22 31],[136.88102894 121.11897106] ; [28.11897106 24.88102894],0
s5,1,0.082962,3.005901,[ 85 174] ; [11 42],[ 79.69230769 179.30769231] ; [16.30769231 36.69230769],0
d4,1,0.092509,2.830161,[230  39] ; [42 13],[225.82716049  43.17283951] ; [46.17283951  8.82716049],0
v1,1,0.098993,2.721691,[128 133] ; [19 33],[122.57827476 138.42172524] ; [24.42172524 27.57827476],0
n4,1,0.123346,2.374307,[214  54] ; [38 16],[209.73913043  58.26086957] ; [42.26086957 11.73913043],0
u2,1,0.128203,2.314132,[26 20] ; [3 7],[23.82142857 22.17857143] ; [5.17857143 4.82142857],0
d1,1,0.15032,2.069005,[175  95] ; [30 25],[170.30769231  99.69230769] ; [34.69230769 20.30769231],0
b5,1,0.15032,2.069005,[175  95] ; [30 25],[170.30769231  99.69230769] ; [34.69230769 20.30769231],0
d3,1,0.16836,1.897489,[187  82] ; [33 22],[182.65432099  86.34567901] ; [37.34567901 17.65432099],0
p6,1,0.234366,1.414168,[ 66 203] ; [ 9 44],[ 62.6552795 206.3447205] ; [12.3447205 40.6552795],0
n5,1,0.257285,1.283309,[192  75] ; [34 19],[188.56875  78.43125] ; [37.43125 15.56875],0
p1,1,0.263661,1.249431,[ 14 255] ; [ 5 50],[ 15.77469136 253.22530864] ; [ 3.22530864 51.77469136],0
s4,1,0.316267,1.004321,[ 49 218] ; [ 7 48],[ 46.43478261 220.56521739] ; [ 9.56521739 45.43478261],0
d5,1,0.458216,0.550248,[235  34] ; [46  9],[233.29938272  35.70061728] ; [47.70061728  7.29938272],0
b4,1,0.586534,0.295789,[158 112] ; [30 25],[156.18461538 113.81538462] ; [31.81538462 23.18461538],0
a8,1,0.644824,0.212488,[ 33 208] ; [ 6 47],[ 31.96938776 209.03061224] ; [ 7.03061224 45.96938776],0
s1,1,0.646048,0.210919,[ 11 254] ; [ 3 51],[ 11.63009404 253.36990596] ; [ 2.36990596 51.63009404],0
d2,1,0.692579,0.156308,[161 106] ; [31 23],[159.70093458 107.29906542] ; [32.29906542 21.70093458],0
p5,1,0.736143,0.113546,[ 12 255] ; [ 3 51],[ 12.47663551 254.52336449] ; [ 2.52336449 51.47663551],0
a3,1,0.844801,0.038321,[223  47] ; [44 10],[222.5  47.5] ; [44.5  9.5],0
n1,1,0.892715,0.01819,[32 50] ; [ 9 15],[31.71698113 50.28301887] ; [ 9.28301887 14.71698113],0
b3,1,0.90045,0.015648,[ 73 102] ; [15 20],[ 73.33333333 101.66666667] ; [14.66666667 20.33333333],0
b2,1,0.90045,0.015648,[ 73 102] ; [15 20],[ 73.33333333 101.66666667] ; [14.66666667 20.33333333],0
a4,1,0.975997,0.000905,[160 109] ; [32 22],[159.90092879 109.09907121] ; [32.09907121 21.90092879],0
