Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,55.686353,[404  12] ; [3 4],[400.26477541  15.73522459] ; [6.73522459 0.26477541],1
v4,1,0.0,34.60295,[403  11] ; [4 3],[400.2327791  13.7672209] ; [6.7672209 0.2327791],1
r3,1,1.4e-05,18.850811,[405   9] ; [5 2],[403.18289786  10.81710214] ; [6.81710214 0.18289786],1
p9,1,0.001492,10.088719,[353  58] ; [3 4],[350.03827751  60.96172249] ; [5.96172249 1.03827751],0
a6,1,0.002514,9.130614,[282 131] ; [1 6],[278.28333333 134.71666667] ; [4.71666667 2.28333333],0
a5,1,0.004636,8.016403,[314 102] ; [2 5],[310.77068558 105.22931442] ; [5.22931442 1.77068558],0
a7,1,0.008644,6.895032,[304 111] ; [2 5],[300.92417062 114.07582938] ; [5.07582938 1.92417062],0
v1,1,0.028447,4.800757,[225 178] ; [1 6],[222.14146341 180.85853659] ; [3.85853659 3.14146341],0
p2,1,0.046095,3.978107,[351  63] ; [4 3],[349.09738717  64.90261283] ; [5.90261283 1.09738717],0
n6,1,0.047634,3.922836,[348  63] ; [4 3],[346.10526316  64.89473684] ; [5.89473684 1.10526316],0
d1,1,0.048421,3.895306,[269 147] ; [2 5],[266.51536643 149.48463357] ; [4.48463357 2.51536643],0
p10,1,0.066016,3.379406,[343  68] ; [4 3],[341.18899522  69.81100478] ; [5.81100478 1.18899522],0
a4,1,0.072889,3.216737,[201 214] ; [1 6],[198.6492891 216.3507109] ; [3.3507109 3.6492891],0
d5,1,0.090837,2.859479,[339  74] ; [4 3],[337.28333333  75.71666667] ; [5.71666667 1.28333333],0
b1,1,0.09471,2.792438,[167 249] ; [5 2],[169.1536643 246.8463357] ; [2.8463357 4.1536643],0
s5,1,0.129379,2.29994,[171 228] ; [1 6],[169.03448276 229.96551724] ; [2.96551724 4.03448276],0
b5,1,0.133087,2.256122,[239 177] ; [6 1],[240.94562648 175.05437352] ; [4.05437352 2.94562648],0
p11,1,0.172239,1.863345,[327  89] ; [4 3],[325.52245863  90.47754137] ; [5.47754137 1.52245863],0
d2,1,0.187752,1.735173,[222 192] ; [2 5],[220.27553444 193.72446556] ; [3.72446556 3.27553444],0
a8,1,0.217955,1.517786,[ 58 327] ; [2 4],[ 59.07928389 325.92071611] ; [0.92071611 5.07928389],0
p5,1,0.234579,1.412882,[ 54 357] ; [2 5],[ 55.06220096 355.93779904] ; [0.93779904 6.06220096],0
s1,1,0.234952,1.410629,[ 19 392] ; [1 6],[ 19.66507177 391.33492823] ; [0.33492823 6.66507177],0
a3,1,0.259511,1.271365,[314 101] ; [4 3],[312.72511848 102.27488152] ; [5.27488152 1.72511848],0
d4,1,0.26634,1.235498,[355  57] ; [5 2],[353.98568019  58.01431981] ; [6.01431981 0.98568019],0
u2,1,0.334744,0.930458,[61 39] ; [1 2],[60.19417476 39.80582524] ; [1.80582524 1.19417476],0
d3,1,0.36078,0.835178,[301 113] ; [4 3],[299.92874109 114.07125891] ; [5.07125891 1.92874109],0
s8,1,0.39913,0.710945,[243 171] ; [3 4],[241.90973872 172.09026128] ; [4.09026128 2.90973872],0
v3,1,0.424762,0.637103,[168 231] ; [4 3],[169.03448276 229.96551724] ; [2.96551724 4.03448276],0
b2,1,0.541077,0.373547,[101 151] ; [1 3],[100.40625 151.59375] ; [1.59375 2.40625],0
b3,1,0.541077,0.373547,[101 151] ; [1 3],[100.40625 151.59375] ; [1.59375 2.40625],0
s2,1,0.547686,0.36148,[335  81] ; [5 2],[334.37352246  81.62647754] ; [5.62647754 1.37352246],0
p8,1,0.553085,0.351819,[223 189] ; [3 4],[222.22434368 189.77565632] ; [3.77565632 3.22434368],0
n4,1,0.562547,0.335313,[333  82] ; [5 2],[332.39336493  82.60663507] ; [5.60663507 1.39336493],0
p3,1,0.638104,0.22123,[214 199] ; [3 4],[213.38333333 199.61666667] ; [3.61666667 3.38333333],0
s4,1,0.657438,0.196651,[ 89 323] ; [2 5],[ 89.4797136 322.5202864] ; [1.5202864 5.4797136],0
p1,1,0.665146,0.187333,[ 39 374] ; [1 6],[ 39.33333333 373.66666667] ; [0.66666667 6.33333333],0
n5,1,0.679539,0.170645,[322  91] ; [5 2],[321.55  91.45] ; [5.45 1.55],0
s7,1,0.728304,0.120674,[268 130] ; [3 2],[267.63771712 130.36228288] ; [3.36228288 1.63771712],0
p12,1,0.761862,0.091831,[ 44 367] ; [1 6],[ 44.24641148 366.75358852] ; [0.75358852 6.24641148],0
p4,1,0.766514,0.088172,[258 154] ; [4 3],[257.62291169 154.37708831] ; [4.37708831 2.62291169],0
p7,1,0.836384,0.042651,[271 129] ; [5 2],[271.25307125 128.74692875] ; [4.74692875 2.25307125],0
p6,1,0.85758,0.032204,[162 248] ; [3 4],[162.23021583 247.76978417] ; [2.76978417 4.23021583],0
b4,1,0.946076,0.004574,[243 173] ; [4 3],[242.91252955 173.08747045] ; [4.08747045 2.91252955],0
s6,1,0.96306,0.002145,[348  61] ; [6 1],[348.04326923  60.95673077] ; [5.95673077 1.04326923],0
v2,1,0.986224,0.000298,[227 168] ; [4 3],[226.97761194 168.02238806] ; [4.02238806 2.97761194],0
