Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,46.489312,[34 87] ; [165  86],[64.72849462 56.27150538] ; [134.27150538 116.72849462],1
d5,1,0.0,38.941197,[71 49] ; [220  31],[94.12398922 25.87601078] ; [196.87601078  54.12398922],1
a3,1,0.0,38.92428,[45 74] ; [180  71],[72.36486486 46.63513514] ; [152.63513514  98.36486486],1
d2,1,0.0,31.896437,[23 98] ; [124 126],[47.94339623 73.05660377] ; [ 99.05660377 150.94339623],1
d4,1,0.0,29.246814,[77 44] ; [220  31],[96.60483871 24.39516129] ; [200.39516129  50.60483871],1
a4,1,1e-06,23.469595,[28 92] ; [125 126],[49.48787062 70.51212938] ; [103.51212938 147.48787062],1
a6,1,1.1e-05,19.277972,[66 55] ; [193  58],[84.24462366 36.75537634] ; [174.75537634  76.24462366],1
r1,1,2.5e-05,17.765207,[71 49] ; [199  50],[87.80487805 32.19512195] ; [182.19512195  66.80487805],1
u1,1,0.000143,14.462014,[  3 118] ; [ 40 211],[ 13.98655914 107.01344086] ; [ 29.01344086 221.98655914],1
n4,1,0.000342,12.827596,[69 52] ; [189  62],[83.91935484 37.08064516] ; [174.08064516  76.91935484],1
p10,1,0.00063,11.684074,[97 23] ; [231  18],[106.66666667  13.33333333] ; [221.33333333  27.66666667],1
p3,1,0.001243,10.42523,[36 85] ; [118 131],[50.36216216 70.63783784] ; [103.63783784 145.36216216],0
p4,1,0.002761,8.959312,[48 72] ; [141 108],[61.46341463 58.53658537] ; [127.53658537 121.46341463],0
p8,1,0.002996,8.809659,[47 73] ; [137 109],[60.32786885 59.67213115] ; [123.67213115 122.32786885],0
r4,1,0.005625,7.66667,[97 24] ; [227  24],[105.38709677  15.61290323] ; [218.61290323  32.38709677],0
d3,1,0.006873,7.30593,[68 51] ; [179  72],[79.44054054 39.55945946] ; [167.55945946  83.44054054],0
a7,1,0.013113,6.153777,[78 41] ; [195  56],[87.8027027 31.1972973] ; [185.1972973  65.8027027],0
