Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,94.831281,[238  72] ; [ 6 51],[206.10354223 103.89645777] ; [37.89645777 19.10354223],1
d4,1,0.0,38.95136,[286  24] ; [35 21],[271.8852459  38.1147541] ; [49.1147541  6.8852459],1
a4,1,0.0,32.96936,[179 131] ; [ 9 47],[159.23497268 150.76502732] ; [28.76502732 27.23497268],1
d2,1,4e-06,21.392233,[189 120] ; [16 41],[173.07377049 135.92622951] ; [31.92622951 25.07377049],1
u1,1,8.2e-05,15.510863,[ 86 224] ; [ 2 55],[ 74.33242507 235.66757493] ; [13.66757493 43.33242507],1
a2,1,8.7e-05,15.404198,[101 209] ; [ 4 53],[ 88.69209809 221.30790191] ; [16.30790191 40.69209809],1
a5,1,0.000358,12.73748,[254  56] ; [34 22],[243.93442623  66.06557377] ; [44.06557377 11.93442623],1
d3,1,0.000558,11.911496,[231  79] ; [29 27],[220.21857923  89.78142077] ; [39.78142077 16.21857923],1
s8,1,0.000866,11.094226,[207 102] ; [25 32],[195.86885246 113.13114754] ; [36.13114754 20.86885246],1
r2,1,0.001834,9.708781,[299   7] ; [50  6],[295.01104972  10.98895028] ; [53.98895028  2.01104972],0
a3,1,0.004426,8.100238,[251  58] ; [36 20],[242.96712329  66.03287671] ; [44.03287671 11.96712329],0
r3,1,0.013663,6.08112,[298  10] ; [51  6],[294.49863014  13.50136986] ; [54.50136986  2.49863014],0
r1,1,0.014926,5.925133,[267  42] ; [42 15],[260.87704918  48.12295082] ; [48.12295082  8.87704918],0
s6,1,0.018289,5.568236,[267  34] ; [44 13],[261.48324022  39.51675978] ; [49.51675978  7.48324022],0
p1,1,0.022945,5.1727,[ 25 283] ; [10 46],[ 29.61538462 278.38461538] ; [ 5.38461538 50.61538462],0
p2,1,0.025094,5.017383,[271  37] ; [43 13],[265.69230769  42.30769231] ; [48.30769231  7.69230769],0
v2,1,0.031968,4.600224,[188 112] ; [26 29],[180.84507042 119.15492958] ; [33.15492958 21.84507042],0
p4,1,0.048715,3.885163,[217  91] ; [32 24],[210.69230769  97.30769231] ; [38.30769231 17.69230769],0
n3,1,0.073557,3.201804,[44 13] ; [5 5],[41.68656716 15.31343284] ; [7.31343284 2.68656716],0
n6,1,0.075164,3.166486,[285  22] ; [48  8],[281.62809917  25.37190083] ; [51.37190083  4.62809917],0
s1,1,0.085788,2.951687,[ 15 292] ; [ 6 50],[ 17.76033058 289.23966942] ; [ 3.23966942 52.76033058],0
p9,1,0.093459,2.813754,[275  31] ; [46 10],[271.34254144  34.65745856] ; [49.65745856  6.34254144],0
p3,1,0.09523,2.783671,[180 128] ; [26 30],[174.30769231 133.69230769] ; [31.69230769 24.30769231],0
p7,1,0.104257,2.639192,[208  92] ; [32 23],[202.81690141  97.18309859] ; [37.18309859 17.81690141],0
v4,1,0.117437,2.451178,[299   9] ; [52  4],[297.  11.] ; [54.  2.],0
r4,1,0.150068,2.07156,[289  21] ; [50  7],[286.34877384  23.65122616] ; [52.65122616  4.34877384],0
v1,1,0.165684,1.921564,[185 115] ; [29 27],[180.33707865 119.66292135] ; [33.66292135 22.33707865],0
p11,1,0.225869,1.46669,[255  55] ; [43 14],[251.71662125  58.28337875] ; [46.28337875 10.71662125],0
p10,1,0.226522,1.462571,[272  37] ; [46 10],[269.2109589  39.7890411] ; [48.7890411  7.2109589],0
a6,1,0.322633,0.978244,[198 111] ; [32 24],[194.71232877 114.28767123] ; [35.28767123 20.71232877],0
a1,1,0.34986,0.873967,[ 21 289] ; [ 2 55],[ 19.42779292 290.57220708] ; [ 3.57220708 53.42779292],0
b1,1,0.368137,0.809943,[127 183] ; [27 30],[130.08174387 179.91825613] ; [23.91825613 33.08174387],0
u4,1,0.376929,0.780695,[ 13 297] ; [ 1 56],[ 11.82561308 298.17438692] ; [ 2.17438692 54.82561308],0
u3,1,0.394023,0.72649,[36 23] ; [15  6],[37.6125 21.3875] ; [13.3875  7.6125],0
b5,1,0.405045,0.693299,[183 127] ; [37 20],[185.83106267 124.16893733] ; [34.16893733 22.83106267],0
s7,1,0.412863,0.670541,[226  71] ; [39 16],[223.59375  73.40625] ; [41.40625 13.59375],0
b4,1,0.44609,0.580568,[180 130] ; [30 27],[177.38419619 132.61580381] ; [32.61580381 24.38419619],0
