Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,5.4e-05,16.297608,[118 173] ; [55 29],[134.248 156.752] ; [38.752 45.248],1
s8,1,0.001895,9.648605,[ 64 230] ; [33 53],[ 75.04736842 218.95263158] ; [21.95263158 64.04736842],0
r3,1,0.02587,4.964703,[272  23] ; [85  1],[276.41732283  18.58267717] ; [80.58267717  5.41732283],0
s5,1,0.050851,3.813185,[ 64 228] ; [10 72],[ 57.77540107 234.22459893] ; [16.22459893 65.77540107],0
a5,1,0.096604,2.760725,[211  86] ; [53 33],[204.72062663  92.27937337] ; [59.27937337 26.72062663],0
d4,1,0.098165,2.735108,[235  61] ; [61 25],[229.36125654  66.63874346] ; [66.63874346 19.36125654],0
p7,1,0.118129,2.441953,[166 126] ; [57 29],[172.26455026 119.73544974] ; [50.73544974 35.26455026],0
s7,1,0.138403,2.195623,[ 74 208] ; [29 55],[ 79.36065574 202.63934426] ; [23.63934426 60.36065574],0
p12,1,0.172648,1.859798,[ 18 277] ; [ 2 83],[ 15.52631579 279.47368421] ; [ 4.47368421 80.52631579],0
p2,1,0.18559,1.752279,[232  64] ; [73 13],[236.33507853  59.66492147] ; [68.66492147 17.33507853],0
r2,1,0.18786,1.734324,[265  27] ; [80  4],[267.92553191  24.07446809] ; [77.07446809  6.92553191],0
a1,1,0.194378,1.684122,[ 12 285] ; [ 1 85],[ 10.08093995 286.91906005] ; [ 2.91906005 83.08093995],0
n4,1,0.224147,1.477624,[223  74] ; [70 16],[227.20887728  69.79112272] ; [65.79112272 20.20887728],0
v4,1,0.236786,1.39963,[280  17] ; [78  8],[277.61357702  19.38642298] ; [80.38642298  5.61357702],0
a4,1,0.251551,1.314667,[121 174] ; [29 56],[116.44736842 178.55263158] ; [33.55263158 51.44736842],0
b4,1,0.289608,1.121445,[171 126] ; [55 31],[175.25326371 121.74673629] ; [50.74673629 35.25326371],0
d1,1,0.337965,0.918135,[159 138] ; [41 45],[155.09138381 141.90861619] ; [44.90861619 41.09138381],0
r4,1,0.338714,0.915293,[254  43] ; [77  9],[256.67624021  40.32375979] ; [74.32375979 11.67624021],0
b5,1,0.350889,0.870241,[179 118] ; [47 39],[175.25326371 121.74673629] ; [50.74673629 35.25326371],0
u2,1,0.382213,0.763571,[51 53] ; [12 18],[48.89552239 55.10447761] ; [14.10447761 15.89552239],0
