Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,35.101258,[284  85] ; [96 88],[253.56238698 115.43761302] ; [126.43761302  57.56238698],1
p11,1,0.0,31.869075,[329  41] ; [128  56],[305.2166065  64.7833935] ; [151.7833935  32.2166065],1
p3,1,0.0,26.829187,[249 120] ; [ 82 102],[220.86618445 148.13381555] ; [110.13381555  73.86618445],1
p6,1,6.5e-05,15.960056,[199 167] ; [ 66 116],[176.98905109 189.01094891] ; [88.01094891 93.98905109],1
p2,1,9.9e-05,15.157183,[344  25] ; [151  32],[330.89673913  38.10326087] ; [164.10326087  18.89673913],1
p5,1,0.000131,14.632982,[ 67 303] ; [ 11 171],[ 52.2826087 317.7173913] ; [ 25.7173913 156.2826087],1
p12,1,0.000757,11.342596,[ 41 328] ; [  5 179],[ 30.69439421 338.30560579] ; [ 15.30560579 168.69439421],1
p10,1,0.004023,8.273586,[326  43] ; [144  38],[314.75499093  54.24500907] ; [155.24500907  26.75499093],0
p1,1,0.007955,7.04357,[ 41 326] ; [  8 176],[ 32.63702359 334.36297641] ; [ 16.36297641 167.63702359],0
n5,1,0.00804,7.024436,[295  74] ; [127  55],[282.60980036  86.39019964] ; [139.39019964  42.60980036],0
p9,1,0.009982,6.638145,[329  39] ; [150  34],[319.33333333  48.66666667] ; [159.66666667  24.33333333],0
s5,1,0.011284,6.420064,[151 207] ; [ 56 125],[137.48794063 220.51205937] ; [ 69.51205937 111.48794063],0
v1,1,0.029058,4.76418,[220 144] ; [90 88],[208.19188192 155.80811808] ; [101.80811808  76.19188192],0
s8,1,0.029843,4.718295,[193 175] ; [ 78 105],[180.99455535 187.00544465] ; [90.00544465 92.99455535],0
n4,1,0.031569,4.621773,[300  70] ; [133  49],[290.23550725  79.76449275] ; [142.76449275  39.23550725],0
v3,1,0.033543,4.517833,[162 198] ; [ 63 115],[150.55762082 209.44237918] ; [ 74.44237918 103.55762082],0
a2,1,0.047039,3.943985,[ 82 288] ; [ 55 129],[ 91.49819495 278.50180505] ; [ 45.50180505 138.49819495],0
s6,1,0.050244,3.83329,[262  97] ; [118  64],[252.16266174 106.83733826] ; [127.83733826  54.16266174],0
n6,1,0.069488,3.295076,[321  45] ; [150  33],[314.  52.] ; [157.  26.],0
a5,1,0.069626,3.291823,[282  88] ; [127  57],[273.15884477  96.84115523] ; [135.84115523  48.15884477],0
d1,1,0.078051,3.105034,[228 142] ; [99 85],[218.39350181 151.60649819] ; [108.60649819  75.39350181],0
b5,1,0.086306,2.941954,[205 165] ; [116  68],[214.38628159 155.61371841] ; [106.61371841  77.38628159],0
r1,1,0.096964,2.754783,[312  56] ; [144  38],[305.10545455  62.89454545] ; [150.89454545  31.10545455],0
r4,1,0.104716,2.632207,[351  19] ; [168  16],[346.62454874  23.37545126] ; [172.37545126  11.62454874],0
u1,1,0.154141,2.030782,[ 62 308] ; [ 40 144],[ 68.12274368 301.87725632] ; [ 33.87725632 150.12274368],0
d4,1,0.243823,1.358355,[308  60] ; [145  37],[303.09818182  64.90181818] ; [149.90181818  32.09818182],0
a7,1,0.258681,1.2758,[271  98] ; [126  57],[265.38586957 103.61413043] ; [131.61413043  51.38586957],0
